07年 5月27日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 5月27日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.8,,,,,■ 4R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.0,,,,,■ 7R  ダ1400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.6,,,,,■10R  芝2400m 3 歳ｵｰﾌﾟﾝ 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1.8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京優駿 ＧⅠ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｂマｰベラスキャップ, 58,江田照,, 60,   0,* -1, 2,  6.5, ⑤⑤, 1,11,Ｄナムラシンドバッド, 56,安藤勝,, 65, -13,* 16, 3,  5.1,⑤⑤⑦, 1, 4,Ｈダイワインパクト, 62,四位洋,, 66, -11,* 16, 4,  8.1, ⑩⑧, 1, 3,Ａウオッカ, 98,四位洋,,103,   1,* 40, 3, 10.5,⑪⑪⑧
 2, 7,Ａヘンリｰゴンドｰフ, 61,内田博, 0.1, 59,   0,* -2, 1,  1.5, ⑤⑤, 2,12,Ｃビｰビｰファルコン, 56,田中勝, 0.3, 61, -15,* 15, 2,  4.5,⑩⑩⑨, 2,16,Ｃグランプリペガサス, 67,後藤浩, 0.2, 72, -18,* 23, 2,  4.4, ⑯⑯, 2,16,Ｍアサクサキングス, 71,福永祐, 0.5, 72,*  9,  11,14, 84.5,①①①
 3,11,Ｅアルファトミｰ, 52,中谷雄, 0.5, 57,*  3, -10, 6, 45.4, ②②, 3, 6,Ｈエアシャムス, 43,横山典, 0.4, 60, -16,* 15, 1,  3.9,⑧⑩⑨, 3,14,Ｍヨイチイｰスト, 57,梶晃啓, 0.3, 57,* -5,   6,13, 73.9, ②②, 3,14,Ｂアドマイヤオｰラ, 94,岩田康, 0.8, 82,   1,  29, 4, 12.7,⑥⑦⑨
 4,10,Ｃスイｰトプラド, 55,北村宏, 0.5, 55,  -1,  -4, 3,  6.7, ⑧⑦, 4, 7,Ｆダイワジェラｰト, 51,藤田伸, 0.5, 46,*-11,   4, 6, 12.2,①①①, 4, 7,Ｊエイワナギ, 61,松岡正, 0.4, 62, -13,  15, 3,  6.7, ⑫⑬, 4,12,Ｌサンツェッペリン, 72,松岡正, 0.8, 70,*  8,   9, 9, 33.0,②②②
 5, 8,Ｇスズライトアップ, 45,村田一, 0.6, 54,  -3,* -2,13,165.2, ⑨⑨, 5,14,Ａサンライトプリティ, 61,池添謙, 0.7, 44,*-12,   2, 7, 13.7,④④②, 5,15,Ｅビッグマウス, 66,小野次, 0.5, 55,* -6,   5,11, 30.4, ③③, 5, 8,Ｃドリｰムジャｰニｰ, 86,蛯名正, 0.9, 96,  -2,* 39, 8, 32.8,⑯⑯⑱
 6,13,Ｌベルモントマルス, 28,穂苅寿, 1.1, 53,*  5, -19,10,133.9, ①①, 6, 4,Ｌサイレンスデザｰト, 34,内田博, 1.0, 47, -17,   8,10, 34.8,⑬⑫⑬, 5, 1,Ｄナムラオルフェ, 66,村田一, 0.5, 55,  -7,   6, 9, 21.1, ④④, 6, 4,Ｆゴｰルデンダリア, 77,柴田善, 1.0, 85,  -1,  32, 6, 23.0,⑯⑯⑮
 7, 1,Ｆクリｰルボルケｰノ, 47,津村明, 1.4, 47,  -2, -12, 7, 57.2, ⑤⑦, 7, 8,Ｊフレノカトリｰヌ, 35,宮崎北, 1.0, 36,*-14,  -5,13,118.0,②②②, 7,10,Ｌコスミックブライト, 58,吉田隼, 0.5, 63, -15,* 17,14,123.8, ⑮⑭, 7,15,Ｅフサイチホウオｰ, 80,安藤勝, 1.0, 74,   2,  23, 1,  1.6,⑥⑤⑦
 8, 2,Ｄサンワｰドレッツ, 52,蛯名正, 1.4, 46,  -5,  -7, 4, 11.8, ⑪⑩, 8, 1,Ｐモリトホマレ, 33,二本柳, 1.2, 45, -19,   8,12, 89.7,⑯⑮⑮, 8, 6,Ｇヒカルマチェンドラ, 62,北村宏, 0.6, 58, -11,  11,10, 26.8, ⑫⑧, 8,11,Ｉナムラマｰス, 76,藤岡佑, 1.1, 85,  -1,  32,10, 36.3,⑭⑭⑯
 9,15,Ｈメイクアダッシュ, 45,四位洋, 1.6, 47,*  2, -20, 5, 14.8, ②②, 9, 5,Ｅダンスソｰラン, 51,吉田豊, 1.4, 36, -13,  -6, 9, 33.6,⑤⑤⑦, 9, 9,Ｎアイファｰラブラブ, 56,川田将, 0.6, 55,  -8,   7,12, 68.8, ⑥⑥, 9,17,Ｋヴィクトリｰ, 75,田中勝, 1.3, 66,   4,  12, 2,  8.2,④④④
10, 4, クレインタキシｰド,---,池添謙, 1.6, 44,  -9,* -2,12,149.1, ⑬⑫,10,13,Ｏシルクアプサラス, 34,田中博, 1.4, 32, -17,  -5,16,233.8,⑧⑧⑨,10,12,Ｆジェイケイボストン, 63,藤田伸, 0.7, 55, -10,   9, 8, 14.9, ⑥⑧,10,18,Ｐフライングアップル, 69,横山典, 1.3, 79,  -1,  29,12, 72.0,⑱⑱⑯
