07年10月21日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年10月21日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-12.6,,,,,■ 4R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.9,,,,,■ 7R  芝1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6.8,,,,,■10R  芝2000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
"馬単:1,620円 3連複:1,860円",,,,,,,,,,,,"馬単:3,780円 3連複:4,300円",,,,,,,,,,,,"馬単:5,030円 3連複:3,690円",,,,,,,,,,,,"馬単:5,640円 3連複:11,860円 3連単:72,980円",,,,,,,,,,,
■ 2R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.0,,,,,■ 5R  芝1200m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.6,,,,,■ 8R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.7,,,,,■11R  芝1200m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-3.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,福島民友ｶｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｉスマｰトギャング, 41,後藤浩,, 84,*  3,* 17, 1,  2.2, ①①, 1,12,Ｂイｰサンラヴ, 73,後藤浩,, 66,   6,   2, 1,  2.0, ④③, 1,10,Ｍレミｰエンジェル, 56,大下智,, 65,  -7,* 16,13, 67.7, ⑯⑮, 1,12,Ｇサｰプラスシンガｰ, 79,木幡初,, 83,* 12,  13, 3,  5.5, ①①
 2, 6,Ｂトｰセンジｰクレフ, 54,石橋脩, 0.8, 65,*  2,   6, 2,  4.5, ②②, 2,14,Ｄタニノハイクレア, 66,荻野琢, 0.0, 60,  -1,*  5,10, 37.8, ⑧⑦, 2,15,Ｂウスイ, 73,石橋脩, 0.0, 70,   0,* 13, 1,  3.9, ⑧⑧, 2,14,Ｆクｰヴェルチュｰル, 81,後藤浩, 0.2, 83,* 11,  15, 1,  2.6, ③②
 3, 1,Ｈダイナミックスタｰ, 43,中村将, 1.0, 59,  -3,   4,10, 64.4, ③③, 3, 2,Ｇバブルファンタジｰ, 62,川島信, 0.0, 65,   3,   6, 7, 21.0, ⑦⑨, 3,12,Ｇトｰセンペガサス, 64,村田一, 0.1, 67,  -4,* 14, 4,  8.5, ⑬⑬, 3, 3,Ａアルｰリングボイス, 95,村田一, 0.4, 77,   8,  12, 4,  7.4, ④④
 4, 5,Ａシャドウランズ, 57,大野拓, 1.0, 61,  -4,   7, 3,  4.8, ③③, 4, 3,Ｊタッソｰニｰ, 61,大野拓, 0.2, 59,  -3,*  6,12, 73.5, ⑫⑪, 4, 2,Ｃワンダｰフルｰツ, 69,中舘英, 0.3, 68,*  9,  -1, 2,  4.0, ①①, 4, 1,Ｄスピニングノアｰル, 83,上村洋, 0.5, 79,   2,* 17, 5, 13.9, ⑫⑪
 5, 7,Ｆゼットスピｰル, 44,田中克, 1.2, 57, -12,*  8, 4, 12.3, ⑨⑨, 5, 6,Ｋセンチメンタル, 60,中村将, 0.2, 57,  -3,*  6,16,216.3, ⑫⑭, 5,11,Ｐスマｰトスナイパｰ, 52,安藤光, 0.3, 65,  -4,  12,16,226.3, ⑬⑩, 5, 5,Ｏトｰルハンマｰ, 72,石橋脩, 0.5, 76,   3,  14,15,137.2, ⑨⑧
 6, 3,Ｃエクセレントレイ, 47,的場勇, 1.7, 46, -10,  -1, 5, 13.5, ⑦⑥, 6,11,Ｈマザｰレイク, 61,佐藤哲, 0.3, 58,  -4,*  7, 9, 27.7, ⑭⑫, 6, 1,Ｌブライティアベスト, 57,津村明, 0.3, 67,   4,   4,11, 34.6, ⑤④, 6, 4,Ｎブルｰショットガン, 72,内田浩, 0.5, 77,   3,  15, 9, 54.0, ⑨⑧
 7,10,Ｅエｰシンハウジンク, 45,野元昭, 2.0, 44,  -6,  -5, 9, 40.5, ⑤⑥, 7,10,Ｍマヤラブハｰト, 59,芹沢純, 0.4, 58,   1,   1, 5, 17.7, ⑧⑦, 7, 4,Ｈエアファｰギｰ, 63,佐藤哲, 0.5, 63,   1,   4, 7, 16.2, ⑧⑥, 7, 7,Ｂワイルドシャウト, 87,中舘英, 0.6, 73,   6,  10, 2,  3.3, ⑥④
 8, 2,Ｋシトラスサン, 40,中舘英, 2.0, 46, -14,   3, 7, 22.9, ⑫⑭, 8,15,Ｆワイルドオｰキッド, 63,丸田恭, 0.4, 55,  -1,  -1,13,107.8, ⑧⑨, 8, 6,Ｄシアトルナカヤマ, 68,宮崎北, 0.6, 60,*  5,  -6, 5,  9.7, ②②, 8, 8,Ｉリキアイタイカン, 78,中村将, 0.7, 76,  -1,* 17,10, 57.4, ⑭⑬
 9,13,Ｇコスモスタｰ, 43,津村明, 2.1, 43, -10,  -3, 6, 21.0, ⑨⑨, 9, 7,Ｌビュｰティｰパｰル, 60,的場勇, 0.5, 59,*  8,  -9, 6, 19.7, ②④, 9, 5,Ｋカシノロイヤル, 57,二本柳, 0.6, 60,  -4,   7,15,160.8, ⑬⑬, 9,15,Ｌコパノフウジン, 74,佐藤哲, 0.8, 71,   7,   8, 6, 30.0, ⑥④
10, 4,Ｌサザンジェネラル, 35,田嶋翔, 2.3, 41, -16,   0, 8, 23.0, ⑫⑫,10,13,Ｃセイヴィングス, 68,中舘英, 0.5, 61,*  9,  -8, 2,  4.2, ②②,10, 7,Ｉナムラコネリｰ, 63,太宰啓, 1.2, 53,   2,  -8, 9, 26.0, ⑤⑥,10, 6,Ｅナリタシｰクレット, 82,安藤光, 1.0, 65,   8,   3,11, 60.1, ④④
11,12,Ｊカシノユウ, 40,大下智, 2.3, 38,  -7, -13,11, 82.1, ⑤⑥,11, 4,Ａピエネヴェｰレ, 75,津村明, 0.5, 63,* 12, -11, 3,  8.3, ①①,11,14,Ａウイッチ, 73,的場勇, 1.2, 51,   1,  -9, 3,  4.7, ⑤⑧,11, 9,Ｋタイキジリオン, 76,津村明, 1.0, 65,   3,   7, 8, 38.9, ⑨⑪
12,11,Ｎカシノマルス,-37,西田雄, 2.5, 38, -10,  -9,14,360.3, ⑨⑪,12, 5,Ｅアップステｰジ, 64,太宰啓, 0.6, 57,   6,  -7, 4, 13.4, ④⑤,12, 9,Ｆブリリアントクロス, 64,後藤浩, 1.4, 52,*  7, -16, 6, 14.8, ②③,12,13,Ｈツルガオカハヤテ, 79,二本柳, 1.1, 65,   2,   7, 7, 37.3, ⑫⑬
13, 8,Ｍヤマサペパｰミント, 27,木幡初, 2.6, 35, -15,  -7,13,209.0, ⑫⑫,13, 1,Ｉアンジェトワｰル, 61,石橋脩, 0.8, 51,  -5,   1,11, 43.8, ⑯⑭,13,16,Ｊロングミｰナ, 63,田中克, 1.5, 44,  -4, -10,10, 31.5, ⑪⑩,13, 2,Ｍハッピｰトゥモロｰ, 74,太宰啓, 1.2, 67, -12,* 17,16,266.8, ⑯⑯
14,14,Ｄクリノポップコｰン, 46,村田一, 2.8, 36,  -9, -16,12, 95.5, ⑦⑤,14, 9,Ｏコウユｰルビｰ, 54,宮崎北, 0.8, 47,  -5,  -2, 8, 25.2, ⑭⑯,14,13,Ｅキャプテンシチｰ, 64,中村将, 1.5, 44,  -4, -10, 8, 22.1, ⑪⑮,14,11,Ｃエイシンボｰダン, 85,丹内祐, 1.2, 62,   5,   3,13, 91.6, ⑧⑧
