07年12月 8日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年12月 8日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.7,,,,,■ 4R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.4,,,,,■10R  芝1200m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4.0,,,,
12, 5,Ｍマリエングロｰリｰ, 26,北村浩, 4.4, 27, -21,  -6,15,269.1,⑭⑭⑬,12, 6, コウエイルビｰ,---,金折知, 3.5,-17, -24, -19,11, 70.1,⑨⑩⑪,12, 4,Ｎスイｰトシャディｰ, 29,黛弘人, 2.6, 47, -10,  -4,13,144.0,⑬⑭⑭,12,10, デンコウドウテツ,---,東川公, 0.9, 48,  -1,  -7,13,154.4, ⑨⑪
13, 3,Ｌダンシングゴｰルド, 27,津村明, 4.6, 27, -19, -12,11, 64.9,⑫⑫⑫,13,12, アグネスマンリｰ,---,長谷川, 4.3,-69, -21, -37,14,184.7,⑤⑧⑨,13, 2,Ａグッドキララ, 67,田中健, 2.9, 41,*  0, -24, 1,  3.8,①①②,13, 5,Ａドキャｰレ, 72,小牧太, 1.8, 39,*  9, -31, 2,  5.7, ②②
14, 6,Ｎアラビアンドリｰム, 15,荻野琢, 5.3, 21, -22, -17,13,189.7,⑬⑬⑬,14,11, エバｰラスティング,---,柴原央, 4.7,-33, -34, -17,10, 50.5,⑮⑭⑭,14, 1,Ｄメジログラｰヴェ, 64,丸田恭, 4.5, 31,  -7, -27,12, 79.1,②⑪⑬,,,,,,,,,,,,
15, 7,Ｅエｰシンハウジンク, 41,野元昭, 6.1, 11, -23, -19,10, 63.1,⑮⑮⑮,15,15, リョウガ,---,田中健, 5.8,-78, -36, -36,13,173.3,②⑭⑮,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+19 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-5),,,,,,,,,,,
"単勝:3,420円 複勝:15=600円 02=140円 09=1,200円 枠連:1,960円",,,,,,,,,,,,単勝:200円 複勝:07=120円 13=140円 09=240円 枠連:480円,,,,,,,,,,,,単勝:420円 複勝:07=190円 12=330円 08=360円 枠連:900円,,,,,,,,,,,,"単勝:1,060円 複勝:08=310円 11=200円 07=130円 枠連:2,290円",,,,,,,,,,,
"馬連:2,470円 ワイド:02-15=980円 09-15=16,260円 02-09=2,560円",,,,,,,,,,,,馬連:510円 ワイド:07-13=230円 07-09=450円 09-13=850円,,,,,,,,,,,,"馬連:2,480円 ワイド:07-12=1,030円 07-08=1,120円 08-12=2,320円",,,,,,,,,,,,"馬連:3,470円 ワイド:08-11=1,220円 07-08=590円 07-11=430円",,,,,,,,,,,
"馬単:8,290円 3連複:54,430円",,,,,,,,,,,,"馬単:870円 3連複:1,730円",,,,,,,,,,,,"馬単:4,900円 3連複:11,290円",,,,,,,,,,,,"馬単:7,520円 3連複:3,670円 3連単:31,630円",,,,,,,,,,,
■ 2R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.3,,,,,■ 5R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.5,,,,,■ 8R  芝1200m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0.5,,,,,■11R  芝1800m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-0.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,豊明特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｂシャインウェｰヴ, 64,上村洋,, 73,*-13,* 25, 1,  1.5,②②②, 1, 6,Ｇジェットバニヤン, 61,上村洋,, 68,   4,   3, 5, 10.4, ⑤⑥, 1, 6,Ａデライトシｰン, 90,丸田恭,, 73,*  9,  -1, 1,  2.8, ①①, 1,16,Ｃアｰスクリスハｰン, 80,野元昭,, 71, -12,  29, 2,  4.8,③③③
 2, 2,Ｅマイディアサン, 56,中舘英, 0.1, 70,*-13,* 23, 4,  8.5,①①①, 2, 1,Ｊブラックシチｰ, 60,安藤光, 0.2, 67,*  9,  -3,11, 31.9, ①①, 2, 7,Ｅベレッツァ, 69,浜中俊, 0.0, 68,   4,*  4, 2,  4.0, ④⑤, 2, 8,Ｈイイデレインジャｰ, 75,古川吉, 0.0, 81, -15,* 35, 5, 10.1,⑦⑧⑥
 3, 1,Ａロｰランラムズ, 67,浜中俊, 0.8, 58, -16,  18, 3,  8.0,③③③, 3,11,Ｌコクシムソウ, 56,赤木高, 0.2, 66,   3,   2, 4,  8.4, ⑤⑤, 3, 8,Ｆボムシェル, 69,田島裕, 0.2, 68,   5,   4, 9, 27.4, ⑧⑤, 3, 6,Ｍタケイチゼット, 72,田中健, 0.2, 77, -18,* 33,14, 42.9,⑨⑩⑪
 4, 6,Ｄマｰベラスアロｰ, 60,長谷川, 1.1, 59, -16,  19, 2,  4.8,⑦⑥⑥, 4, 4,Ｂオｰメドック, 67,小牧太, 0.3, 64,  -2,*  4, 7, 15.5, ⑦⑦, 4,16,Ｌヴィンテｰジライン, 60,石橋脩, 0.3, 64,   0,*  7,10, 34.7, ⑩⑨, 4, 5,Ａマルカハンニバル, 82,中舘英, 0.2, 59,*-10,  21, 1,  4.5,②②②
 5, 5,Ｃナムラマハラジャ, 60,太宰啓, 1.5, 54, -17,  17, 6, 24.0,⑦⑧⑦, 5,15,Ｋフレンチシェフ, 58,石橋脩, 0.4, 63,  -2,   3, 9, 23.9, ⑦⑦, 5,10,Ｎワイルドオｰキッド, 57,津村明, 0.5, 59,  -5,*  9, 8, 24.0, ⑮⑬, 5, 9,Ｎアドマイヤスペｰス, 70,的場勇, 0.4, 61, -14,  23, 6, 10.2,③④④
 6, 4,Ｇクオｰタｰバック, 52,石橋脩, 1.7, 47, -14,  11, 7, 77.8,③③④, 6,12,Ｃパレスワｰルド, 67,田嶋翔, 0.4, 64,*  8,  -4, 6, 12.1, ②②, 6, 4,Ｂワンダｰフルｰツ, 71,中舘英, 0.7, 61,   6,  -5, 3,  4.3, ④⑤, 6, 7,Ｋダイアモンドヘッド, 72,石橋脩, 0.5, 72, -18,* 32,12, 27.2,⑭⑬⑪
 7, 3,Ｈタガノハッスル, 46,黛弘人, 2.3, 40, -19,   9, 8,119.8,⑦⑨⑨, 7, 7,Ｅシャウトライン, 62,浜中俊, 0.7, 58,*  6,  -8, 1,  2.5, ②②, 7,14,Ｄセントラルパｰク, 70,松田大, 0.9, 54,   0,  -2, 5, 20.0, ⑩⑨, 7, 1,Ｅユウタｰジャック, 77,大野拓, 0.6, 65, -18,  28, 9, 18.1,⑪⑩⑨
 8, 7,Ｆテイエムハｰン, 55,芹沢純, 2.4, 42, -14,   4, 5, 14.8,⑤③④, 8,13,Ｍワンダｰヘネシ, 55,千葉直, 0.8, 53, -16,*  5,16,394.3, ⑮⑭, 8,17,Ｊホウライパレｰド, 62,荻野琢, 0.9, 57,*  8, -13, 4, 16.6, ②②, 8,12,Ｐクイックシュｰタｰ, 68,上村洋, 0.8, 52, -17,  21,10, 18.8,⑦⑧⑥
 9, 8,Ｉクリスタリｰノ, 42,大野拓, 2.6, 39, -16,   4, 9,156.0,⑥⑥⑦, 9, 2,Ｄジュエリｰクイｰン, 62,田中克, 0.8, 55,  -6,  -1,10, 26.3, ⑩⑨, 9,11,Ｍジャックロｰズ, 60,芹沢純, 0.9, 57,   5,  -7, 7, 22.6, ⑧⑤, 9,15,Ｆエｰシンサｰフィン, 76,菊沢隆, 0.8, 57, -17,  23, 3,  8.5,⑪⑩⑨
,,,,,,,,,,,,10, 9,Ｈブラックバレット, 60,長谷川, 1.0, 55,  -7,   0, 8, 23.3, ⑩⑪,10,13,Ｑアラビアンホワイト, 44,東川公, 1.0, 52,  -8,   4,14, 75.6, ⑯⑮,10,14,Ｉディｰプスピリット, 74,渡辺薫, 0.9, 50, -14,  18, 8, 14.6,⑥④④
,,,,,,,,,,,,11,16,Ａネヴァシャトル, 73,松田大, 1.1, 55,   0,  -6, 3,  7.8, ⑦⑨,11, 5,Ｉメイショウテッケル, 63,古川吉, 1.0, 52, -10,*  6,16,162.6, ⑰⑮,11,11,Ｂレディキルシェ, 81,芹沢純, 1.0, 47, -16,  17,11, 21.9,⑨⑦⑥
,,,,,,,,,,,,12,14,Ｏノボバンク, 51,宮崎北, 1.3, 48, -13,  -2,13, 64.5, ⑬⑬,12, 3,Ｈアルフォンシｰヌ, 64,大野拓, 1.2, 49,  -1,  -7,15, 95.1, ⑩⑨,12,10,Ｏマザｰズウィッシュ, 69,黛弘人, 1.1, 46,*-11,   6,16,140.6,①①①
,,,,,,,,,,,,13, 5,Ｉカシノダンク, 60,西田雄, 1.8, 45, -11,  -6,14, 80.7, ⑬⑭,13,18,Ｃイクエイタｰ, 70,宮崎北, 1.3, 51,*  8, -19,13, 49.2, ②②,13,13,Ｇショコラシチｰ, 76,柴原央, 1.3, 48, -20,  21,13, 41.8,⑬⑭⑭
,,,,,,,,,,,,14,10,Ｐマタタキ, 45,田辺裕, 1.9, 42, -24,   2,15,301.6, ⑯⑯,14,15,Ｇタガノプレジｰル, 67,太宰啓, 1.3, 48,  -2,  -7,12, 35.1, ⑭⑮,14, 4,Ｄタイセイファイタｰ, 80,小牧太, 1.3, 56, -23,  26, 4,  9.5,⑯⑯⑮
,,,,,,,,,,,,15, 3,Ｆアイバンホｰ, 62,中舘英, 2.0, 47,*  8, -20, 2,  5.9, ②②,15, 9,Ｏミスズユｰワヒメ, 52,田中健, 1.4, 44, -13,  -1,18,331.9, ⑰⑮,15, 2,Ｊテイエムアンコｰル, 73,津村明, 1.5, 44, -14,   9, 7, 11.5,③④⑪
,,,,,,,,,,,,16, 8,Ｎペイルロｰズ, 55,的場勇, 2.2, 40,  -7, -14,12, 63.2, ⑩⑪,16, 1,Ｐアスカスマイル, 50,安藤光, 1.6, 44,   0, -13,17,192.6, ⑩⑬,16, 3,Ｌアサクサブラボｰ, 72,松田大, 1.7, 39, -21,  14,15,110.9,⑭⑭⑮
,,,,,,,,,,,,,,,,,,,,,,,,17, 2,Ｋバｰグドｰル, 61,上村洋, 1.6, 49,*  8, -21, 6, 22.1, ④②,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18,12,Ｒウエストワｰド, 11,菊沢隆, 1.9, 43,   6, -24,11, 34.7, ④⑨,,,,,,,,,,,,
ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-18 ﾚｰｽｱｶﾞﾘ指数:+29 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:75 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-18 ﾚｰｽｱｶﾞﾘ指数:+22 馬場:良(指数:-6),,,,,,,,,,,
単勝:150円 複勝:09=100円 02=190円 01=180円 枠連:590円,,,,,,,,,,,,"単勝:1,040円 複勝:06=330円 01=910円 11=240円 枠連:7,270円",,,,,,,,,,,,単勝:280円 複勝:06=140円 07=150円 08=470円 枠連:460円,,,,,,,,,,,,"単勝:480円 複勝:16=210円 08=290円 06=1,260円 枠連:1,120円",,,,,,,,,,,
馬連:660円 ワイド:02-09=280円 01-09=230円 01-02=690円,,,,,,,,,,,,"馬連:17,910円 ワイド:01-06=4,050円 06-11=1,140円 01-11=3,530円",,,,,,,,,,,,"馬連:520円 ワイド:06-07=240円 06-08=1,160円 07-08=1,020円",,,,,,,,,,,,"馬連:1,930円 ワイド:08-16=850円 06-16=3,990円 06-08=8,450円",,,,,,,,,,,
"馬単:840円 3連複:1,240円",,,,,,,,,,,,"馬単:21,230円 3連複:38,680円",,,,,,,,,,,,"馬単:940円 3連複:4,020円",,,,,,,,,,,,"馬単:3,480円 3連複:48,510円 3連単:220,940円",,,,,,,,,,,
■ 3R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.9,,,,,■ 6R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.7,,,,,■ 9R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.7,,,,,■12R  芝2500m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,揖斐川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｅブルｰフェアプレｰ, 63,古川吉,, 68,  -8,* 14, 4,  5.0,⑥⑥⑥, 1,10,Ｄウイビリｰブ, 63,石橋脩,, 65,* -7,* 14,10, 84.7,①①①, 1, 8,Ｂマルブツフラッシュ, 64,中舘英,, 68,*  1,   7, 1,  1.2,①①①, 1,13,Ａウイドｰハンタｰ, 79,赤木高,, 55,*-12,  14, 3,  4.6,②②②
 2, 6,Ｂウェディングフジコ, 68,菊沢隆, 0.0, 65,  -7,* 12, 1,  2.9,⑥④④, 2,11,Ｂゴｰルデンラダｰ, 66,小牧太, 0.0, 66,* -8,* 15, 2,  5.4,②②②, 2, 2,Ｊチアズプレジデント, 49,田中克, 1.6, 49,* -2,  -7,11,167.8,②②②, 2, 8,Ｃハギノジョイフル, 70,石橋脩, 0.0, 61, -14,* 18, 1,  3.9,③⑤④
 3, 3,Ｃヘンメイレン, 66,的場勇, 0.4, 55,* -6,   4, 2,  3.2,②②②, 3,12,Ｇバリオン, 62,中舘英, 0.6, 61, -10,  13, 3,  7.0,⑪⑥⑥, 3, 3,Ｃアドミラビリス, 63,浜中俊, 1.7, 57, -11,*  8, 2,  7.6,⑪⑥⑥, 3, 6,Ｂマイネルオレア, 72,川島信, 0.3, 51,*-13,  13, 2,  4.1,⑤③④
 4, 7,Ｋブライティアメッセ, 43,大野拓, 0.4, 62,  -9,* 12, 9, 53.7,⑨⑧⑧, 4, 8,Ｋメイショウハｰデス, 49,田中克, 0.8, 55, -12,  10,12,205.3,⑥⑥⑥, 4, 5,Ｋラダマンテス, 37,小牧太, 1.7, 57,  -8,   6, 4, 30.5,⑤④④, 4, 4,Ｉライオングラス, 64,小牧太, 0.3, 60, -15,* 18, 4, 10.7,⑨⑪⑪
 5, 9,Ｆクロｰスハｰモニｰ, 58,嘉藤貴, 0.4, 59,  -7,   8, 5, 20.5,③④④, 5, 3,Ｈボナパルト, 58,東川公, 0.8, 55,* -9,   9, 5, 10.9,⑤⑤③, 5,10,Ｈセフティｰトキメキ, 51,河北通, 1.8, 58,  -9,*  8, 8, 64.5,⑤⑥⑦, 5,14,Ｋマッシヴカイザｰ, 63,芹沢純, 0.4, 45,*-13,   9,10, 29.8,③③②
 6, 8,Ｄアリダｰチャｰム, 64,田中健, 0.6, 51,* -6,   1, 8, 36.4,①①①, 6, 2,Ｉワイルドキング, 54,長谷川, 0.8, 61, -12,* 14, 7, 20.9,⑦⑧⑧, 6, 6,Ｅアグネスリュウ, 55,田中健, 1.8, 52,  -9,   4, 6, 31.1,⑦④④, 6,12,Ｌヨドノテイオｰ, 59,太宰啓, 0.4, 56, -14,  16, 5, 11.3,⑫⑨⑦
 7,12,Ａショウナンアルス, 68,中舘英, 1.0, 50,* -6,   1, 3,  4.5,③③③, 7, 1,Ａスズカトップ, 68,浜中俊, 0.8, 52,*-10,   7, 4,  8.0,③③③, 7, 1,Ｉオイワケウコン, 50,池田鉄, 1.9, 52,  -7,   2, 7, 42.1,③③③, 7,11,Ｈエイシンテンライ, 65,野元昭, 0.5, 43,*-11,   5,12, 46.1,①①①
 8,10,Ｇリキアイノキセキ, 55,西田雄, 1.0, 52,  -8,   4,10, 74.8,⑥⑥⑦, 8, 5,Ｆダイワジｰニアス, 62,増沢由, 1.0, 52,* -8,   6, 1,  2.0,③③③, 8, 9,Ｇホットビスティｰ, 52,宮崎北, 2.3, 48, -11,   2, 5, 31.1,③⑥⑨, 8, 7,Ｅメイショウアンドレ, 67,上村洋, 0.5, 67, -16,* 22, 7, 14.9,⑬⑮⑪
 9,11,Ｉハニｰフラッグ, 54,渡辺薫, 1.1, 54, -10,   7, 7, 36.2,⑩⑩⑨, 9, 6,Ｊペルソナｰジュ, 50,池田鉄, 1.2, 54, -12,  10,11,149.0,⑨⑧⑧, 9, 4,Ａアクセルホッパｰ, 65,西田雄, 2.3, 53, -11,   6, 3,  9.5,⑧⑩⑩, 9, 9,Ｍナムラシンドバッド, 59,津村明, 0.5, 46, -14,  11, 9, 28.9,⑨⑤④
10, 2,Ｈサクラタキオン, 54,小牧太, 2.4, 40, -10,  -4, 6, 29.2,⑩⑩⑪,10, 4,Ｃドリｰムアプロｰチ, 63,田中健, 1.3, 51, -14,   9, 8, 24.4,⑪⑩⑧,10,11,Ｆライトブルｰ, 53,田辺裕, 2.9, 43,  -9,  -2,10,120.1,⑧⑥⑦,10, 2,Ｊクニノヤマト, 64,的場勇, 0.5, 63, -16,* 21,13, 68.7,⑨⑭⑮
11, 1,Ｊオｰウイナｰ, 48,千葉直, 2.6, 37, -12,  -6,11,139.8,⑫⑫⑪,11, 7,Ｅウインバリエンテ, 62,安藤光, 1.4, 53, -13,  11, 6, 14.9,⑨⑪⑪,11, 7,Ｄカシノロイヤル, 58,二本柳, 4.0, 37, -12,  -9, 9,103.5,⑩⑩⑪,11, 3,Ｄエプソムプライマリ, 69,大野拓, 0.5, 56, -16,  17,11, 46.1,⑬⑫⑪
12, 5,Ｌレオアスカ, 34,宮崎北, 3.9, 21, -10, -23,12,403.5,③⑧⑩,12, 9,Ｌマヒオレ, 44,上村洋, 2.1, 45, -14,   6, 9, 37.4,⑦⑫⑫,,,,,,,,,,,,,12, 1,Ｆウインバｰディクト, 67,渡辺薫, 0.6, 48, -15,  12, 6, 11.9,⑦⑨⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13, 5,Ｏタｰブルロンド, 54,宮崎北, 0.6, 46, -14,  11,15,165.1,⑤⑦⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,10,Ｎショウケイ, 55,中舘英, 1.0, 40, -14,   5, 8, 16.6,⑦⑦⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,Ｇデルマアン, 66,嘉藤貴, 1.7, 34, -16,  -2,14, 75.8,⑬⑫⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+18 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-15 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:-5),,,,,,,,,,,
