07年 5月 6日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 5月 6日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.7,,,,,■ 4R  芝2910m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.6,,,,,■10R  芝1400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,祇園特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｊオｰミチェリッシュ, 43,藤岡康,, 63,  -7,*  5,12, 99.9,④⑤⑤, 1, 2, プロスパｰドン,,浜野谷,,,,, 6, 24.6,④③②, 1, 1,Ｊキッスアンドライド, 55,角田晃,, 67,* -3,   9, 6, 15.7, ①①, 1, 6,Ｄタイキマドレｰヌ, 73,渡辺薫,, 77,  13,*  4, 1,  3.3, ⑧⑧
 2, 6,Ｃメリッサ, 53,鮫島良, 0.5, 53,* -3,  -4, 2,  4.5,②②②, 2, 6, セイウンエポック,,出津孝, 0.1,,,, 4,  6.3,①①①, 2, 3,Ｄテイエムオｰディン, 64,和田竜, 0.3, 66,  -8,* 12, 4, 12.4, ⑦⑥, 2, 4,Ｎグリュｰエント, 59,秋山真, 0.1, 77,  15,*  0, 3,  4.7, ④③
 3,10,Ｈニホンピロシェリｰ, 47,酒井学, 0.6, 58,  -6,*  2, 6, 16.3,⑧⑦⑤, 3, 3, イブキサブデュｰ,,高野容, 0.1,,,, 3,  4.6,⑩⑥⑤, 3, 5,Ｋカスタリア, 54,藤岡佑, 0.3, 71, -12,* 17, 7, 23.5, ⑩⑩, 3, 8,Ｃフミノバラｰド, 73,角田晃, 0.4, 76,* 20, -13, 2,  3.6, ②②
 4,14,Ｍゲットザチャンス, 41,藤岡佑, 0.6, 60,  -7,*  4, 9, 35.2,⑨⑧⑧, 4, 7, シュフルｰル,,金子光, 0.2,,,, 1,  2.8,②②③, 4, 8,Ｆデザｰトワｰルド, 63,石橋守, 0.3, 61,* -4,   6, 3, 10.7, ②②, 4, 9,Ｉスマｰトカイザｰ, 68,鮫島良, 0.5, 68,  10,* -1, 9, 33.7, ⑪⑩
 5,13,Ｂテｰオｰクレバｰ, 54,小牧太, 0.7, 53,* -4,  -4, 4,  7.4,③③②, 5,13, シルバｰガル,,小坂忠, 1.1,,,, 2,  3.8,④⑤⑥, 5, 2,Ａフロｰラルパレス, 72,池添謙, 0.3, 62,* -5,   7, 1,  2.1, ③③, 5, 2,Ａボストンゴｰルド, 74,和田竜, 0.8, 66,  15, -11, 4,  9.7, ④③
 6,16,Ｅメイショウソルテ, 48,角田晃, 0.8, 53,  -5,  -3, 3,  6.6,④④④, 6,10, ウォｰタｰトリトン,,佐久間, 1.3,,,, 7, 30.9,③④④, 6, 4,Ｅダイゴフウジン, 63,太宰啓, 0.5, 59,  -6,   6, 5, 15.5, ③③, 6,13,Ｅシゲルガンバレ, 73,河北通, 0.9, 65,  15, -13, 7, 22.4, ④⑥
 7, 5,Ａルアシェイア, 62,福永祐, 1.1, 53,  -7,  -1, 1,  2.5,⑨⑧⑧, 7, 8, メイショウシンゲツ,,嘉堂信, 1.8,,,, 5, 14.7,⑫⑨⑦, 7,15,Ｎサッサイア, 49,服部剛, 0.6, 56,* -5,   3,12, 65.9, ③③, 7,10,Ｇビッグファルコン, 71,石橋守, 1.2, 60,  11, -13, 6, 14.1, ⑨⑧
 8, 1,Ｄエプソムキララ, 49,渡辺薫, 1.1, 48,* -2, -11, 5,  9.2,①①①, 8, 5, ドングレイシｰ,,黒岩悠, 2.7,,,, 9, 38.3,⑥⑦⑦, 8, 7,Ｈマザｰレイク, 60,佐藤哲, 0.7, 62, -15,* 13, 8, 29.6, ⑬⑬, 8,11,Ｊマッキｰバクシン, 67,野元昭, 1.3, 62,  17, -21,12, 45.7, ③③
 9,12,Ｇラヴファクトリｰ, 47,田中健, 1.4, 47,  -9,  -4,16,317.7,⑥⑧⑩, 9,11, メジロジｰタｰ,,山本康, 2.9,,,,11, 63.4,⑫⑩⑩, 9,11,Ｃウインシンシア, 67,福永祐, 1.1, 54, -15,   9, 2,  3.4, ⑬⑬, 9, 7,Ｈプリムロｰズヒル, 70,池添謙, 1.5, 56,   9, -14, 5, 11.9, ⑬⑬
10,15,Ｋノｰスエスパｰ, 42,岡部誠, 1.6, 45,  -6,  -9,11, 76.7,⑥⑤⑤,10, 9, マイネルブｰバリス,,高野和, 2.9,,,,10, 50.9,⑧⑧⑨,10, 6,Ｂカシノマイケル, 67,藤岡康, 1.7, 39, -12, -10, 9, 35.1, ⑦⑧,10, 3,Ｍニホンピログッデン, 61,藤岡佑, 1.5, 65,* 25, -35,11, 41.0, ①①
