07年 8月11日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 8月11日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5.2,,,,,■ 4R  芝1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.0,,,,,■ 7R  芝2200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.0,,,,,■10R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.6,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:良(指数:-6),,,,,,,,,,,
単勝:180円 複勝:07=110円 06=150円 08=410円 枠連:390円,,,,,,,,,,,,単勝:250円 複勝:10=140円 12=680円 13=240円 枠連:400円,,,,,,,,,,,,単勝:420円 複勝:08=140円 04=110円 05=340円 枠連:210円,,,,,,,,,,,,"単勝:580円 複勝:07=240円 02=560円 10=1,570円 枠連:3,000円",,,,,,,,,,,
"馬連:430円 ワイド:06-07=220円 07-08=850円 06-08=1,400円",,,,,,,,,,,,"馬連:5,000円 ワイド:10-12=1,440円 10-13=360円 12-13=2,670円",,,,,,,,,,,,"馬連:400円 ワイド:04-08=210円 05-08=1,300円 04-05=560円",,,,,,,,,,,,"馬連:4,540円 ワイド:02-07=1,390円 07-10=3,600円 02-10=5,200円",,,,,,,,,,,
"馬単:630円 3連複:2,820円",,,,,,,,,,,,"馬単:6,470円 3連複:7,480円",,,,,,,,,,,,"馬単:1,190円 3連複:2,380円",,,,,,,,,,,,"馬単:7,630円 3連複:48,640円 3連単:207,030円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.1,,,,,■ 5R  芝1600m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0.8,,,,,■11R  ダ1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6.5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,瀬波温泉特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｂウメノカイウン, 52,大野拓,, 62,* -3,*  7, 1,  2.1,②②②, 1,14, セレスハント,---,後藤浩,, 40, -18,   0, 4,  5.7, ③④, 1, 9,Ｄホワイトリｰベ, 68,吉田豊,, 72,   4,   9, 6, 17.3, ④④, 1, 1,Ｍガイアレｰサｰ, 57,今野忠,, 77,   7,* 11,11, 56.4,⑨⑤②
 2, 4,Ａサンライトプリティ, 55,柴田善, 0.2, 62,* -2,*  4, 2,  3.2,①①①, 2, 2, ショウカク,---,今野忠, 0.2, 36, -19,  -2,12, 60.5, ⑤④, 2, 8,Ｉライモン, 59,福永祐, 0.1, 71,   6,   6, 5, 15.3, ③③, 2, 4,Ｆモンヴェｰル, 68,蛯名正, 0.1, 76,* 10,   4, 2,  4.8,①①①
 3, 6,Ｅマザｰピクシｰ, 38,中舘英, 1.5, 51,  -4,  -5, 4,  6.5,④③③, 3, 7, ヒラボクシャトル,---,松岡正, 0.3, 54, -28,* 13, 1,  3.2, ⑬⑬, 3,15,Ｂファインセンテンス, 71,中舘英, 0.9, 59,* 18, -12, 1,  2.0, ①①, 3, 9,Ｄジュｰクジョイント, 70,柴田善, 0.4, 74,   8,   6, 4,  6.1,④④②
 4, 5,Ｄアサクサシャトル, 43,田中博, 2.5, 40,  -7, -12, 6, 40.9,⑧⑥⑥, 4, 4, ミラクルロンド,---,蛯名正, 0.5, 33, -21,  -2, 2,  4.1, ⑨⑦, 4, 1,Ｆヤエノアカハチ, 65,田中博, 1.0, 60,  -7,   7, 7, 21.1, ⑫⑩, 4,15,Ｃエｰピｰチャｰジ, 71,吉田隼, 0.4, 74,   5,* 11, 5, 10.2,⑦⑨⑧
 5, 2,Ｆセレブレイトコｰル, 33,宮崎北, 2.5, 40,  -8, -11, 7, 84.0,⑥⑥⑥, 5,12, エｰシンダカｰポ,---,福永祐, 0.6, 34, -23,   0, 5, 12.7, ⑪⑩, 5,14,Ｋビｰボｰン, 56,丹内祐, 1.1, 61,  -3,   5, 9, 62.7, ⑩⑩, 5, 7,Ａペディクラリス, 73,北村宏, 0.8, 70,   7,   4, 1,  3.4,⑥⑥⑥
 6,10,Ｃメアリｰウッド, 44,吉田隼, 3.2, 38,  -5, -19, 3,  5.0,④⑤⑤, 6,13, ゴスラｰ,---,石橋脩, 0.7, 28, -21,  -6,10, 36.0, ⑦⑦, 6, 2,Ｇワンダｰルビアノ, 61,千葉直, 1.1, 61, -16,* 15,14,248.6, ⑮⑮, 6,10,Ｊシベリアンライオン, 63,後藤浩, 0.9, 70,   5,   6, 8, 17.2,⑧⑨⑨
 7, 3,Ｉタネノエンジェル, -5,北村宏, 3.4, 37,  -4, -23, 5, 22.8,②③④, 7, 6, メジロガストン,---,吉田豊, 1.0, 27,*-17, -18, 3,  5.1, ②①, 7, 7,Ｃトウショウガナｰ, 68,蛯名正, 1.1, 57,* 10,  -8, 3,  8.2, ②②, 7, 5,Ｇナスケンウインド, 67,二本柳, 1.5, 65,   7,  -2,12,111.2,⑨⑥⑥
 8, 7,Ｇマスパラスオペラ, 29,池田鉄, 3.4, 36,  -8, -16,10,282.4,⑥⑧⑧, 8, 9, トレノクリスエス,---,二本柳, 1.2, 24, -21, -14, 6, 18.9, ⑤④, 8, 4,Ａフレンチウォリアｰ, 72,後藤浩, 1.1, 61,  -3,   5, 2,  3.8, ⑩⑩, 8,11,Ｎナゲットニュｰズ, 56,田面木, 1.5, 65,   2,   7,15,145.0,⑫⑪⑪
 9, 8,Ｊヤングヘッド,-109,田面木, 4.8, 28, -11, -23, 8,134.7,⑩⑩⑩, 9, 3, コイタロウ,---,中舘英, 1.2, 22, -24,  -8, 9, 28.6, ⑪⑩, 9,12,Ｅメンバｰズボンド, 66,松岡正, 1.2, 58,   3,  -2, 4,  8.9, ⑤⑤, 9, 3,Ｋテンジンダイカグラ, 62,大野拓, 1.6, 64,*  9,  -7, 7, 15.4,②②②
10, 1,Ｈカネコメスパｰクｰ, 12,安藤光, 4.9, 27,  -9, -28, 9,244.6,⑧⑨⑨,10,11, カツヨリュウマ,---,小林淳, 1.4, 20, -25, -10,13, 78.7, ⑩⑩,10,13,Ｌオリオンザクロノス, 55,山田信, 1.2, 60,  -5,   6,10,135.9, ⑫⑩,10, 8,Ｈバンドマスタｰ, 67,木幡初, 1.6, 65,  -1,* 11, 9, 18.3,⑭⑬⑬
,,,,,,,,,,,,11, 8, ギンザグリングラス,---,田中博, 1.5, -4,*-19, -27, 8, 28.3, ①②,11, 3,Ｊイキオイ, 56,宮崎北, 1.3, 57, -12,*  9,13,172.7, ⑭⑭,11,14,Ｉゲイリｰリボルバｰ, 64,安藤光, 1.7, 64,   2,   5, 6, 13.6,⑪⑪⑪
,,,,,,,,,,,,12, 5, フラッグアｰチスト,---,吉田隼, 1.8, 18, -27, -13,11, 43.9, ⑭⑭,12, 6,Ｍユウタｰストライプ, 52,木幡初, 1.4, 55,   0,  -1,12,170.3, ⑧⑦,12,12,Ｅデジデｰリオ, 69,丹内祐, 2.1, 61,  -3,* 10,10, 35.7,⑮⑮⑮
,,,,,,,,,,,,13, 1, ショウナンラヴオン,---,柴田善, 1.9, 17, -28, -13, 7, 25.8, ⑮⑭,13, 5,Ｈスマｰトフレンズ, 60,大野拓, 1.5, 54,  -1,  -2, 8, 41.7, ⑧⑦,13, 2,Ｏマツリダタロウ, 53,郷原洋, 2.6, 57,  -1,   2,14,143.9,⑫⑬⑬
,,,,,,,,,,,,14,10, センゴクカイドウ,---,村田一, 1.9,-21,*-17, -32,14,166.0, ③③,14,10,Ｏグリフィンアイズ, 48,加藤士, 1.5, 54,   3,  -4,11,169.6, ⑤⑤,14, 6,Ｂセプタｰレイン, 71,中舘英, 3.1, 53,*  9, -22, 3,  5.9,②②⑤
,,,,,,,,,,,,15,15, サブマリンスカウト,---,武士沢, 2.2,-14, -23, -26,15,166.5, ⑦⑨,15,11,Ｎワンダｰノンブｰレ, 50,安藤光, 2.6, 43,   2, -14,15,267.0, ⑤⑦,15,13,Ｌモリトヴィｰナス, 60,田中博, 4.8, 42,   6, -32,13,126.7,④⑧⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-2),,,,,,,,,,,
単勝:210円 複勝:09=100円 04=120円 06=130円 枠連:220円,,,,,,,,,,,,"単勝:570円 複勝:14=170円 02=1,410円 07=140円 枠連:3,960円",,,,,,,,,,,,"単勝:1,730円 複勝:09=230円 08=400円 15=110円 枠連:8,990円",,,,,,,,,,,,"単勝:5,640円 複勝:01=1,290円 04=200円 09=230円 枠連:15,060円",,,,,,,,,,,
馬連:320円 ワイド:04-09=140円 06-09=180円 04-06=250円,,,,,,,,,,,,"馬連:13,600円 ワイド:02-14=3,510円 07-14=350円 02-07=2,570円",,,,,,,,,,,,"馬連:9,410円 ワイド:08-09=1,920円 09-15=440円 08-15=710円",,,,,,,,,,,,"馬連:16,850円 ワイド:01-04=4,160円 01-09=4,210円 04-09=620円",,,,,,,,,,,
馬単:670円 3連複:460円,,,,,,,,,,,,"馬単:17,760円 3連複:11,450円",,,,,,,,,,,,"馬単:20,690円 3連複:5,870円",,,,,,,,,,,,"馬単:39,540円 3連複:27,170円 3連単:259,840円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.3,,,,,■ 6R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.3,,,,,■ 9R  芝1400m 2 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1.9,,,,,■12R  芝1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ﾀﾞﾘｱ賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｃロイヤルクリｰク, 58,吉田隼,, 60,* -4,   5, 3,  4.4, ②②, 1, 3,Ｂカｰデナルポイント, 52,今野忠,, 62,*  3,  -4, 3,  4.8,①①①, 1, 9,Ｇスズジュピタｰ, 54,後藤浩,, 74,  -4,* 16, 2,  5.1, ⑥⑥, 1, 5,Ｋストｰルンブライド, 60,今野忠,, 70, -21,* 30, 2,  5.6, ⑫⑪
 2, 4,Ｄメモリｰジャグラｰ, 46,西田雄, 0.0, 61,  -6,*  7, 5, 11.9, ③④, 2, 4,Ａスロクスザンナ, 58,松岡正, 0.3, 59,*  3,  -6, 1,  2.8,②②②, 2, 3,Ｅフォｰチュンワｰド, 56,松岡正, 0.3, 64,   0,   7,11, 67.1, ③④, 2, 2,Ａウインバｰディクト, 71,吉田隼, 0.2, 56, -21,  23, 1,  2.9, ⑧⑧
 3,12,Ｉエステルハｰジ, 36,福永祐, 0.0, 61,  -6,*  7,10, 64.1, ③②, 3,12,Ｉクエストタイム, 40,田中博, 0.6, 52,  -4,*  0, 8, 22.2,⑬⑧⑦, 3, 8,Ｂダイワマックワン, 66,柴田善, 0.3, 63,   1,   5, 1,  2.1, ③②, 3, 9,Ｃマイネサンサン, 68,吉田豊, 0.2, 69, -23,* 30, 3,  7.7, ⑭⑭
 4,14,Ｂトライデント, 59,石橋脩, 0.2, 59,  -9,*  7, 1,  2.6, ⑤④, 4, 8,Ｅイブキシャナオウ, 48,千葉直, 1.0, 49,  -4,  -5, 9, 33.8,⑪⑧⑦, 4,12,Ｉマイネルアトレ, 51,吉田隼, 0.3, 69,  -6,* 15, 4,  9.4, ⑧⑧, 4,13,Ｂシンボリユタカオｰ, 70,田中博, 0.2, 53, -22,  21, 8, 16.3, ⑧⑧
 5,13,Ａスマｰトチャンス, 63,吉田豊, 0.4, 57, -11,*  7, 2,  3.8, ⑨⑦, 5, 9,Ｄキタサンダイオウ, 48,武士沢, 1.1, 51,  -5,*  1, 6, 15.1,⑮⑪⑩, 5, 4,Ｆルルパンブルｰ, 56,北村宏, 0.5, 58,*  3,  -1, 8, 33.1, ②②, 5, 3,Ｇコスモバｰン, 63,松岡正, 0.4, 43,*-17,  14, 7, 11.7, ②②
 6, 3, ミネラロジスト,---,松岡正, 0.5, 56, -12,*  7, 4, 10.4, ⑨⑩, 6, 7,Ｈパサｰト, 40,後藤浩, 1.8, 47,   0, -15, 4,  7.2,⑨⑥④, 6, 5,Ａシャランジュ, 70,村田一, 0.6, 59,  -3,   5, 3,  6.4, ⑥⑥, 6,12,Ｊキッズエンジェル, 60,後藤浩, 0.5, 44, -18,  16, 5,  8.5, ⑥④
 7, 9,Ｆリワｰドマナキン, 46,蛯名正, 1.1, 46,  -8,  -3, 9, 41.1, ⑤④, 7,11,Ｃトウショウサウンド, 49,郷原洋, 2.1, 45,   1, -21, 5, 11.1,⑤③③, 7, 6,Ｈマイネルプレｰザ, 54,田中博, 0.8, 57,  -5,   5, 5, 10.8, ⑧⑧, 7, 1,Ｅホットストック, 63,蛯名正, 0.7, 39, -20,  13, 6, 10.5, ④④
 8, 6,Ｋタケデンブレイク, 35,大庭和, 1.3, 44,  -9,  -4,11,233.3, ⑤⑦, 8, 6,Ｋバトルソニック, 38,山田信, 2.9, 39,  -7, -12,13,150.0,⑪⑬⑬, 8, 7,Ｋメジロアリス, 42,岩部純, 1.2, 55, -13,  10,10, 64.7, ⑫⑩, 8,10,Ｆヒカルルｰジュ, 63,石橋脩, 0.7, 39,*-17,   9,12, 66.8, ①①
 9, 7,Ｈクリオ, 38,今野忠, 1.3, 43,* -3,  -9, 8, 35.4, ①①, 9,13,Ｊスミノチェンタウロ, 38,丹内祐, 3.1, 37,  -4, -20,14,239.5,⑬⑪⑩, 9, 2,Ｄオリヒメチャｰム, 58,石橋脩, 1.6, 47,*  6, -21,12, 69.3, ①①, 9, 6,Ｄマイネルゴｰシュ, 67,土谷智, 0.7, 41, -19,  14, 9, 18.6, ⑥④
10, 8,Ｇタイキキャプテン, 44,中舘英, 1.3, 44, -10,  -3, 6, 12.0, ⑧⑦,10, 5,Ｌアトミック, 37,北村宏, 3.3, 36,  -1, -28,11, 62.7,⑤⑥⑨,10,10,Ｊユウアｰルシｰ, 48,木幡初, 1.9, 40,  -8,  -7, 7, 20.4, ⑪⑫,10, 8,Ｉマイネトップレディ, 61,郷原洋, 0.8, 40, -20,  14,10, 29.4, ⑧⑧
11, 5,Ｅテンジンイナバウア, 46,丹内祐, 1.7, 40, -15,  -2, 7, 29.4, ⑪⑫,11,10,Ｆクニノユメオｰ, 45,福永祐, 3.7, 34,   1, -35, 2,  4.6,③④④,11, 1,Ｃセントエドワｰド, 61,福永祐, 2.4, 37,   1, -27, 6, 13.5, ③④,11, 7,Ｎニシノバニｰガｰル, 55,田辺裕, 1.0, 44, -24,  19,14,249.2, ⑬⑬
12, 1,Ｊアムス, 35,武士沢, 1.8, 39, -15,  -3,14,328.3, ⑪⑪,12,15,Ｇミンナナカヨシ, 44,小林淳, 3.7, 34,  -3, -27, 7, 19.9,⑦⑩⑫,12,11, シャンティブリｰズ,---,山田信, 4.2,-48,  -5, -47, 9, 53.4, ⑧⑩,12,14,Ｈマルタカデトリア, 62,西田雄, 1.0, 39, -22,  16,11, 59.3, ⑪⑪
13, 2, リンシコム,---,村田一, 2.0, 39, -25,   4,13,290.3, ⑮⑮,13, 2, アドマイヤプラウド,---,吉田隼, 4.0, 32,   0, -37,10, 51.2,③④④,,,,,,,,,,,,,13,11,Ｍマチカネスマアカシ, 57,木幡初, 1.2, 37,*-18,   3,13,108.4, ③②
14,10,Ｍヤマニンスナッピｰ, 21,宮崎北, 2.8, 30, -20, -11,15,414.5, ⑭⑬,14, 1,Ｍグレｰトライセンス, 34,中舘英, 6.6, 12, -10, -43,12,147.0,⑧⑮⑮,,,,,,,,,,,,,14, 4,Ｌダイワジェラｰト, 57,北村宏, 2.2,  2, -19, -12, 4,  8.5, ④④
15,15,Ｌワカバ, 27,田中博, 3.0, 29, -19, -14,12,287.4, ⑬⑬,15,14,Ｎスマｰトミリオン, 28,村田一, 6.6, 15,  -7, -49,15,363.8,⑩⑬⑭,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-19 ﾚｰｽｱｶﾞﾘ指数:+21 馬場:良(指数:-5),,,,,,,,,,,
"単勝:440円 複勝:11=180円 04=320円 12=1,390円 枠連:1,810円",,,,,,,,,,,,単勝:480円 複勝:03=160円 04=120円 12=440円 枠連:470円,,,,,,,,,,,,"単勝:510円 複勝:09=160円 03=870円 08=120円 枠連:8,720円",,,,,,,,,,,,単勝:560円 複勝:05=170円 02=130円 09=230円 枠連:610円,,,,,,,,,,,
"馬連:2,370円 ワイド:04-11=880円 11-12=4,270円 04-12=6,050円",,,,,,,,,,,,"馬連:630円 ワイド:03-04=210円 03-12=1,270円 04-12=810円",,,,,,,,,,,,"馬連:13,190円 ワイド:03-09=2,690円 08-09=250円 03-08=2,050円",,,,,,,,,,,,馬連:860円 ワイド:02-05=370円 05-09=950円 02-09=490円,,,,,,,,,,,
