07年12月 9日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年12月 9日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.9,,,,,■ 4R  芝2000m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.7,,,,,■ 7R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.5,,,,,■10R  ダ1200m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｱｸｱﾗｲﾝS,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｃキスアンドクライ, 49,ルメｰ,, 66,*  5,* -1, 1,  3.1, ②②, 1,12,Ａマイネルジュレップ, 59,吉田隼,, 62,* -1,   4, 1,  3.0,③③②, 1, 9,Ｇホワイトヴェｰル, 60,武豊  ,, 72,   4,*  8, 3,  5.4, ⑧⑤, 1,13,Ｊモエレアドミラル, 79,田中剛,, 82,*  9,  14, 7, 26.5, ②②
 2, 7,Ｄリュウメイ, 47,柴田善, 0.1, 69,*  9,  -5, 5, 10.4, ①①, 2, 2,Ｈコンベンション, 45,蛯名正, 0.1, 62,* -2,   4, 3,  5.6,③④④, 2, 8,Ｂホトダｰ, 66,江田照, 0.3, 69,   4,*  5, 6,  8.5, ⑧⑧, 2,12,Ｂサイボｰグ, 84,岩田康, 0.1, 81,*  9,  13, 5, 11.2, ①①
 3, 4,Ｇアイビスデｰジｰ, 39,蛯名正, 1.2, 49,  -1,  -7, 3,  4.6, ⑥③, 3,15,Ｂリノｰンリｰズン, 53,ルメｰ, 0.2, 67,  -6,* 12, 2,  3.1,⑫⑩⑦, 3, 1,Ｅプレシャスドロップ, 62,北村宏, 0.5, 71,* 10,  -2, 9, 36.7, ①①, 3, 1,Ｋナリタジュｰン, 78,小野次, 0.2, 80,   6,  15, 8, 29.2, ④④
 4,11,Ｆモアスマイル, 43,吉田豊, 1.3, 47,  -8,* -2, 7, 37.0, ⑩⑬, 4,10,Ｄモエレタキオン, 51,北村宏, 0.4, 61,  -4,   6, 6, 17.8,⑧⑧⑦, 4,13,Ｃフィクシアス, 66,後藤浩, 0.6, 69,*  8,  -1, 5,  6.8, ②②, 4, 2,Ｃラインドライブ, 84,蛯名正, 0.3, 80,   7,  15, 1,  2.9, ④⑤
 5, 5,Ｅヴァンリュミエｰル, 44,郷原洋, 1.3, 49, -12,*  2, 8, 40.2, ⑭⑬, 5,18,Ｋカネスダンク, 37,田中剛, 0.6, 51,*  1, -11,12, 91.7,①①①, 5, 7,Ｄカマｰバンド, 63,柴山雄, 0.7, 64,   2,   3, 8, 33.4, ⑪⑨, 5,16,Ｄビクトリｰテツニｰ, 84,川田将, 0.5, 82,  -5,* 22, 6, 15.8, ⑫⑫
 6,15,Ｉジュメイラムｰン, 38,北村宏, 1.4, 49,   2, -12, 2,  4.1, ⑤⑥, 6, 5,Ｆガイアマンイｰタｰ, 46,柴山雄, 0.7, 54,  -4,   0, 8, 41.9,⑦⑦⑦, 6,10,Ｈロイヤルクリｰク, 60,吉田隼, 0.7, 66,   6,   0, 7, 16.8, ④③, 6, 4,Ａルミナスポイント, 85,福永祐, 0.5, 80,   1,  18, 2,  4.3, ⑧⑦
 7, 8,Ｌグッドウォｰカｰ, 36,福永祐, 1.6, 44,  -4,  -8, 9, 41.2, ⑦⑦, 7, 3,Ｊドナｰリオ, 38,川田将, 0.9, 53,  -6,   1, 5, 14.6,⑩⑩⑩, 7,15,Ｆリワｰドアルコン, 61,勝浦正, 1.0, 63,   6,  -3, 2,  4.6, ④③, 7, 3,Ｅワｰルドハンタｰ, 82,四位洋, 0.7, 81,  -6,* 23, 3,  6.1, ⑬⑫
 8, 3,Ｎエミネムシチｰ, 27,木幡初, 2.2, 39,  -8, -11,15,212.1, ⑩⑩, 8,11,Ｌコスモスプラッシュ, 36,吉田豊, 0.9, 58,  -8,*  7,14,200.8,⑭⑫⑫, 8,11,Ｊウインドストｰム, 58,岩田康, 1.4, 57,   3,  -4, 1,  3.9, ⑩⑪, 8, 5,Ｍプリュネル, 77,小牧太, 0.7, 75,   3,  13, 9, 31.3, ⑦⑧
 9,13,Ｍチアズブリス, 32,小牧太, 2.3, 39,  -8, -12,14,210.2, ⑩⑩, 9, 9,Ｅシルクエンデバｰ, 50,幸英明, 0.9, 64, -11,* 13, 7, 29.2,⑭⑭⑬, 9,12,Ｍゴｰルドザボｰガｰ, 55,蛯名正, 1.4, 54,  -4,   2,11, 65.4, ⑫⑫, 9, 8,Ｈリｰサムウェポン, 80,柴山雄, 0.8, 70,*  8,   7,14, 95.6, ②②
10,16,Ｂグルｰビｰアイズ, 50,松岡正, 2.3, 43,*  5, -24, 6, 14.1, ②⑤,10, 6,Ｎステｰジダンシング, 28,岩田康, 1.0, 49,  -3,  -6, 4,  6.2,⑤⑤⑤,10, 6,Ｎジェイドヴィジョン, 50,幸英明, 1.4, 54,  -6,   3,14,179.0, ⑭⑬,10, 6,Ｉユキノマｰメイド, 79,鈴来直, 1.0, 71,  -1,  13,13, 74.7, ⑨⑨
11, 2,Ｐアイスボックス, 26,小林淳, 2.3, 39,  -8, -12,12, 80.5, ⑩⑩,11,13,Ｇコスモハクウ, 45,柄崎将, 1.2, 47,  -3,  -9, 9, 49.6,⑤⑤⑤,11, 3,Ｋマシｰン, 56,吉田豊, 1.4, 58,   5,  -6,10, 41.0, ⑥⑨,11,11,Ｎヒカルバロｰロ, 72,木幡初, 1.2, 71,  -7,  17,16,166.6, ⑬⑭
12,12,Ａセイウンバリュｰ, 61,後藤浩, 2.6, 39,   4, -26, 4,  6.3, ②③,12, 7,Ｉミヤギフェアリｰ, 43,江田照, 1.6, 43,  -5, -11,11, 79.3,⑧⑧⑩,12, 2,Ｉトウショウヒルズ, 58,武士沢, 1.6, 56,   5,  -8,12, 74.4, ⑥⑤,12,10,Ｐアイアムアドｰタｰ, 71,吉田豊, 1.2, 71, -10,* 18,12, 37.5, ⑮⑭
