07年 2月11日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 2月11日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-9.7,,,,,■ 4R  芝2930m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1400m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.9,,,,,■10R  ダ1800m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.9,,,,
 9,12,Ｎヨドノシルフィｰド, 24,上野翔, 2.4, 32,  -8, -25,15,330.7,⑫⑪⑫, 9, 9, スリｰダンシング,,蓑島靖, 8.7,,,,11,124.8,⑬⑬⑩, 9, 5,Ｍウインクルウィナｰ, 47,角田晃, 1.3, 54,  -5,   0,12,167.3, ⑪⑧, 9, 3,Ｎパラダイスリヴァｰ, 70,小林徹, 2.1, 73,  11,   0,16,339.5,⑬⑫⑩
10,13,Ｆリバｰストｰン, 38,本田優, 2.6, 33,  -4, -32,13, 93.4,⑥⑤⑦,10, 1, サツキイｰグル,,鈴木慶,10.2,,,,12,132.6,⑫⑫⑨,10, 6, マリアブｰケ,---,川原正, 2.3, 44, -14,   2,14,286.0, ⑬⑬,10,13,Ｃナリタプレリュｰド, 77,武幸四, 2.2, 71,   9,   3, 3,  7.9,⑬⑮⑯
11, 7,Ｅメジロアルキオネ, 39,川原正, 2.9, 31,  -9, -24,14, 95.1,⑬⑭⑭,11,12, エイシンタイアン,,五十嵐,13.7,,,,14,177.5,⑬⑭⑪,11, 3,Ｌエフテｰストライク, 48,本田優, 2.3, 46,  -1, -15,13,276.1, ⑨⑩,11,10,Ｅグランプリスタｰ, 76,武豊  , 2.2, 74,* 17, -15, 5, 12.5,②①①
12, 6,Ｈタイニｰダンサｰ, 38,石橋守, 2.9, 31,  -3, -35, 7, 15.3,③③④,12, 4, マダムウイナｰ,,林満明,17.6,,,,13,145.2,⑩⑩⑪,12, 4,Ｉマイネシャンゼリゼ, 53,長谷川, 2.5, 43,  -4, -13, 9, 49.4, ⑩⑪,12,12,Ｇリメインオブザサン, 75,ペリエ, 2.4, 70,  10,  -1, 4,  9.9,⑩⑫⑫
13, 1,Ｏフィｰルドシスタｰ, 16,武豊  , 3.1, 30,  -8, -28, 1,  3.6,⑬⑬⑬,,,,,,,,,,,,,13, 8,Ｃシャトルタテヤマ, 66,武幸四, 4.1, 30,   3, -37, 4,  8.0, ④⑥,13,15,Ｏケイパブルバイオ, 69,服部剛, 2.7, 68,  11,  -6,15,335.5,⑩⑩⑪
14,15,Ｉドリｰムラヴァｰ, 37,岩崎祐, 3.5, 28,  -7, -34,12, 67.1,⑧⑪⑪,,,,,,,,,,,,,14,14,Ｎファイナルバンド, 39,小原義, 9.0,-37, -23, -53,15,494.8, ⑭⑭,14, 5,Ｐテンジンダイカグラ, 64,太宰啓, 2.7, 70,* 16, -17,14,158.3,①②②
15, 8,Ｊファルｰシュ, 37,秋山真, 5.0, 20,  -9, -44,11, 61.5,⑬⑭⑮,,,,,,,,,,,,,,,,,,,,,,,,,15,11,Ｍゼンノマルビナス, 71,川原正, 3.6, 62,  13, -18,11, 51.8,③⑤⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,14,Ｌマジックアワｰ, 72,長谷川, 3.7, 61,  10, -14,13, 80.2,⑬⑫⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:67 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-2),,,,,,,,,,,
"単勝:3,240円 複勝:02=780円 05=290円 11=490円 枠連:1,290円",,,,,,,,,,,,"単勝:430円 複勝:14=160円 06=240円 07=110円 枠連:1,640円",,,,,,,,,,,,単勝:690円 複勝:11=190円 15=130円 12=630円 枠連:730円,,,,,,,,,,,,"単勝:220円 複勝:08=130円 07=370円 06=630円 枠連:1,380円",,,,,,,,,,,
"馬連:14,210円 ワイド:02-05=4,300円 02-11=6,590円 05-11=2,170円",,,,,,,,,,,,"馬連:2,460円 ワイド:06-14=900円 07-14=270円 06-07=400円",,,,,,,,,,,,"馬連:940円 ワイド:11-15=370円 11-12=2,280円 12-15=1,370円",,,,,,,,,,,,"馬連:1,390円 ワイド:07-08=550円 06-08=1,080円 06-07=3,950円",,,,,,,,,,,
"馬単:35,630円 3連複:71,860円",,,,,,,,,,,,"馬単:4,280円 3連複:1,590円",,,,,,,,,,,,"馬単:2,270円 3連複:8,330円",,,,,,,,,,,,"馬単:2,180円 3連複:6,640円 3連単:27,050円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.0,,,,,■ 5R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.2,,,,,■ 8R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.7,,,,,■11R  芝1800m 3 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,きさらぎ賞 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｄウォｰタｰポピンズ, 55,川田将,, 73,*  7,*  2, 5, 11.5, ①①, 1, 4,Ｄサンライズトラスト, 57,武豊  ,, 68,   5,*  4, 1,  2.3, ⑫⑩, 1, 7,Ｌマｰベラスパレｰド, 57,上野翔,, 66,   3,   2, 6,  9.5, ⑥⑤, 1, 7,Ａアサクサキングス, 76,武幸四,, 63,* -2,  12, 3,  9.1, ①①
 2, 8,Ｂトウショウブリッツ, 57,池添謙, 0.1, 71,   3,*  5, 4,  9.8, ④④, 2, 1,Ｆシルクオルフェウス, 51,安藤勝, 0.5, 65,* 14, -22, 3,  7.0, ②①, 2,15,Ｃリンクスクイン, 64,幸英明, 0.3, 62,  -2,*  6, 9, 25.4, ⑪⑪, 2, 3,Ｂナムラマｰス, 75,ペリエ, 0.3, 81, -11,* 30, 2,  4.0, ⑤④
 3,16,Ｅバトルスクワｰト, 54,太宰啓, 0.3, 69,   1,*  5, 2,  5.9, ⑥⑥, 3,12,Ｂイイデレインジャｰ, 60,池添謙, 0.6, 63,* 12, -19, 4,  8.7, ③③, 3, 3,Ｆロｰドフォｰミュラ, 60,岩田康, 0.4, 60,  -5,*  8, 5,  9.3, ⑫⑫, 3, 5,Ｈサムライタイガｰス, 43,安藤勝, 0.3, 72, -10,  24, 4, 24.5, ②②
 4,14,Ａアンジェラスキッス, 59,武豊  , 0.6, 66,   4,  -1, 3,  8.4, ③③, 4, 8,Ｍトップエクセレント, 30,上村洋, 0.7, 60,   6, -10, 7, 17.5, ⑩⑧, 4, 9,Ｈサンライズバクシン, 59,川田将, 0.4, 66,   6,  -2, 1,  3.1, ⑤⑤, 4, 6,Ｃオｰシャンエイプス, 75,武豊  , 0.6, 66, -11,  21, 1,  1.3, ③②
 5,10,Ｎヒシインペリアル, 18,石橋守, 1.1, 62,*  6,  -8, 8, 44.1, ②②, 5, 2,Ｉケイアイロブ, 45,四位洋, 0.9, 58,   3,* -5,11, 75.7, ⑬⑫, 5, 8,Ａナゾヲトクカギ, 66,ペリエ, 0.5, 65,   7,  -5, 4,  6.5, ③③, 5, 4,Ｆオｰシャンクルｰズ, 57,本田優, 1.1, 55, -11,  15, 6, 73.8, ⑤④
 6,12,Ｇヴィヴァコウベ, 51,上野翔, 1.4, 54,  -4,  -5, 7, 39.0, ⑧⑦, 6,11,Ｈボレロビｰト, 48,石橋守, 1.2, 55,  10, -25, 5, 11.7, ④③, 6, 2,Ｏダイナミックタｰン, 49,小林徹, 0.6, 60,   1,   1, 7, 20.4, ⑨⑩, 6, 8,Ｄアドマイヤヘッド, 69,岩田康, 1.3, 51, -11,  12, 5, 38.5, ③⑥
 7, 6,Ｆオレニツイテコイ, 54,四位洋, 1.6, 55,  -3,  -4, 6, 33.1, ⑧⑨, 7, 9,Ｊニホンピロシェリｰ, 41,太宰啓, 1.3, 54,   3, -11,12,238.8, ⑭⑪, 7,12,Ｂイットｰフレンチ, 65,安藤勝, 0.8, 57,   0,  -1, 2,  5.3, ⑨⑧, 7, 1,Ｇクリノアドベンチャ, 49,幸英明, 1.5, 51, -14,  15, 8,252.4, ⑤⑦
 8, 1,Ｃウインハンズダウン, 57,岩田康, 1.6, 56,   3, -10, 1,  1.5, ④④, 8,14,Ｌタマモウェｰヴ, 38,幸英明, 1.3, 54,   9, -24, 8, 18.3, ⑦⑥, 8,16,Ｄリワｰドアルコン, 61,武幸四, 0.9, 62,   8,  -8, 3,  6.2, ③③, 8, 2,Ｅマルカラボンバ, 67,川原正, 2.6, 38, -18,   6, 7,128.8, ⑧⑧
 9, 9,Ｈチョウスペシャル, 43,幸英明, 1.7, 54,   1,  -9,10,240.1, ⑥⑦, 9, 3,Ｅトラストエｰス, 54,川原正, 1.4, 53,   7, -22, 9, 24.0, ⑧⑧, 9,14,Ｎセンティｰレ, 53,太宰啓, 0.9, 57,   2,  -4,14,141.8, ⑥⑧,,,,,,,,,,,,
10, 2,Ｌコウエイバッカス, 32,渡辺薫, 2.2, 46, -15,   1,12,270.6, ⑮⑮,10, 5,Ｇブライトマスタｰ, 50,秋山真, 1.6, 51,  11, -33, 6, 12.5, ④③,10, 5,Ｍバリュアットリスク, 54,川原正, 1.1, 54, -10,*  6,13,117.3, ⑯⑯,,,,,,,,,,,,
11,11,Ｋアジアンホｰプ, 32,小林徹, 2.5, 43, -13,  -4,11,262.5, ⑬⑬,11,10,Ａエストラゴン, 66,岩田康, 1.7, 50,   6, -24, 2,  5.1, ⑩⑫,11,11,Ｐクイックバレリｰナ, 46,畑端省, 1.1, 54,  -6,   2,16,296.9, ⑫⑬,,,,,,,,,,,,
12,13,Ｊグラスクイン, 37,東川公, 2.7, 42,  -9, -10,14,516.0, ⑪⑩,12, 7,Ｋピュアファイン, 40,熊沢重, 2.2, 45,  10, -39,13,249.3, ④⑥,12,13,Ｋキシュウマドンナ, 57,秋山真, 1.3, 52,  -8,   2,12,114.8, ⑮⑮,,,,,,,,,,,,
13,15,Ｐチアズプレジデント,-82,田島裕, 2.7, 42, -10,  -9, 9, 50.2, ⑪⑩,13,13,Ｃフジノカミカゼ, 57,ペリエ, 2.3, 45,* 14, -50,10, 30.2, ①②,13, 6,Ｇワンマイドリｰム, 59,田村太, 1.4, 57,*  9, -18,11,111.2, ②①,,,,,,,,,,,,
14, 4,Ｍカシノアドミラル, 23,長谷川, 2.7, 41, -14,  -5,16,728.5, ⑮⑭,14, 6,Ｎサフランアレックス, 17,石山繁, 6.0,-33,   4, -85,14,414.9, ⑧⑭,14, 4,Ｊワンダｰプロ, 57,渡辺薫, 1.5, 54,   5, -11, 8, 21.6, ⑥⑤,,,,,,,,,,,,
15, 7,Ｉエｰケｰフラッシュ, 39,南井大, 5.0, 19,  -7, -34,13,377.3, ⑩⑩,,,,,,,,,,,,,15, 1,Ｉスマｰトアンサｰ, 58,船曳文, 1.8, 44,  -6,  -7,15,163.6, ⑫⑬,,,,,,,,,,,,
16, 3,Ｏトクマルパワｰ, -5,田村太, 5.5, 11, -14, -35,15,679.1, ⑬⑮,,,,,,,,,,,,,16,10,Ｅゲイリｰブリリアン, 60,池添謙, 1.9, 54,* 10, -22,10, 28.9, ①②,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+14 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+14 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+12 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+19 馬場:良(指数:0),,,,,,,,,,,
"単勝:1,150円 複勝:05=240円 08=220円 16=180円 枠連:3,460円",,,,,,,,,,,,"単勝:230円 複勝:04=140円 01=240円 12=250円 枠連:1,260円",,,,,,,,,,,,単勝:950円 複勝:07=300円 15=670円 03=230円 枠連:890円,,,,,,,,,,,,単勝:910円 複勝:07=180円 03=120円 05=260円 枠連:0円,,,,,,,,,,,
"馬連:3,160円 ワイド:05-08=630円 05-16=830円 08-16=730円",,,,,,,,,,,,"馬連:1,320円 ワイド:01-04=550円 04-12=560円 01-12=1,170円",,,,,,,,,,,,"馬連:11,440円 ワイド:07-15=3,380円 03-07=1,150円 03-15=3,220円",,,,,,,,,,,,馬連:850円 ワイド:03-07=240円 05-07=750円 03-05=430円,,,,,,,,,,,
"馬単:6,810円 3連複:4,910円",,,,,,,,,,,,"馬単:2,150円 3連複:3,650円",,,,,,,,,,,,"馬単:20,800円 3連複:30,800円",,,,,,,,,,,,"馬単:2,230円 3連複:2,160円 3連単:13,570円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 6R  芝1600m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.7,,,,,■12R  ダ1400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,春日特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10, ヒカルアモｰレ,---,岩田康,, 74,* -9,* 13, 2,  3.1,①①①, 1, 7, パッションレッド,---,安藤勝,, 46,*-37,* 17, 3,  5.5, ④④, 1,14,Ｄホッコｰパドゥシャ, 78,渡辺薫,, 80,* 12,   2, 3,  5.7, ④④, 1, 2,Ｂアドマイヤキラメキ, 75,岩田康,, 79,   6,  10, 2,  4.8, ③④
 2, 8, ワンモアスエルテ,---,川田将, 1.6, 49,* -9,  -1, 1,  2.8,②②②, 2, 2, ショウナンナイト,---,武豊  , 0.2, 33,*-35,  11, 2,  4.3, ①①, 2,11,Ｃアｰスクリスハｰン, 79,安藤勝, 0.0, 80,* 12,   1, 2,  4.4, ②②, 2,11,Ｆオッティミスタ, 71,太宰啓, 0.2, 77,   4,  10, 7, 11.1, ⑥⑦
 3, 5, アグネスマクシマム,---,武豊  , 2.0, 44,*-10,  -4, 5, 12.6,④②②, 3,11, エノク,---,岩田康, 0.3, 41, -38,* 16, 1,  2.6, ⑦⑦, 3,10,Ｌアグネストレジャｰ, 69,岩田康, 0.1, 79,   7,* 10, 4,  6.3, ⑬⑧, 3,14,Ｄファインスティｰル, 73,秋山真, 0.3, 74,*  7,   5, 1,  4.8, ②①
 4, 6, アグネスカルミア,---,安藤勝, 2.2, 45, -12,  -1, 6, 14.9,⑥⑥④, 4, 5, ヤマカツマリリン,---,田嶋翔, 0.5, 39, -40,* 16, 5,  8.7, ⑦⑧, 4,12,Ａイントゥザグルｰヴ, 80,武豊  , 0.2, 77,  11,   1, 1,  2.6, ⑥④, 4,12,Ａゴッドヘイロｰ, 80,武豊  , 0.3, 74,*  7,   5, 3,  5.7, ①②
 5, 7, サンライズグラス,---,生野賢, 2.5, 41, -12,  -4, 7, 14.9,⑥⑥⑦, 5,10, コスモイｰゴリ,---,武幸四, 0.8, 16,*-37,   2, 6, 17.5, ③②, 5, 9,Ｅマヤノリバティ, 76,池添謙, 0.3, 75,   7,*  7, 6, 25.6, ⑪⑫, 5,15,Ｍワｰキングボｰイ, 63,田村太, 0.3, 75,   2,   9,11, 61.1, ⑦④
 6, 2, ボニｰアクション,---,池添謙, 2.8, 38, -11,  -9, 3,  5.2,④⑤⑤, 6, 4, レゼルブ,---,四位洋, 0.9, 18, -38,   5, 4,  6.2, ④⑤, 6, 8,Ｋミュｰジックホｰク, 70,川原正, 0.3, 75,   9,   4,11, 44.3, ⑧⑪, 6, 8,Ｃナナヨｰヒマワリ, 75,小原義, 0.4, 78,   0,* 13, 6,  8.0, ⑬⑩
 7, 1, マイティｰガッツ,---,幸英明, 3.4, 34, -15,  -7, 9, 41.3,⑨⑧⑧, 7, 9, ヤタクロウ,---,幸英明, 1.6, 11, -41,   0,11,238.8, ⑩⑪, 7, 7,Ｂマルブツライト, 79,川田将, 0.4, 75,  11,  -2, 5,  8.3, ④④, 7,16,Ｅスナｰクタイガｰ, 72,川原正, 0.4, 73,   6,   6, 5,  7.3, ③③
 8, 9, オｰスファイタｰ,---,田嶋翔, 4.0, 31,*-10, -23,11,302.8,②②⑤, 8, 6, トライヤヌス,---,石橋守, 1.6, 11, -41,   1, 8, 32.6, ⑩⑩, 8, 6,Ｊサイレンスゴｰルド, 70,幸英明, 0.4, 73,   6,*  7,10, 44.0, ⑪⑫, 8, 9,Ｏキャントンガｰル, 59,長谷川, 0.6, 70,   6,   4,14,102.2, ③④
 9, 3, エレオカリス,---,ペリエ, 4.2, 30, -19,  -7, 4,  9.9,⑧⑨⑨, 9, 3, エスメラルダ,---,川原正, 1.6,-12,*-36,  -9,10, 74.8, ②②, 9, 1,Ｇクリソプレｰズ, 73,柴原央, 0.5, 73,   9,   1, 8, 38.3, ⑧⑧, 9, 4,Ｈテンザンダンディｰ, 69,上野翔, 0.7, 70,  -1,   8,13, 86.6, ⑩⑩
10,11, グランドメロディ,---,石橋守, 4.3, 31, -22,  -3,10,183.5,⑩⑩⑨,10, 8, セトノギムレット,---,ペリエ, 1.7, -2, -39,  -4, 7, 18.6, ⑦⑧,10, 3,Ｎナイスハンド, 60,菊地昇, 0.8, 69,  10,  -7,14,219.6, ⑥④,10, 3,Ｊハｰドムｰン, 68,石橋守, 1.0, 71,  -3,* 11, 8, 23.0, ⑮⑭
11, 4, セフティフェイマス,---,秋山真,13.0,13.0---, -40, -52, 8, 33.3,⑪⑪⑪,11, 1, ノｰスマンハッタン,---,本田優, 1.9,-22, -38, -10, 9, 59.6, ④⑤,11, 5,Ｉジｰンハンタｰ, 71,金折知, 0.9, 68,   9,  -5, 7, 36.2, ⑧⑧,11, 6,Ｐドラゴンアイズ, 56,東川公, 1.1, 65,   3,   2,16,240.3, ⑦⑧
,,,,,,,,,,,,,,,,,,,,,,,,12, 4,Ｈキョウワノスタｰ, 72,武幸四, 1.0, 66,   6,  -1, 9, 43.9, ⑬⑭,12,13,Ｇタムロイｰネｰ, 70,酒井学, 1.2, 65,   1,   4,10, 50.9, ⑩⑩
,,,,,,,,,,,,,,,,,,,,,,,,13, 2,Ｆジェダイト, 73,ペリエ, 1.1, 66,* 12, -16,12, 64.4, ②②,13, 5,Ｎシアトルバロｰズ, 59,幸英明, 1.3, 66,   1,   5, 9, 46.0, ⑬⑭
,,,,,,,,,,,,,,,,,,,,,,,,14,13,Ｍテイエムヒットベ, 67,熊沢重, 1.2, 66,* 15, -22,13,209.5, ①①,14,10,Ｌサンエムワｰルド, 64,佐久間, 1.7, 61,  -2,   3,15,137.5, ⑮⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 7,Ｋシンキッカｰ, 66,池添謙, 1.8, 58,   1,  -1,12, 75.3, ⑩⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 1,Ｉエレスサｰル, 68,ペリエ, 2.1, 54,   3,  -7, 4,  5.9, ⑦⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-24 ﾚｰｽｱｶﾞﾘ指数:+22 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:76 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-2),,,,,,,,,,,
単勝:310円 複勝:10=120円 08=140円 05=260円 枠連:350円,,,,,,,,,,,,"単勝:550円 複勝:07=220円 02=140円 11=120円 枠連:1,910円",,,,,,,,,,,,単勝:570円 複勝:14=160円 11=150円 10=250円 枠連:330円,,,,,,,,,,,,単勝:480円 複勝:02=180円 11=260円 14=160円 枠連:680円,,,,,,,,,,,
馬連:400円 ワイド:08-10=200円 05-10=550円 05-08=710円,,,,,,,,,,,,"馬連:1,860円 ワイド:02-07=500円 07-11=380円 02-11=240円",,,,,,,,,,,,馬連:860円 ワイド:11-14=310円 10-14=670円 10-11=550円,,,,,,,,,,,,"馬連:3,010円 ワイド:02-11=1,080円 02-14=420円 11-14=710円",,,,,,,,,,,
"馬単:830円 3連複:1,440円",,,,,,,,,,,,"馬単:4,090円 3連複:1,020円",,,,,,,,,,,,"馬単:1,940円 3連複:2,060円 3連単:10,830円",,,,,,,,,,,,"馬単:5,990円 3連複:4,260円 3連単:29,020円",,,,,,,,,,,
