07年11月11日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年11月11日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4.9,,,,,■ 4R  芝1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  芝1600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.5,,,,,■10R  芝1800m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾄﾞﾝｶｽﾀｰS,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｂヤサシイキモチ, 60,池添謙,, 61,* -5,*  2, 3,  5.3, ②②, 1, 8, マルブツキング,---,ルメｰ,, 53,* -9,   0, 4, 10.7, ②②, 1, 4,Ｌモンサンミシェル, 64,池添謙,, 66, -15,  22, 2,  5.4, ⑧⑨, 1,13,Ｃピｰスオブラヴ, 84,武豊  ,, 76,  -1,  18, 9, 25.3, ⑤⑤
 2, 3,Ａリリｰレインボｰ, 65,浜中俊, 0.3, 55,  -8,* -1, 2,  4.3, ③③, 2, 1, レインボｰマグナム,---,幸英明, 0.3, 54, -18,*  7, 6, 12.5, ⑩⑨, 2,11,Ｅリアルコンコルド, 69,福永祐, 0.0, 65, -15,  21, 7, 23.9, ⑧⑧, 2, 8,Ｇタガノグラマラス, 81,岩田康, 0.1, 68,*  4,   9, 4,  7.2, ①①
 3, 1,Ｃキンショｰオトヒメ, 57,吉田豊, 0.7, 53,  -6,  -4, 1,  1.7, ③③, 3, 5, ゴｰルデンプライズ,---,長谷川, 0.3, 49, -13,   0, 8, 35.0, ⑤④, 3,17,Ｆスパニッシュソウル, 68,橋本美, 0.0, 58,*-12,  15,11, 52.1, ⑥③, 3,17,Ｊファランドｰル, 79,小牧太, 0.2, 75,  -1,  18, 7, 15.4, ⑦⑦
 4, 5,Ｆフミノクイｰン, 34,小牧太, 1.4, 47,* -4, -13, 9, 87.5, ①①, 4, 9, ケイアイエポック,---,武幸四, 0.5, 49, -16,*  2, 9, 51.7, ⑩⑥, 4, 9,Ａメイショウジｰゲン, 77,武豊  , 0.1, 66, -17,* 23, 1,  1.7, ⑩⑪, 4,11,Ｐイｰスタｰ, 75,ルメｰ, 0.2, 82,  -1,* 23, 3,  5.9, ⑩⑩
 5, 7,Ｈアナモリ, 27,幸英明, 1.6, 42, -13,  -7, 5, 25.3, ⑦⑦, 5, 3, ブルｰゼット,---,川田将, 0.6, 40,* -8, -11, 7, 16.7, ①①, 5, 5,Ｇエｰシンサｰフィン, 68,四位洋, 0.1, 76, -20,* 29, 5, 17.3, ⑬⑯, 5, 2,Ｄカネトシツヨシオｰ, 81,幸英明, 0.3, 78,  -4,* 21, 6, 10.7, ⑩⑩
 6, 8,Ｄフルスペック, 47,岩田康, 1.6, 43, -10, -10, 4, 10.4, ⑥③, 6, 6, トミｰラヴ,---,和田竜, 0.6, 43, -14,  -3, 5, 12.1, ⑦⑥, 6, 3,Ｎマイネルプルｰト, 62,長谷川, 0.2, 54,*-10,  11, 8, 30.2, ③③, 6,16,Ｂマイネルポライト, 84,角田晃, 0.3, 80,  -3,* 22, 1,  4.1, ⑩⑩
 7, 6,Ｅマルブツスカイ, 37,和田竜, 2.3, 34, -15, -12,10,109.4, ⑧⑦, 7, 4, ルティラｰレ,---,武豊  , 0.9, 37,* -9, -14, 1,  2.1, ②②, 7,12,Ｈキャッスルトン, 67,川田将, 0.4, 56, -16,  17,14, 79.9, ⑩⑨, 7, 6,Ｆリキッドノｰツ, 81,藤田伸, 0.4, 73,  -2,  17, 2,  4.9, ⑦⑦
 8,10,Ｊカシノデンシロ,  5,横山典, 2.5, 34,  -7, -21, 7, 49.4, ③③, 8,12, エｰシンピｰキング,---,福永祐, 1.0, 38, -19,  -3, 2,  4.5, ⑫⑪, 8,14,Ｉレジェンダロッサ, 67,小牧太, 0.4, 52, -13,  12, 3, 11.2, ⑥⑥, 8, 9,Ａカイシュウタキオン, 85,安藤勝, 0.4, 82,  -4,* 24, 5, 10.5, ⑮⑮
 9, 4,Ｇフェンウェイバｰド, 29,菊地昇, 2.8, 29, -14, -18, 8, 65.3, ⑧⑨, 9,11, マジヤバｰイ,---,北村浩, 1.1, 34, -15,  -9,12, 84.3, ⑦⑪, 9,15,Ｏサンタロｰズ, 61,安藤勝, 0.5, 49,*-10,   4, 4, 14.7, ②②, 9, 7,Ｏナイスハンド, 76,秋山真, 0.5, 70,  -5,  17,16,158.6, ⑩⑩
10, 2,Ｉコンゴウマイヒメ, 25,藤田伸, 3.6, 21, -13, -27, 6, 31.4, ⑧⑨,10,10, マイネルオスカｰ,---,佐藤哲, 1.3, 32, -14, -14,11, 77.9, ⑦⑨,10,10,Ｐフウランジョｰ, 58,田中健, 0.6, 44, -15,   5,15,209.6, ③⑥,10,15,Ｋエアサバス, 78,川田将, 0.5, 63,*  1,   7,15, 62.4, ③②
,,,,,,,,,,,,11, 2, スキッピングビｰト,---,藤田伸, 1.4, 32, -12, -18,10, 61.9, ⑤④,11, 1,Ｂネバｰチェンジ, 71,ルメｰ, 0.6, 54, -18,  17, 9, 32.4, ⑬⑬,11, 3,Ｈホッコｰパドゥシャ, 80,横山典, 0.6, 64,  -2,  11,10, 27.3, ⑦⑦
,,,,,,,,,,,,12, 7, パイナップルスノｰ,---,上村洋, 1.8, 28, -13, -23, 3,  6.7, ②⑥,12, 6,Ｃカスタリア, 70,藤岡康, 0.7, 56, -24,* 21,17,227.0, ⑱⑱,12, 1,Ｅサンキンバスタｰ, 81,和田竜, 0.6, 62,*  0,   7,17,180.7, ③④
,,,,,,,,,,,,,,,,,,,,,,,,13,16,Ｊノｰヴァｰチャル, 65,角田晃, 0.7, 50, -17,  13,10, 38.0, ⑬⑬,13,10,Ｌスマイルフォライフ, 77,佐藤哲, 0.7, 70,  -6,  18,11, 27.7, ⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,14,13,Ｄプリムロｰズヒル, 69,幸英明, 0.8, 47,*-11,   1, 6, 23.7, ③③,14, 5,Ｉジｰンハンタｰ, 80,鮫島良, 0.7, 74,  -9,* 22,14, 52.1, ⑰⑰
,,,,,,,,,,,,,,,,,,,,,,,,15,18,Ｍウインミッション, 64,岩田康, 0.8, 50, -19,  15,13, 61.5, ⑬⑯,15, 4,Ｑイアオニｰドル, 72,武幸四, 0.7, 60,  -1,   6,12, 30.8, ⑤⑤
,,,,,,,,,,,,,,,,,,,,,,,,16, 7,Ｋニキティス, 65,藤田伸, 0.9, 47, -18,  12,12, 54.3, ⑬⑬,16,12,Ｎトウカイルナ, 77,長谷川, 0.7, 65,  -4,  13, 8, 24.8, ⑩⑩
,,,,,,,,,,,,,,,,,,,,,,,,17, 8,Ｑメイショウハヤボシ, 57,石橋守, 1.2, 42, -16,   4,18,374.5, ⑩⑪,17,14,Ｍマイネルバシリコス, 77,福永祐, 0.9, 59,*  2,  -1,13, 49.8, ②②
,,,,,,,,,,,,,,,,,,,,,,,,18, 2,Ｒマルタｰズロビン, 50,スボリ, 1.9, 12,* -9, -19,16,220.7, ①①,,,,,,,,,,,,
