07年 6月16日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 6月16日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.4,,,,,■ 4R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7.2,,,,,■ 7R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.3,,,,,■10R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.6,,,,
10,15,Ｊエイブルコスマｰ, 33,南田雅, 3.6, 34,  -4, -23,10, 48.3,⑫⑨⑩,10,10,Ｋワシントンハイツ, 38,後藤浩, 1.9, 41,  -9,  -6, 5, 11.5,⑪⑬⑫,10, 3,Ｊリアルアスリｰト, 38,蛯名正, 1.9, 40, -13,   1,11, 81.4,⑬⑭⑬,10, 1,Ｊアンテリオｰル, 65,小林淳, 1.0, 68,  -8,  17,11, 90.7, ⑭⑭
11, 7,Ｋゴｰルデンシｰズ, 32,柄崎将, 3.6, 34,  -6, -20,11, 49.5,⑬⑬⑫,11, 5,Ｏゲンパチゴｰルド, 33,蛯名正, 2.1, 40, -10,  -5,10, 37.0,⑭⑭⑭,11,11,Ｉトンメイ, 38,田中剛, 1.9, 39, -10,  -6,12,108.6,⑧⑩⑪,11,14,Ｆシルクアヴァロン, 70,飯田祐, 1.1, 65,  -5,  13, 4,  9.4, ⑪⑭
12,13,Ｍハネダサンサン, 26,土谷智, 3.7, 34,  -7, -19,14,219.4,⑪⑭⑮,12, 6,Ｊサクラアムｰル, 39,田辺裕, 2.6, 37,  -4, -20, 8, 26.6,⑥⑤⑧,12, 8,Ｍシルクミサイル, 26,宮崎北, 1.9, 36, -11,  -9, 9, 66.0,⑥⑨⑨,12,15,Ｏパｰプルストック, 45,蛯名正, 1.2, 59,  -1,   6,12, 91.8, ⑨⑪
13, 9,Ｎカンセイショウリ, 25,後藤浩, 4.5, 30,  -9, -24,12, 57.2,⑮⑮⑬,13, 8,Ｆタケイチバン, 40,大庭和, 3.2, 33,  -5, -25,14, 99.8,⑧⑧⑩,13, 4,Ｃアタゴヘイロｰ, 55,村田一, 2.3, 36, -12,  -7,10, 67.2,⑩⑫⑬,13, 2,Ｌヨバンマツイ, 63,村田一, 1.3, 58,   6,  -1, 9, 44.8, ②③
14, 2,Ｌヤマショウグロリア, 27,高橋智, 4.8, 27,  -3, -37,15,248.5,④⑦⑪,14, 1,Ｉスガノグロｰリアス, 39,岩部純, 3.3, 33,  -4, -28,12, 54.3,③⑤⑧,14, 9, マルベリｰヒル,---,丹内祐, 2.5, 36,  -7, -21,13,184.1,③⑦⑦,14,13,Ｇレオカｰディナル, 70,岩部純, 1.7, 53,   3,  -4, 7, 20.6, ⑦⑧
15,10,Ｏイロハニホヘト, 23,吉田隼, 5.6, 24,  -4, -42,13,128.2,⑤⑨⑬,15, 2,Ｄトップオブボス, 45,的場勇, 4.9, 19, -23, -13, 7, 26.2,⑮⑮⑮,15,16,Ｌモｰニンググロｰリ, 28,嘉藤貴, 4.5, -7, -22, -21,16,485.8,⑩⑯⑯,15, 7,Ｎピアニスト, 58,柴田善, 1.7, 54,   6,  -7,10, 71.0, ②④
,,,,,,,,,,,,,,,,,,,,,,,,16,10, リｰアルエア,---,安藤光, 4.7,-26, -21, -27,15,298.7,⑯⑮⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-7),,,,,,,,,,,
"単勝:1,410円 複勝:12=500円 01=360円 04=250円 枠連:9,250円",,,,,,,,,,,,"単勝:400円 複勝:14=190円 15=260円 04=830円 枠連:1,590円",,,,,,,,,,,,単勝:270円 複勝:13=130円 14=120円 05=660円 枠連:370円,,,,,,,,,,,,"単勝:250円 複勝:08=140円 12=410円 03=4,270円 枠連:650円",,,,,,,,,,,
"馬連:10,950円 ワイド:01-12=3,190円 04-12=1,640円 01-04=1,440円",,,,,,,,,,,,"馬連:1,430円 ワイド:14-15=600円 04-14=2,130円 04-15=5,080円",,,,,,,,,,,,"馬連:390円 ワイド:13-14=190円 05-13=1,430円 05-14=1,830円",,,,,,,,,,,,"馬連:1,950円 ワイド:08-12=740円 03-08=10,310円 03-12=31,960円",,,,,,,,,,,
"馬単:28,360円 3連複:23,460円",,,,,,,,,,,,"馬単:2,320円 3連複:23,390円",,,,,,,,,,,,"馬単:740円 3連複:3,750円",,,,,,,,,,,,"馬単:2,630円 3連複:174,300円 3連単:530,290円",,,,,,,,,,,
■ 2R  ダ1150m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.9,,,,,■ 5R  芝1000m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1150m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.1,,,,,■11R  芝1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,福島市制施行100周,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｂウェディングライト, 50,松岡正,, 64,*  1,*  3, 1,  2.0, ②②, 1, 6, ルミナリエ,---,柴田善,, 54, -19,*  8, 5,  8.7, ⑤④, 1, 4,Ｆサクラワイズ, 63,小野次,, 71,*  5,   7, 7, 18.6, ①①, 1,10,Ｆクランエンブレム, 73,松岡正,, 87,   2,* 26, 6,  9.5,④⑤③
 2, 1,Ｇジョウノカグヤヒメ, 40,田中勝, 0.1, 63,*  2,*  1, 5, 19.4, ①①, 2, 8, ティアレタヒチ,---,穂苅寿, 0.1, 50,* -9,   0, 9, 81.9, ①①, 2, 9,Ｇスパｰブスピリット, 63,柴田善, 0.6, 68,  -6,* 12, 3,  5.8, ⑪⑧, 2, 4,Ａホクトスルタン, 77,中舘英, 0.2, 75,*  6,  15, 4,  5.4,①①①
 3, 3,Ａプリティコニｰ, 53,的場勇, 0.8, 54,  -4,  -3, 3,  5.9, ④③, 3, 1, ルルパンブルｰ,---,後藤浩, 0.2, 48, -14,   2, 3,  6.6, ②⑤, 3, 1,Ｋゴｰルドヴェイン, 59,松岡正, 0.7, 65,  -2,   8, 6, 10.9, ⑨⑥, 3, 6,Ｄリメインオブザサン, 75,後藤浩, 0.4, 81,   2,* 22, 2,  4.2,⑥⑤⑥
 4,14,Ｆリアルファンタジｰ, 42,小野次, 1.1, 52, -10,*  2, 8, 47.8, ⑨⑥, 4, 5, コスモビット,---,蛯名正, 0.6, 41, -26,   3, 2,  6.4, ⑥⑥, 4, 6,Ｂオンシジュｰム, 72,的場勇, 0.7, 60,*  2,   2, 2,  4.6, ②②, 4, 8,Ｊダイワセレクション, 65,吉田隼, 0.7, 68,*  6,   9,10, 64.3,②②②
 5, 7,Ｄホｰクドｰタｰ, 46,高山太, 1.6, 47, -12,  -2, 6, 30.9, ⑫⑨, 5, 7, ギンゲイ,---,吉田隼, 0.9, 34, -14,  -9, 4,  7.9, ②②, 5, 2,Ｍコルサトウショウ, 55,小林淳, 0.7, 63,   1,   5,11, 59.6, ⑤④, 5, 9,Ｅヤナギムシ, 73,岩部純, 0.7, 72,   3,  16, 7, 16.3,⑥⑤⑥
 6,13, デュヌラルテ,---,柴田善, 1.7, 47,  -5,  -9, 2,  3.2, ⑤③, 6, 3, マイネアルデュｰル,---,松岡正, 1.6, 25, -31,  -9, 1,  1.7, ⑦⑦, 6,12,Ｃナイツブリッジ, 69,後藤浩, 0.8, 64,  -7,* 10, 1,  3.0, ⑭⑭, 6, 7,Ｈスルｰレｰト, 69,高橋智, 0.8, 67,   4,  11,11, 89.4,②③③
 7, 8, サンムスタング,---,吉田隼, 2.3, 40, -16,  -5,10, 79.1, ⑬⑬, 7, 9, ユｰリカランチ,---,小野次, 2.9,-55, -14, -41, 6, 16.8, ②②, 7, 8,Ｅリンクスクイン, 64,武士沢, 0.9, 65, -12,* 14, 8, 26.5, ⑮⑭, 7, 3,Ｉモエレフィｰルド, 66,吉永護, 0.9, 72,   1,  18, 5,  9.5,⑧⑧⑧
 8, 5,Ｉセイコｰサファイア, 19,二本柳, 2.8, 36, -10, -15,11,100.4, ⑨⑨, 8, 2, エンゲｰジメント,---,田中勝, 3.2,-46, -50, -22, 7, 30.7, ⑧⑧, 8,13,Ｄアドマイヤフッキｰ, 67,吉田隼, 1.0, 59,   0,   3, 4,  7.0, ⑤⑥, 8,11,Ｃシベリアンバｰド, 76,田中勝, 0.9, 64,   3,   9, 3,  5.0,④③③
 9, 9,Ｈリアルワｰス, 34,蛯名正, 3.0, 34,  -7, -20, 7, 45.4, ⑦⑪, 9, 4, スガノマｰサ,---,的場勇, 6.0, 6.0---, ---, -26, 8, 79.3, ⑨⑨, 9, 3,Ａリングジアラｰム, 77,田中勝, 1.4, 53,  -2,  -1, 5,  9.7, ⑦⑧, 9, 2,Ｂエフティイカロス, 77,蛯名正, 1.1, 67,  -1,  15, 1,  3.6,⑩⑩⑩
10, 2, サンワｰドティアラ,---,田辺裕, 3.2, 32, -10, -19, 9, 71.5, ⑨⑥,,,,,,,,,,,,,10,16,Ｎオリオンザクロノス, 50,二本柳, 1.5, 58, -16,* 12,10, 51.8, ⑯⑯,10, 5,Ｇエアフォルツァ, 70,柴田善, 1.3, 63,   0,  11, 8, 24.5,⑧⑧⑧
11, 6,Ｊサワヤカハンタｰ,-13,宮崎北, 3.2, 29,  -9, -22,13,149.5, ⑦⑥,,,,,,,,,,,,,11,10,Ｈライモン, 60,石橋脩, 1.6, 52,  -2,  -1, 9, 40.4, ⑨⑧,11, 1,Ｋオンワｰドハヤテ, 63,小野次, 1.4, 68,  -4,  19, 9, 60.9,⑪⑪⑪
12,11,Ｅカクテルガｰル, 43,後藤浩, 3.2, 32,  -5, -24, 4, 14.6, ⑤⑪,,,,,,,,,,,,,12,14,Ｌスナｰクオリオン, 56,中舘英, 1.9, 49,  -1,  -5,14,106.9, ⑦⑧,,,,,,,,,,,,
13,15, チャｰミングウイン,---,武士沢, 4.0, 22, -34,  -7,14,285.8, ⑭⑭,,,,,,,,,,,,,13,15,Ｏキｰプウイニング, 42,西田雄, 2.0, 48,  -4,  -3,15,183.4, ⑪⑫,,,,,,,,,,,,
14, 4,Ｋアロｰエリザベス,-25,中舘英, 4.0, 25,*  1, -36,12,115.5, ②③,,,,,,,,,,,,,14,11,Ｊランバイルビｰ, 59,江田照, 2.0, 47,  -5,  -3,13, 69.7, ⑪⑫,,,,,,,,,,,,
15,12,Ｌイディナロｰク,-64,千葉直, 4.4, 16, -34, -13,15,286.5, ⑭⑭,,,,,,,,,,,,,15, 7,Ｉウインレガリア, 60,村田一, 2.3, 45,*  4, -13,12, 67.5, ②②,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 5,Ｐブライティアバナｰ, 39,大野拓, 3.4, 36,*  4, -25,16,289.8, ②④,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-7),,,,,,,,,,,
"単勝:200円 複勝:10=110円 01=320円 03=140円 枠連:1,520円",,,,,,,,,,,,"単勝:870円 複勝:06=260円 08=1,330円 01=210円 枠連:3,920円",,,,,,,,,,,,"単勝:1,860円 複勝:04=510円 09=220円 01=340円 枠連:1,500円",,,,,,,,,,,,単勝:950円 複勝:10=260円 04=190円 06=180円 枠連:990円,,,,,,,,,,,
"馬連:1,270円 ワイド:01-10=480円 03-10=210円 01-03=970円",,,,,,,,,,,,"馬連:16,620円 ワイド:06-08=3,120円 01-06=700円 01-08=2,890円",,,,,,,,,,,,"馬連:6,640円 ワイド:04-09=1,860円 01-04=2,920円 01-09=900円",,,,,,,,,,,,"馬連:2,250円 ワイド:04-10=800円 06-10=800円 04-06=550円",,,,,,,,,,,
"馬単:1,990円 3連複:1,580円",,,,,,,,,,,,"馬単:27,900円 3連複:24,230円",,,,,,,,,,,,"馬単:15,460円 3連複:20,320円",,,,,,,,,,,,"馬単:5,450円 3連複:3,710円 3連単:28,430円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.0,,,,,■ 6R  芝2000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.6,,,,,■ 9R  ダ1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.0,,,,,■12R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,種市特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｂサトノアマゾネス, 53,田中勝,, 62,* -5,*  7, 1,  2.4, ③③, 1, 4,Ｃステイトリｰデイズ, 55,柴田善,, 60,* -6,*  9, 3,  6.1,③②①, 1, 9,Ａパピヨンシチｰ, 73,松岡正,, 81,   4,* 21, 1,  1.7,⑧⑥③, 1,12,Ａタケデンサンバ, 68,大庭和,, 81,  -5,* 22, 8, 30.6, ⑥⑥
 2, 8,Ｉジュｰシｰ, 40,吉田隼, 0.1, 61,  -8,*  8, 6, 23.3, ④⑤, 2, 9,Ａビタｰオレンジ, 57,松岡正, 0.7, 52,  -7,   0, 1,  1.9,⑭②⑥, 2, 5,Ｂロｰタスシチｰ, 66,中舘英, 1.0, 73,*  7,   5, 3,  6.8,①①①, 2, 2,Ｆブライティアミラ, 64,田中勝, 0.2, 69,*  6,   8, 1,  2.4, ①①
 3,10,Ａクリｰルバレット, 57,松岡正, 0.3, 56,  -8,   5, 4,  6.6, ④⑤, 3,15,Ｂフィｰルフィット, 55,蛯名正, 0.8, 51,  -7,  -2, 4,  8.8,⑤②②, 3, 3,Ｇアドマイヤマントル, 62,村田一, 1.2, 72,*  6,   5, 2,  4.4,②②②, 3,14,Ｇメイショウヨウザン, 63,松岡正, 0.3, 70,  -2,  14, 5, 12.1, ④④
 4, 1,Ｇリキアイアチｰブ, 48,西田雄, 0.4, 51,* -2,  -3, 8, 29.2, ①①, 4,11,Ｈビカムアレジェンド, 44,小野次, 1.1, 48,  -8,  -3, 9, 50.5,⑤⑦⑥, 4,12,Ｋアンドレアシェニエ, 54,小林久, 1.2, 71,   5,   7,10, 58.7,⑦④⑤, 4,10,Ｂアポロダヴィンチ, 67,後藤浩, 0.3, 68,  -1,  12, 2,  4.6, ④②
 5, 3,Ｆマルタｰズコッパｰ, 50,後藤浩, 0.5, 53, -12,   5, 3,  6.1, ⑦⑦, 5,16,Ｌフラワｰマキシマム, 38,高橋智, 1.2, 48,  -9,  -2,13,184.8,⑩⑨⑧, 5,10,Ｊユウコン, 57,田中勝, 1.8, 64,   0,*  9, 5, 19.8,⑮⑫⑪, 5, 7,Ｎワンダｰクラフティ, 51,小野次, 0.4, 76, -13,* 24,13, 52.3, ⑫⑫
 6,11,Ｈスピリットライアン, 45,小林淳, 0.5, 54, -13,*  7, 7, 27.3, ⑦⑦, 6, 2,Ｅアイスランドポピｰ, 52,後藤浩, 1.4, 48, -13,*  3, 6, 27.6,⑬⑭⑬, 6, 7,Ｃドノバンシチｰ, 65,小野次, 2.0, 64,   3,   5, 4, 12.6,⑨⑨⑨, 6, 3,Ｋレオベルリン, 57,江田照, 0.7, 61,  -4,   9,10, 40.1, ⑥⑧
 7, 5,Ｋジｰントウショウ, 34,武士沢, 0.6, 52, -15,*  7,10,114.0, ⑨⑨, 7,10,Ｆペチカ, 48,田中勝, 1.5, 42,* -6, -14, 2,  4.4,②②③, 7, 8,Ｆラガｰチトセオｰ, 63,飯田祐, 2.2, 63,*  6,  -4, 8, 48.3,③②③, 7, 4,Ｊイットｰフレンチ, 58,大野拓, 0.8, 58,  -4,   7, 9, 38.8, ⑥⑥
 8, 4,Ｃファストソニック, 53,柴田善, 0.6, 49,  -7,  -1, 2,  3.2, ④③, 8,14,Ｐスズキャンドル, 28,村田一, 1.7, 45, -13,   0,16,282.4,⑭⑯⑮, 8, 1,Ｌベルモントガロップ, 48,石神深, 2.3, 60,   0,   4,11,120.8,⑨⑫⑪, 8, 9,Ｌモエレタイムオン, 56,小林淳, 0.9, 60,  -8,  11, 7, 24.1, ⑪⑧
 9,14,Ｄヒルノナタリｰ, 52,丹内祐, 0.7, 46,* -3,  -6, 5, 18.3, ②②, 9, 7,Ｉオチャメデヒア, 42,安藤光, 1.7, 41,  -8, -12, 8, 47.0,③⑦⑨, 9, 6,Ｍトｰアキンボシ, 45,武士沢, 2.7, 58,   0,   2,13,267.4,⑬⑫⑭, 9, 5,Ｏロｰドキングダム, 50,田中剛, 1.1, 56, -12,  11,16,175.0, ⑫⑫
10,15,Ｌスプリングガオｰ, 28,安藤光, 1.6, 34, -15,  -9,14,268.6, ⑨⑩,10, 6,Ｎミサトペニｰ, 35,宮崎北, 1.8, 40, -15,  -5,12,183.0,⑧⑭⑮,10, 4,Ｄリｰジェントゲスト, 64,柴田善, 3.0, 56,   3,  -6, 9, 51.5,⑨⑨⑥,10,13,Ｄキｰンライアン, 65,村田一, 1.1, 58, -13,  13,11, 40.2, ⑫⑮
11,16,Ｅアロｰティアラ, 51,池崎祐, 1.8, 28, -23,  -8,13,221.4, ⑪⑫,11, 3,Ｊハルエサン, 41,丹内祐, 2.0, 37,  -7, -20, 7, 27.9,①②③,11,11, ブルｰラグｰン,---,田中剛, 3.1, 56,   5, -10,12,151.3,④⑥⑨,11, 8,Ｉマイネルグロッソ, 62,吉田隼, 1.1, 59, -18,* 17, 3,  5.9, ⑯⑮
12,12, ポッシェ,---,大庭和, 2.0, 29, -34,   3,11,150.5, ⑯⑯,12, 5,Ｇプラズマトウショウ, 44,中舘英, 2.0, 37,* -6, -21,10, 56.3,⑯①③,12,14,Ｅスマｰトフレンズ, 63,後藤浩, 3.2, 56,   5, -11, 7, 24.4,⑥⑥⑥,12, 6,Ｍシルクグラビティｰ, 55,安藤光, 1.1, 54,  -7,   6,12, 47.0, ⑨⑧
13, 9, キタサンマｰク,---,中舘英, 2.2, 26, -26,  -7, 9, 97.5, ⑬⑬,13, 1,Ｄケイアイフェザｰ, 54,二本柳, 2.0, 39, -11, -11, 5, 19.7,⑧⑫⑫,13, 2,Ｎファイアｰバレｰ, 41,的場勇, 3.2, 54,   0,  -2,15,342.4,⑬⑮⑮,13, 1,Ｅロｰドセレブレイト, 64,蛯名正, 1.2, 53,  -7,   5, 6, 15.2, ⑨⑧
14,13, グッドバイトミｰ,---,大野拓, 2.2, 25, -27,  -8,12,183.2, ⑬⑬,14,12,Ｏボネルｰジュ, 31,大野拓, 2.5, 32, -10, -22,11,138.9,⑩⑨⑩,14,15,Ｈアイアイスピｰチ, 58,池田鉄, 3.4, 54,   6, -15, 6, 21.0,④④⑥,14,11, マルゼンデピュティ,---,田辺裕, 1.2, 55, -11,  10,15,171.6, ⑫⑭
15, 2,Ｍイブキヤサオトコ, 14,池田鉄, 2.5, 21, -21, -17,15,356.2, ⑪⑩,15, 8,Ｍチョウライライ, 36,的場勇, 2.6, 29, -13, -20,15,222.7,⑤⑫⑬,15,13,Ｉマンダレｰ, 58,南田雅, 3.5, 52,   2,  -9,14,282.3,⑨⑪⑪,15,15,Ｃセレスマン, 66,中舘英, 1.3, 52,*  5, -10, 4, 10.9, ②②
16, 6,Ｊジギｰスタｰダスト, 38,土谷智, 2.9,  6, -28, -17,16,448.6, ⑮⑮,16,13,Ｋスマｰトフラッシュ, 40,吉田隼, 2.9, 29,  -9, -27,14,208.9,⑩⑨⑩,,,,,,,,,,,,,16,16,Ｈプラチナティアラ, 62,的場勇, 1.6, 47,*  1, -12,14, 81.8, ③④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
