07年 2月11日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 2月11日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-11.0,,,,,■ 4R  芝2000m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  芝2000m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.2,,,,,■10R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山国川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｌシンティランテ, 35,中舘英,, 52,* -8,*  0, 2,  4.2,④②②, 1, 3, リリアンタイム,---,小牧太,, 58,*-24,* 21, 9, 25.4,①①①, 1,12,Ｃクラシックロｰズ, 68,藤岡佑,, 76,   5,* 13, 2,  3.5,⑦⑦③, 1,11,Ｊバｰジンフォレスト, 58,鮫島良,, 81,  -5,* 21, 5, 18.5,⑥⑩⑨
 2,12,Ｈグランドアムｰル, 37,塚田祥, 0.1, 49,* -8,  -3, 5, 13.7,①①①, 2, 4, トッププレゼンタｰ,---,鮫島良, 0.4, 47,*-25,  16, 4,  8.7,②②②, 2, 9,Ｂシルクストレイン, 70,大野拓, 0.1, 73,*  8,   2, 5, 12.8,②①①, 2, 1,Ａレットバトラｰ, 74,藤岡佑, 0.3, 70,  -4,* 14, 1,  1.8,⑥⑥⑤
 3, 2,Ｇアドマイヤミスティ, 37,芹沢純, 1.0, 44, -13,  -2, 7, 15.9,⑦⑦⑥, 3, 6, サウンドロｰデッド,---,松田大, 0.7, 44, -25,  16, 2,  3.5,③③③, 3, 5,Ａリヴァプｰル, 73,北村友, 0.1, 71,*  7,   2, 1,  3.3,③②②, 3, 6,Ｇオリオンオンサイト, 61,川島信, 0.5, 65,  -3,   9, 3,  5.9,④⑥①
 4,11,Ａバｰニングラブ, 45,スボリ, 1.0, 42, -10,  -6, 4,  7.2,⑨④③, 4, 5, シャインウェｰヴ,---,スボリ, 0.8, 46, -27,  17, 1,  2.8,⑤⑥③, 4, 3,Ｄエイシンルンナ, 65,小牧太, 0.3, 72,   7,   4, 3,  6.0,③④③, 4,14,Ｅシュヴァルドｰル, 63,赤木高, 0.6, 63,  -4,   9, 2,  4.9,④⑥⑤
 5, 8,Ｍチャｰミングギャル, 35,高橋亮, 1.1, 50, -17,*  5,12, 70.9,⑯⑯⑯, 5, 2, アズマスペシャル,---,藤岡佑, 1.1, 34, -26,  11, 8, 23.9,③③③, 5,15,Ｅアンサｰフォｰユｰ, 62,塚田祥, 0.5, 67,   3,*  9, 7, 18.9,⑧⑨⑥, 5, 8,Ｍエルロドリゴ, 57,小島太, 0.7, 57,  -2,   3,13, 84.2,⑬④②
 6, 4,Ｄファンドリソング, 40,田中克, 1.1, 44, -16,* -1, 8, 30.1,⑭⑫⑨, 6, 7, キクノインプルｰブ,---,赤木高, 1.1, 44, -29,  17, 6, 13.5,⑩⑨⑥, 6, 6,Ｊメイショウラピｰト, 58,高橋亮, 0.6, 69,   2,* 11, 4, 10.7,⑯⑫⑦, 6, 4,Ｌロングユリシｰズ, 58,菊沢隆, 0.9, 61,  -6,   9,10, 49.3,⑨⑬⑨
 7,15,Ｃコットンボｰル, 40,赤木高, 1.2, 40, -11,  -7, 1,  3.3,⑧⑥⑥, 7, 1, マルブツファｰスト,---,中舘英, 1.5, 28, -27,   8, 5, 12.9,⑧⑧⑥, 7, 1,Ｋスカイノミツキ, 56,鮫島良, 1.0, 64,  -1,* 11,13, 64.8,⑯⑯⑨, 7, 5,Ｆマルタカデトリア, 62,西田雄, 0.9, 57,  -4,   5, 4, 12.7,⑬⑥⑧
 8, 3,Ｉユビキリゲンマン, 37,鮫島良, 1.3, 40, -14,  -5,14, 94.3,⑫⑨⑨, 8,11, クエストタイム,---,菊沢隆, 1.5, 26, -26,   5, 3,  5.2,⑤③⑥, 8, 4,Ｆプリモレディ, 62,古川吉, 1.0, 63,   5,  -1, 6, 18.0,⑪⑦⑦, 8, 7,Ｄアグネスマサオｰ, 63,古川吉, 1.0, 61,  -8,  11, 9, 49.1,⑮⑮⑮
 9, 6,Ｏアイティメルヘン, 31,大野拓, 2.2, 31, -15, -11,16,134.7,⑬⑪⑪, 9, 9, ホシノマル,---,塚田祥, 1.6, 25, -29,   7, 7, 22.3,⑦⑨⑥, 9,10,Ｈシルクピュアハｰト, 61,野元昭, 1.8, 55,   2,  -7, 9, 19.2,⑬⑫⑨, 9, 9,Ｏジャックカチドキ, 49,梶晃啓, 1.1, 58,  -8,   9,16,186.1,⑨⑮⑬
10, 9,Ｅワイルドダンス, 39,野元昭, 2.2, 33, -16,  -8,15,129.0,⑮⑭⑪,10,10, メルシｰマック,---,武英智, 2.4, 15, -27,  -7,10, 81.5,⑩⑥⑥,10, 8,Ｇアスカノヒミコ, 61,芹沢純, 2.1, 52,   3, -14,11, 43.3,⑧⑨⑨,10, 2,Ｃマイネエストレヤ, 65,千田輝, 1.2, 54,  -6,   5, 8, 36.7,⑨⑬⑬
11,14,Ｂヒンギス, 44,北村友, 2.3, 30, -13, -17, 3,  4.4,③⑦⑥,11,12, ケイエスミラｰジュ,---,難波剛,11.7,11.7---, -35, ---,11,124.6,⑧⑪⑪,11,13,Ｉエリモフィナｰレ, 59,スボリ, 2.2, 51,   7, -23, 8, 19.1,⑥⑤③,11,12,Ｉエムティｰエアｰ, 61,田中克, 1.2, 50,* -1,  -6, 6, 28.1,①②③
12,10,Ｋセフティｰオｰラ, 36,須貝尚, 2.4, 33, -10, -19, 9, 37.0,④④⑤,,,,,,,,,,,,,12,11,Ｏケイコアデｰジョ, 42,田中博, 2.5, 45,   0, -17,17,186.8,⑩⑫⑭,12,16,Ｎカツヨカムトゥルｰ, 55,塚田祥, 1.4, 50,*  0, -10,15,172.9,②①③
13,16,Ｐクリノビッグタイム, 27,藤岡佑, 2.4, 34,* -9, -22,13, 83.6,②②③,,,,,,,,,,,,,13, 2,Ｍアラビックリｰダｰ, 50,二本柳, 2.7, 47,   3, -21,14, 95.6,⑮⑨⑭,13,15,Ｈレディマｰメイド, 61,スボリ, 1.6, 47,  -5,  -3,11, 49.5,⑨⑩⑮
14, 1,Ｆミスズアロハ, 39,小牧太, 2.7, 29, -15, -15, 6, 15.1,⑥⑫⑭,,,,,,,,,,,,,14, 7,Ｑロマンスオｰラ, -6,嘉藤貴, 3.2, 43,   2, -27,15,113.6,⑬⑫⑭,14,13,Ｐホｰマンブレｰク, 32,小牧太, 2.0, 48,* -1, -18,12, 73.7,⑥②⑤
15, 7,Ｊカオリステラ, 37,西田雄, 3.1, 29, -13, -21,10, 56.2,⑨⑨⑭,,,,,,,,,,,,,15,16,Ｎキャンディｰストア, 49,菊沢隆, 3.4, 42,   6, -39,10, 27.5,⑤⑤⑫,15,10,Ｋコスモスパングル, 58,大野拓, 2.4, 44,  -2, -21,14, 87.3,②④⑪
16, 5,Ｎメイショウフォンテ, 32,川島信, 3.1, 28, -16, -17,11, 62.2,⑨⑭⑪,,,,,,,,,,,,,16,14,Ｐシルクルｰセント, 42,鈴来直, 3.9, 39,   0, -33,12, 63.2,⑪⑯⑰,16, 3,Ｂアトス, 67,二本柳, 2.6, 43,  -5, -19, 7, 33.7,⑮⑩⑪
,,,,,,,,,,,,,,,,,,,,,,,,17,17,Ｌマジカルサリｰ, 50,赤木高, 4.6, 34,*  9, -64,16,158.7,①②⑫,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+25 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:0),,,,,,,,,,,
単勝:420円 複勝:13=230円 12=400円 02=400円 枠連:630円,,,,,,,,,,,,"単勝:2,540円 複勝:03=410円 04=250円 06=220円 枠連:12,270円",,,,,,,,,,,,"単勝:350円 複勝:12=140円 09=420円 05=180円 枠連:1,190円",,,,,,,,,,,,"単勝:1,850円 複勝:11=410円 01=130円 06=190円 枠連:930円",,,,,,,,,,,
"馬連:3,500円 ワイド:12-13=1,440円 02-13=1,470円 02-12=2,240円",,,,,,,,,,,,"馬連:9,520円 ワイド:03-04=2,140円 03-06=1,230円 04-06=890円",,,,,,,,,,,,"馬連:2,730円 ワイド:09-12=1,140円 05-12=350円 05-09=1,040円",,,,,,,,,,,,"馬連:1,590円 ワイド:01-11=740円 06-11=1,320円 01-06=320円",,,,,,,,,,,
"馬単:5,330円 3連複:14,100円",,,,,,,,,,,,"馬単:19,940円 3連複:16,940円",,,,,,,,,,,,"馬単:4,920円 3連複:4,270円",,,,,,,,,,,,"馬単:4,400円 3連複:3,030円 3連単:25,740円",,,,,,,,,,,
■ 2R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.9,,,,,■ 5R  ダ1000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.2,,,,,■ 8R  ダ1700m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.6,,,,,■11R  芝1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,周防灘特別,,,,,,,,,,
