07年 7月 1日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 7月 1日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.3,,,,,■ 4R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.8,,,,,■ 7R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0.8,,,,,■10R  芝2000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,陸奥湾特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｂシャドウブルｰス, 53,藤田伸,, 59,   2,* -4, 1,  2.3,⑨⑥③, 1, 5,Ｆオｰバｰカムオｰル, 54,古川吉,, 67,   2,*  5, 3,  9.9,⑤⑤②, 1, 8,Ａケイアイスパイダｰ, 77,田中博,, 59,*  9,  -5, 1,  2.2, ①①, 1, 7,Ｃケンブリッジマイア, 67,四位洋,, 69,*  4,   2, 3,  6.2,①①①
 2,10,Ａヤマタケフレッシュ, 55,佐藤聖, 0.1, 56,   1,  -8, 2,  4.2,④③③, 2, 9,Ｃマルイチキセキ, 55,藤岡佑, 0.6, 60,  -1,*  3, 4, 11.9,⑨⑨⑥, 2, 6,Ｈダイナミックタｰン, 54,小林徹, 0.0, 63,  -3,   4, 3,  5.6, ⑥⑤, 1, 2,Ａアドマイヤカイト, 75,横山典,, 68,   1,*  6, 2,  2.6,③③④
 3, 3,Ｉダイワスワット, 44,木幡初, 0.5, 55,   1,  -6,10, 75.5,⑨⑨⑥, 3,11,Ａハギノアスラン, 57,岩田康, 1.3, 53,   2, -13, 2,  4.5,⑤⑤⑤, 3, 1,Ｅニットウサラン, 63,梶晃啓, 0.1, 62,  -3,   3, 6, 15.6, ⑥⑧, 3, 8,Ｂサインオブゴッド, 68,藤田伸, 0.0, 69,*  3,   5, 1,  2.5,③③②
 4,11,Ｇムカワシシャモ, 45,津村明, 1.0, 51,   1, -12, 9, 63.1,⑦⑦⑥, 4,10,Ｅメゾマライズ, 54,北村友, 1.3, 49,  -1, -12, 7, 16.1,⑦⑦⑥, 4, 3,Ｆベルモントユリア, 62,菊沢隆, 0.1, 60,   5,  -2, 4, 12.1, ③③, 4, 5,Ｉシロキタベガ, 52,岩田康, 0.3, 66,   0,*  8, 6, 18.4,⑧⑧⑨
 5, 4,Ｆコウメイグリｰン, 46,五十嵐, 1.1, 52,*  4, -19, 3,  5.2,②②①, 5, 7,Ｇデルマステファニｰ, 53,安藤勝, 1.3, 52,  -4,*  0, 6, 14.1,⑪⑪⑩, 5,11,Ｇレインボｰルシファ, 59,池添謙, 0.2, 58,   3,  -2, 8, 29.7, ③③, 5, 1,Ｄハイフェイム, 65,津村明, 0.5, 62,  -1,   4, 7, 25.3,⑧⑧⑥
 6, 5,Ｃマイネルガンツ, 50,長谷川, 1.6, 47,   1, -18, 4,  8.3,④⑦⑨, 6, 1,Ｊヘリオドｰル, 43,木幡初, 1.4, 51,   0, -12,12,293.1,⑦⑦⑥, 6, 9,Ｉジパングエンジェル, 52,横山典, 0.2, 62, -17,* 11, 9, 34.7, ⑪⑪, 6, 4,Ｆマイネルハイアップ, 62,五十嵐, 0.5, 63,   1,   2, 4, 10.8,⑤⑦⑤
 7, 9,Ｊオｰシンブルドッグ, 38,服部茂, 1.9, 43,  -3, -13,11, 79.6,⑪⑪⑨, 7,12,Ｉマッシヴカイザｰ, 49,池添謙, 1.6, 50,*  6, -28, 5, 12.4,②②①, 7, 7,Ｌアラビアンホワイト, 36,佐藤聖, 0.3, 57,  -9,   3,10, 91.2, ⑨⑨, 7, 6,Ｇバｰチャルフォトン, 58,丸田恭, 0.7, 61,   1,  -2, 9, 66.4,⑤⑤⑥
 8, 2,Ｄバトルルビｰ, 48,北村友, 3.0, 36,*  4, -39, 6, 18.0,①①②, 8, 6,Ｈコスモノｰティｰ, 52,菊沢隆, 1.9, 46,  -5,  -7, 9,124.8,⑪⑪⑫, 8,12,Ｄアンダンテシチｰ, 66,秋山真, 0.5, 54,*  8,  -8, 5, 13.8, ②②, 8, 9,Ｈメルシｰゴｰルド, 58,藤岡佑, 0.7, 60,*  3,  -8, 5, 17.2,②②②
 9, 6,Ｈマルタｰズダコダ, 45,田中博, 3.5, 31,   1, -40, 7, 30.2,④③⑥, 9, 4,Ｌマイネアプフェル, 30,佐藤聖, 2.1, 41,  -5, -17,10,164.1,⑩⑩⑪, 9, 4,Ｂサｰブユアセルフ, 70,五十嵐, 0.6, 54, -14,   5, 7, 19.3, ⑩⑩, 9, 3,Ｊカシマワンダｰ, 43,木幡初, 2.0, 47,   0, -17,10, 85.9,⑩⑧⑨
10, 1,Ｋシルクインスパイア, 36,郷原洋, 3.5, 33,   0, -34, 8, 52.2,⑦⑨⑪,10, 2,Ｂタイガｰマスク, 55,藤田伸, 2.4, 42,   3, -33, 1,  1.7,③③②,10,10,Ｊフォｰナインミダス, 50,長谷川, 0.8, 50,   2,  -7,11,108.9, ⑤⑤,10,10,Ｅマヤノテンザン, 64,小林徹, 2.4, 43,   1, -28, 8, 32.5,⑤⑤⑥
11, 8,Ｅサンジャンボリｰ, 48,横山典, 3.6, 33,   3, -40, 5,  8.3,②③③,11, 3,Ｋムｰンライアン, 38,梶晃啓, 2.6, 40,   3, -36,11,258.9,④③⑥,11, 5,Ｋリニモスタｰ, 45,古川吉, 0.9, 51, -18,   5,12,133.2, ⑫⑫,,,,,,,,,,,,
,,,,,,,,,,,,12, 8,Ｄヒカリヘリオス, 54,田中博, 3.5, 30,*  4, -59, 8, 65.1,①①②,12, 2,Ｃアルスヴィド, 68,岩田康, 1.3, 44,  -1, -10, 2,  3.8, ⑥⑦,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+12 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-5),,,,,,,,,,,
"単勝:230円 複勝:07=130円 10=150円 03=1,080円 枠連:460円",,,,,,,,,,,,"単勝:990円 複勝:05=200円 09=250円 11=160円 枠連:1,350円",,,,,,,,,,,,単勝:220円 複勝:08=130円 06=130円 01=330円 枠連:500円,,,,,,,,,,,,単勝:150円 複勝:02=110円 07=150円 08=110円 枠連:170円,,,,,,,,,,,
"馬連:570円 ワイド:07-10=310円 03-07=2,340円 03-10=3,100円",,,,,,,,,,,,"馬連:3,870円 ワイド:05-09=1,080円 05-11=690円 09-11=860円",,,,,,,,,,,,"馬連:580円 ワイド:06-08=220円 01-08=640円 01-06=1,010円",,,,,,,,,,,,馬連:840円 ワイド:02-07=280円 02-08=160円 07-08=250円,,,,,,,,,,,
"馬単:1,080円 3連複:9,550円",,,,,,,,,,,,"馬単:7,430円 3連複:5,430円",,,,,,,,,,,,"馬単:910円 3連複:2,540円",,,,,,,,,,,,"馬単:680円 3連複:480円 3連単:1,470円",,,,,,,,,,,
■ 2R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.3,,,,,■ 5R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.9,,,,,■11R  芝1200m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-0.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函館ｽﾌﾟﾘﾝﾄS ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｄトウショウツアラｰ, 47,藤田伸,, 68, -10,* 10, 3,  9.9, ⑤④, 1, 1, エイブルベガ,---,藤田伸,, 58,*-13,*  8, 1,  1.7, ①①, 1,13,Ａタバスコムスメ, 68,武幸四,, 69,  -4,* 13, 1,  2.3,④⑤④, 1, 2,Ｂアグネスラズベリ, 90,角田晃,, 86,   3,  23, 3,  6.5, ⑦⑧
 2, 7,Ａコアレスナイナｰ, 64,横山典, 0.6, 56,   1,  -4, 1,  1.4, ②③, 2, 4, エイシンキャップ,---,藤岡佑, 0.7, 43, -16,   0, 2,  5.0, ④④, 2, 7,Ｂリンガフランカ, 67,池添謙, 0.3, 61,* -2,   6, 3,  6.7,②②②, 2, 4,Ｋサｰプラスシンガｰ, 81,木幡初, 0.0, 79,* 10,  14, 6, 11.9, ①①
 3, 3,Ｂコパノアサデス, 57,小林徹, 0.9, 51,   2,  -8, 2,  7.2, ②②, 3, 2, ダンツシｰキング,---,四位洋, 1.1, 39, -27,   5, 5, 12.9, ⑦⑦, 3, 8,Ｄクロカンブッシュ, 63,田中博, 0.4, 71, -10,* 16,10, 42.7,⑫⑫⑧, 3,16,Ｄブラックバｰスピン, 89,四位洋, 0.0, 84,   6,  19, 4,  7.8, ⑤②
 4, 1,Ｅユウタｰディｰン, 45,武英智, 1.1, 49,  -9,  -3, 7, 48.1, ⑤④, 4, 7, ピエナエイム,---,岩田康, 1.1, 36,*-14,  -8, 3,  5.6, ②②, 4, 9,Ｅエイダイタカラブネ, 62,菊沢隆, 0.5, 60,* -3,   6, 4,  8.3,⑦③③, 4, 8,Ｇワイルドシャウト, 85,岩田康, 0.2, 78,*  8,  15, 7, 14.4, ②⑤
 5,10,Ｋバクシンセイコｰ, 20,黛弘人, 1.2, 44,*  4, -14, 6, 15.4, ①①, 5, 5, リノｰンランプ,---,長谷川, 1.4, 34,*-14, -12, 7, 25.6, ②②, 5, 2,Ｌアドマイヤヒラリｰ, 55,岩田康, 0.5, 64,  -6,  11, 2,  4.1,⑨⑦⑥, 5, 1,Ｅタマモホットプレイ, 89,渡辺薫, 0.3, 82,  -1,  23, 9, 25.5, ⑩⑩
 6, 2,Ｃアドマイヤデュｰク, 48,藤岡佑, 1.3, 47, -15,  -1, 5, 11.6, ⑨⑧, 6, 3, クリｰルトルネｰド,---,武幸四, 1.4, 34, -30,   3, 8, 26.1, ⑧⑧, 6, 5,Ｇパッサリン, 60,津村明, 1.2, 56,  -8,   7, 8, 36.7,⑩⑨⑧, 6, 7,Ｈリキアイタイカン, 84,池添謙, 0.4, 82,  -8,* 27,14, 56.4, ⑭⑭
 7,11,Ｉウェザｰリポｰト, 30,丸田恭, 1.8, 37, -10, -11,11,194.9, ⑤⑦, 7, 8, フォルテ,---,池添謙, 1.5, 32, -19,  -9, 4, 12.1, ⑤⑤, 7, 6,Ｆヘンメイレン, 61,黛弘人, 1.6, 47,* -3,  -8, 7, 16.4,①①①, 7,14,Ｌツルガオカハヤテ, 79,五十嵐, 0.4, 80,  -5,  24,13, 51.8, ⑫⑩
 8, 9,Ｊメイショウマサル, 28,池添謙, 1.9, 39, -23,  -2,10,139.4, ⑩⑩, 8, 6, セイカカリンバ,---,津村明, 1.5, 32, -18, -11, 6, 17.0, ⑤⑤, 8,12,Ｃクｰルシャロｰン, 67,小林徹, 2.0, 47,* -4,  -8, 6, 14.6,④③④, 8,10,Ｎエイシンツルギザン, 77,長谷川, 0.4, 76,   3,  16,11, 40.2, ⑦⑥
 9, 5,Ｆリマリマ, 36,田中博, 1.9, 36, -22,  -4, 8, 92.5, ⑩⑩,,,,,,,,,,,,, 9, 3,Ｋスズカゲラン, 56,藤岡佑, 2.4, 44,  -6,  -6,12, 69.8,⑧⑦⑦, 9,13,Ｊコスモシンドラｰ, 81,安藤勝, 0.5, 82, -11,* 29, 8, 17.3, ⑮⑭
10, 8,Ｇイソノクイｰン, 32,北村友, 2.0, 35,  -3, -17, 4, 11.6, ④④,,,,,,,,,,,,,10,10,Ｉパリサンジェルマン, 59,四位洋, 2.5, 44,  -8,  -4, 5, 14.6,⑩⑪⑩,10,15,Ｏタニノマティｰニ, 76,須貝尚, 0.6, 71,*  8,   9,16, 96.5, ②②
11, 4,Ｈメイサｰティｰス, 30,菊沢隆, 2.7, 30, -12, -17, 9,101.1, ⑧⑨,,,,,,,,,,,,,11, 4,Ｊブライティアメッセ, 57,北村友, 6.6,-72,  -6, -49, 9, 41.1,④⑥⑪,11, 6,Ｍブルｰショットガン, 79,武幸四, 0.6, 75,  -5,  21,12, 46.2, ⑫⑬
,,,,,,,,,,,,,,,,,,,,,,,,12, 1,Ｍラスカｰラ, 53,五十嵐, 7.1,-79,  -7, -50,11, 52.9,②⑨⑫,12,11,Ｃアドマイヤホクト, 89,横山典, 0.6, 68,*  8,   6, 1,  3.9, ②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,Ｉアズマサンダｰス, 83,藤岡佑, 0.6, 73,   0,  17,10, 27.4, ⑩⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14, 9,Ｆビｰナスライン, 89,秋山真, 0.8, 74, -11,  24, 2,  4.2, ⑮⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 5,Ｐハリｰズコメット, 68,津村明, 0.8, 68,   1,  12,15, 87.7, ⑨⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 3,Ａアンバｰジャック, 91,藤田伸, 1.0, 65,   4,   6, 5, 10.8, ⑤⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+12 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:88 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:-6),,,,,,,,,,,
