07年 5月 6日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 5月 6日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.1,,,,,■ 4R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.9,,,,,■ 7R  芝1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.8,,,,,■10R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.1,,,,
 9, 7,Ｄシンワエルシド, 49,中村将, 1.3, 49, -19,*  5, 7, 28.6, ⑭⑭, 9, 4,Ｄケイエスショｰキ, 53,難波剛, 1.2, 47,  -5,  -3, 8, 36.1, ⑦⑦, 9,15,Ｂパｰフェクトマッチ, 65,津村明, 0.6, 52, -24,  22, 3,  6.0, ⑨⑩, 9, 3,Ｅフサイチカムｰン, 65,土谷智, 2.0, 51,   2, -14, 6, 10.5,⑥⑥⑥
10, 8,Ｇテンジンミナトオｰ, 44,高山太, 1.5, 45, -12,  -1, 4,  7.2, ⑨⑧,10,14,Ｉマルイチキセキ, 45,川島信, 1.2, 47,  -5,  -3,11, 90.5, ⑤④,10, 9,Ｐテイエムトパｰズ, 46,川島信, 0.7, 39, -19,  13,11, 43.3, ③④,10,14,Ｈハングインゼア, 57,松田大, 2.4, 47,   0, -13,10, 49.4,⑨⑫⑫
11, 3,Ｍマチカネビｰナス, 28,丸田恭, 2.2, 34, -15,  -8,15,500.8, ⑪⑪,11, 3,Ｃバトルルビｰ, 55,田辺裕, 1.3, 48,*  0, -14, 9, 42.8, ②②,11,10,Ｆツルマルロｰズ, 62,中村将, 1.0, 44, -27,  19, 4,  9.2, ⑬⑬,11, 7,Ｏアントレウエルス, 41,高山太, 2.5, 47,   0, -14,14,357.9,⑬⑫⑭
12, 5,Ｌハッピｰパセリ, 33,北村友, 2.3, 35, -20,  -4,14,197.7, ⑮⑭,12, 2,Ｆマイネルスペランザ, 52,田中博, 1.6, 39, -10,  -5, 6, 24.1, ⑫⑫,12, 3,Ｉスカイノミツキ, 60,荻野琢, 1.0, 46, -28,  20,13,126.4, ⑮⑬,12, 6,Ｌオリジナルカラｰ, 51,塚田祥, 2.5, 48,*  3, -20,11, 57.0,③④④
13,12,Ｉサンマルマドンナ, 44,木幡初, 2.6, 34,  -9, -15,13,172.0, ⑧⑧,13, 1,Ｊトノノオナリｰ, 41,的場勇, 2.4, 31,  -6, -25,13,126.7, ⑤④,13, 4,Ｎアミフジハナザカリ, 56,田辺裕, 1.1, 43, -26,  18,14,234.7, ⑬⑬,13, 8,Ｎフォｰジドアックス, 43,村田一, 2.8, 45,  -1, -16,15,392.1,⑫⑫⑫
14,10,Ｃアロｰティアラ, 50,黛弘人, 2.6, 33,  -9, -17,11, 69.1, ⑥⑦,14,13,Ｋメイドカフェ, 41,畑端省, 2.9, 34, -10, -19,12, 94.9, ⑭⑭,14,14,Ｅマリｰエンジェル, 62,二本柳, 1.1, 35,*-19,   4, 6, 17.1, ⑤②,14, 1,Ｍゴｰルドリｰヴァ, 51,田中博, 3.0, 43,  -5,  -9,12, 76.8,⑮⑮⑮
15,14,Ｎシルクキャニオン, 20,菊沢隆, 3.8, 22, -14, -22,12,140.9, ⑪⑬,,,,,,,,,,,,,15, 5,Ｇキッズエンジェル, 61,中舘英, 2.3, 24, -24,  -3, 5,  9.4, ⑨⑩,15, 4,Ｋカシノカスケｰド, 55,西田雄, 4.0, 38,*  4, -37,13,170.3,①①②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-19 ﾚｰｽｱｶﾞﾘ指数:+21 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:0),,,,,,,,,,,
単勝:660円 複勝:06=190円 11=150円 04=400円 枠連:890円,,,,,,,,,,,,"単勝:380円 複勝:05=190円 09=150円 12=3,860円 枠連:400円",,,,,,,,,,,,"単勝:1,930円 複勝:07=420円 06=150円 11=4,620円 枠連:1,230円",,,,,,,,,,,,単勝:410円 複勝:09=160円 12=210円 05=300円 枠連:900円,,,,,,,,,,,
"馬連:1,050円 ワイド:06-11=570円 04-06=1,080円 04-11=1,000円",,,,,,,,,,,,"馬連:1,050円 ワイド:05-09=400円 05-12=10,160円 09-12=6,640円",,,,,,,,,,,,"馬連:2,290円 ワイド:06-07=950円 07-11=24,310円 06-11=5,690円",,,,,,,,,,,,"馬連:1,460円 ワイド:09-12=560円 05-09=900円 05-12=1,590円",,,,,,,,,,,
"馬単:2,300円 3連複:4,290円",,,,,,,,,,,,"馬単:2,160円 3連複:50,560円",,,,,,,,,,,,"馬単:7,040円 3連複:112,540円",,,,,,,,,,,,"馬単:2,890円 3連複:5,660円 3連単:25,790円",,,,,,,,,,,
■ 2R  芝1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-12.8,,,,,■ 5R  芝1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6.7,,,,,■ 8R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.4,,,,,■11R  ダ1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中ﾉ岳特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6, メイスンシンデレラ,---,田中博,, 54,* 10, -23,11, 29.8, ①①, 1, 4,Ｆリネンアカシア, 45,村田一,, 64,  14,  -7,10, 27.0,   , 1, 5,Ｋシルクヴァルキリｰ, 53,中舘英,, 64,*  7,  -3, 2,  3.5, ①①, 1, 5,Ｅランダムシｰド, 71,木幡初,, 75,*  2,* 15, 2,  6.2,②③③
 2, 7,Ｅフラッシュダンス, 38,二本柳, 0.0, 52,   4, -11, 6, 15.9, ⑤⑤, 2, 9,Ｂピエネヴェｰレ, 53,中舘英, 0.0, 67,* 16,  -8, 1,  3.1,   , 2,10,Ｈスズカノフジアロｰ, 57,浜中俊, 0.0, 61,  -8,*  9,12, 58.3, ⑪⑪, 2,11,Ｌアドマイヤマントル, 66,村田一, 0.2, 71,*  2,  13, 7, 19.0,②②②
 3, 3,Ｈプラチナブｰケ, 31,菊沢隆, 0.1, 49,  -1,* -6, 8, 26.2, ⑨⑧, 3,15,Ｉタカオティアラ, 39,黛弘人, 0.3, 56,  12, -13, 2,  4.3,   , 3, 3,Ｆリヒタｰ, 58,青木芳, 0.1, 63,   0,   3, 8, 24.4, ⑦⑤, 3, 1,Ｇグランドハリケｰン, 69,津村明, 0.4, 67,*  3,  10, 8, 21.0,①①①
 4,16,Ｂシャイニンガｰル, 45,中舘英, 0.5, 49,*  9, -26, 1,  3.3, ②②, 4,10,Ｃダイメイジョイ, 47,宮崎北, 0.3, 58,* 14, -15, 4,  8.9,   , 4, 2,Ａナムラオルフェ, 65,村田一, 0.2, 62,   0,   1, 5, 13.1, ⑤⑤, 4, 9,Ｃハウンドコップ, 72,大庭和, 0.6, 70,  -1,  14, 4,  6.9,⑧⑩⑦
 9,11,Ａメジロカペラ, 48,黛弘人, 0.6, 40,  -8,  -9, 4,  7.4, ⑫⑪, 5, 5,Ａアラバマ, 61,池崎祐, 0.4, 47,   2,  -8, 3,  7.7,   , 5,12,Ｊテイエムカチボシ, 54,川島信, 0.2, 62,   2,   0,10, 32.0, ⑤⑤, 5, 6,Ｊスプリングザスパ, 67,柄崎将, 0.7, 68,   0,  12, 6, 16.5,⑩⑥⑤
 5,15, ウインドグロｰリ,---,荻野琢, 0.7, 43, -20,*  6, 7, 21.7, ⑭⑭, 6,12,Ｈハｰツイｰズ, 40,大野拓, 0.4, 54,  11, -12, 9, 18.7,   , 6, 9,Ｉヤクモソニック, 56,芹沢純, 0.2, 62,*  5,  -3, 1,  3.4, ②②, 6, 7,Ａブラックランナｰ, 79,吉田隼, 0.7, 69,  -1,  14, 1,  2.8,⑪⑩⑩
 6, 2,Ｆトミケンルビｰ, 35,池田鉄, 0.7, 42,   1, -18, 5, 13.1, ⑦⑥, 7, 3,Ｍファイアｰスタｰ,-47,菊沢隆, 0.6, 49,   9, -13,13,142.3,   , 7, 7,Ｍヤマノジャスティス, 51,二本柳, 0.3, 61,  -8,   8,11, 55.2, ⑪⑪, 7, 4,Ｋミネルバサウンド, 66,横山義, 0.7, 72,  -2,* 17,10, 25.5,⑧⑫⑫
 7, 4,Ｄラブハニｰ, 39,吉田隼, 0.8, 42,   5, -24, 2,  3.5, ④③, 8, 2,Ｌウィンドライアン, 14,田中博, 0.7, 44,   7, -17, 6, 11.8,   , 8, 4,Ｂユｰワインパルス, 65,宮崎北, 0.4, 57,  -2,  -1, 4,  7.4, ⑦⑧, 8, 8,Ｎニシノグレイシャ, 64,大野拓, 0.8, 66,   0,  11,12, 36.7,⑤⑥⑦
 8,14, ブルｰヴィｰナス,---,加藤士, 0.9, 40,  -7, -11,10, 29.5, ⑫⑪, 9,16,Ｋシゲルダンヤバｰド, 27,赤木高, 0.8, 43,   2, -11, 7, 12.7,   , 9, 1,Ｌフォｰディグリｰス, 52,塚田祥, 0.7, 56, -19,* 13,13,126.9, ⑭⑭, 9,10,Ｆインスパイアリング, 70,赤木高, 0.9, 63,*  1,   8, 3,  6.7,⑤⑤⑤
10, 9,Ｃカシノエデン, 40,池崎祐, 0.9, 36,  -3, -20,13,102.5, ⑨⑨,10, 7,Ｄキングオｰサム, 46,的場勇, 1.1, 38, -10, -12, 5, 10.1,   ,10,13,Ｅトッケンショウブ, 59,吉田隼, 0.8, 56,  -2,  -2, 3,  4.9, ⑩⑩,10,15,Ｂバンブｰライカルト, 72,芹沢純, 0.9, 65,   0,  11, 5,  9.6,⑭⑥⑦
11, 1,Ｋラｰドロチェキラ, 12,塚田祥, 2.1, 24,   3, -43, 9, 26.6, ⑤⑥,11, 1, ブルｰアルテミス,---,大下智, 1.3,-51, -41,*  6,12, 79.4,   ,11, 8,Ｇトウキュウキング, 57,大野拓, 0.9, 54,   3,  -9, 9, 27.3, ④②,11,12,Ｈウエスタンリジ, 68,小野次, 1.0, 61,*  2,   6,11, 33.9,④③③
12,12,Ｇイントレランス, 34,小林慎, 2.2, 11, -19, -15,12, 96.7, ⑭⑮,12, 6, ロｰドプレゾン,---,北村友, 1.3, 10, -21,  -6,14,158.3,   ,12, 6,Ｃメイショウフウライ, 64,飯田祐, 1.1, 54,*  6, -12, 6, 15.3, ②②,12, 3,Ｍクリアヴィジョン, 66,竹之下, 1.2, 68,  -4,* 15,14, 68.0,⑮⑮⑬
13,13,Ｉセイントドリｰム, 21,北村友, 2.5, 19,  -6, -39,14,103.0, ⑪⑬,13,14,Ｊヒメアウトランダｰ, 33,嘉藤貴, 1.7,  5, -18, -13,15,357.0,   ,13,11,Ｎソヨフクカゼ, 43,西田雄, 1.8, 46,  -9,  -6,14,264.4, ⑬⑬,13, 2,Ｄナカヤマスナイパｰ, 71,岩部純, 1.7, 59,  -3,   9, 9, 25.0,⑫⑬⑬
14, 5, クイｰンエステｰト,---,石橋脩, 2.6, 20,*  8, -56, 3,  6.1, ③③,14, 8,Ｅレッドカップ, 46,木幡初, 1.9, 17, -10, -21, 8, 15.0,   ,14,14,Ｄスナｰクオリオン, 63,小野次, 2.3, 42,   0, -18, 7, 23.4, ⑦⑧,14,14,Ｉワｰルドサンボｰイ, 68,中舘英, 1.9, 54,   0,   0,13, 37.6,⑦⑥⑩
15,10,Ｊボニｰデルウエスト, 19,村田一, 2.8, 19,   1, -50,15,168.7, ⑦⑨,15,13,Ｎスリｰシャレｰド,-62,中村将, 2.1, 14,  -7, -29,11, 68.1,   ,,,,,,,,,,,,,15,13,Ｏロイヤルブリｰズ, 57,菊沢隆, 2.3, 52,  -3,   3,15,211.9,⑫⑬⑬
16, 8, イブキリラ,---,大下智, 3.0,-39, -26, -22,16,206.2, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+16 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:-1),,,,,,,,,,,
"単勝:2,980円 複勝:06=880円 07=570円 03=750円 枠連:3,760円",,,,,,,,,,,,"単勝:2,700円 複勝:04=530円 09=140円 15=160円 枠連:3,180円",,,,,,,,,,,,"単勝:350円 複勝:05=240円 10=1,640円 03=500円 枠連:570円",,,,,,,,,,,,"単勝:620円 複勝:05=270円 11=640円 01=600円 枠連:1,540円",,,,,,,,,,,
"馬連:18,920円 ワイド:06-07=4,960円 03-06=4,550円 03-07=3,220円",,,,,,,,,,,,"馬連:4,840円 ワイド:04-09=1,690円 04-15=4,260円 09-15=360円",,,,,,,,,,,,"馬連:14,740円 ワイド:05-10=4,660円 03-05=1,650円 03-10=9,310円",,,,,,,,,,,,"馬連:5,510円 ワイド:05-11=1,750円 01-05=2,360円 01-11=3,860円",,,,,,,,,,,
"馬単:44,000円 3連複:77,540円",,,,,,,,,,,,"馬単:9,730円 3連複:11,850円",,,,,,,,,,,,"馬単:22,950円 3連複:80,670円",,,,,,,,,,,,"馬単:9,480円 3連複:32,670円 3連単:179,420円",,,,,,,,,,,
■ 3R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-8.3,,,,,■ 6R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6.0,,,,,■ 9R  芝2000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.9,,,,,■12R  芝1400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,米山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ａマイネルステルス, 55,中舘英,, 36,*-18,   3, 1,  2.2,②②②, 1, 1,Ｉウォｰクライ, 58,中舘英,, 66,   1,*  7, 5,  8.8,⑨⑥⑥, 1, 9,Ｆデンコウミサイル, 65,北村友,, 83,  -5,* 25, 5,  7.1, ⑫⑫, 1, 4,Ｄロｰドスウェアｰ, 65,木幡初,, 72,*  8,   1, 4,  8.5, ①①
 2,10,Ｂエｰシンダｰドマン, 50,荻野琢, 0.0, 42, -23,*  8, 2,  3.3,⑥⑤⑤, 2, 3,Ｊシンボリプロキオン, 56,田中博, 0.3, 61,*  3,  -4,12, 90.8,②②②, 2,14,Ｂレｰザｰズエッジ, 68,小野次, 0.0, 76,* -1,* 20, 1,  4.2, ⑥④, 2,14,Ｇラスティングピｰス, 58,津村明, 0.3, 64,  -6,* 15, 7, 10.8, ⑮⑪
 3,12,Ｃトｰセンステディ, 48,嘉藤貴, 0.1, 41, -20,   7, 4,  7.8,⑦⑤⑤, 3, 9,Ｌパスクア, 48,石橋脩, 0.3, 64,*  5,  -3, 1,  3.3,①①①, 3, 6,Ａゲイルホｰク, 71,赤木高, 0.3, 68,*  0,  14, 2,  5.2, ④④, 3, 9,Ｂマイネルパラシオ, 68,中舘英, 0.4, 63,  -1,*  7, 1,  4.2, ⑧⑦
 4,15,Ｄオッティマルｰチェ, 47,北村友, 0.3, 28,*-19,  -5, 3,  7.7,①①①, 4,11,Ａスパイラルリング, 63,赤木高, 0.3, 63,   2,   1, 4,  7.1,④⑤④, 4, 3,Ｊロストプロパティｰ, 54,木幡初, 0.5, 66,  -1,  14,12, 74.9, ⑦⑦, 4, 5,Ｆタケデンサンバ, 64,大庭和, 0.6, 63,*  6,  -5, 9, 25.9, ②②
 5, 8,Ｅジュウクンサンダｰ, 45,松田大, 0.4, 46, -24,* 12, 5,  9.1,⑬⑪⑧, 5, 8,Ｃデュｰクタイフｰン, 61,吉田隼, 0.6, 61,*  4,  -4, 3,  5.9,⑤③③, 5,13,Ｌクロスビスティｰ, 53,塚田祥, 0.5, 74,  -5,* 21, 6,  7.6, ⑮⑮, 5, 8,Ｅスイｰトロｰレライ, 64,田辺裕, 0.8, 57,  -5,   6, 6,  9.7, ⑫⑪
 6,14,Ｆパッパタｰチ, 44,北村浩, 0.6, 28,*-19,  -4, 6, 31.6,④③③, 6, 6,Ｆニシノアレックス, 59,菊沢隆, 0.7, 60,   0,   2, 6, 10.4,⑧⑨⑩, 6, 7,Ｈロｰドエキスパｰト, 58,津村明, 0.6, 60,*  2,   5, 7, 16.8, ①①, 6,15,Ｈナムラバンダム, 55,吉田隼, 0.9, 56,  -4,   3, 5,  8.7, ⑫⑪
 7, 2,Ｊジェイキング, 35,田辺裕, 0.7, 28,*-19,  -5,11,143.1,②③③, 7, 4,Ｅベルベットボクサｰ, 59,大野拓, 0.7, 59,   0,   2, 2,  4.3,⑩⑨⑥, 7, 2,Ｋエリモストッパｰ, 54,中舘英, 0.7, 64,  -2,  13, 9, 29.1, ⑩⑩, 7, 1,Ａマルブツプリンス, 69,大野拓, 0.9, 57,   2,  -5, 2,  4.4, ④④
 8, 3,Ｌパンプキンパイ, 30,梶晃啓, 0.7, 28, -21,  -1,13,299.7,④⑤⑤, 8, 7,Ｇスズノテンカ, 58,塚田祥, 0.8, 59,   0,   0, 8, 21.2,⑩⑧⑥, 8,10,Ｏテイエムキｰマン, 37,北村浩, 0.9, 57,*  0,   5,15,147.4, ④④, 8, 6,Ｊトウショウタイタン, 54,石橋脩, 0.9, 56,  -1,  -2,12, 57.4, ⑥⑦
 9, 6,Ｉサダムカアナパリ, 39,吉田隼, 0.8, 41, -26,* 10, 8, 37.6,⑭⑭⑬, 9,10,Ｈグラスフォｰユｰ, 58,的場勇, 0.8, 56,  -2,*  2, 9, 35.7,⑩⑫⑪, 9, 1,Ｄブレッザ, 66,中村将, 1.0, 58,  -6,  11, 4,  6.1, ⑮⑫, 9,11,Ｃタイキマｰズ, 66,菊沢隆, 1.0, 55,   1,  -5, 3,  6.3, ⑥④
10, 7, ミナミノカチドキ,---,大野拓, 0.9, 26, -24,   0,10,113.4,⑨⑩⑧,10, 2,Ｂダカｰルシチｰ, 61,北村友, 1.1, 55,  -2,  -1, 7, 16.6,⑬⑫⑭,10,11,Ｅアップインザホｰク, 65,村田一, 1.2, 54,*  1,  -3, 8, 20.8, ②②,10, 2,Ｌハンマｰクラヴィア, 52,二本柳, 1.0, 54,  -3,  -1,14, 94.5, ⑩⑦
11,11,Ｎスズキャンドル, 29,村田一, 1.1, 24, -22,  -4,14,414.0,⑧⑧⑧,11,14,Ｄペルソナｰジュ, 60,池田鉄, 1.2, 56,   1,  -5,10, 43.6,⑥⑥⑥,11, 5,Ｃレオシャｰプ, 68,大野拓, 1.4, 52,  -5,   5, 3,  6.0, ⑫⑫,11,13,Ｎアタゴタイヨウ, 43,村田一, 1.1, 51,  -6,   2,13, 85.5, ⑮⑯
12, 5,Ｈワンダフルポケット, 43,塚田祥, 1.1, 26, -26,   2, 9, 75.6,⑪⑬⑫,12,13,Ｍニシノオウヒ, 48,田辺裕, 1.4, 54,  -4,   2,13,154.8,⑭⑮⑮,12, 8,Ｐマチカネビシャモン, 34,石橋脩, 1.4, 52,  -2,   2,14,147.2, ⑦⑦,12, 3,Ｍメイルリヒト, 48,田中博, 1.5, 49,   2, -14,10, 32.4, ④④
13, 9,Ｇアラビアンスタｰ, 43,赤木高, 1.1, 26, -24,   1, 7, 31.9,⑨⑪⑬,13,12,Ｎペプチドラアｰジャ, 47,津村明, 1.6, 53,  -1,  -3,11, 90.2,⑮⑫⑪,13,15,Ｇマッキｰチャンス, 59,梶晃啓, 1.5, 52,  -4,   5,13, 88.8, ⑫⑮,13, 7,Ｋメイショウラダｰ, 53,竹之下, 1.6, 46,  -5,  -6, 8, 18.3, ⑫⑪
14,13,Ｍエスユｰグレｰス, 30,田中博, 1.8,  5, -24, -16,12,290.0,⑪⑧⑧,14, 5,Ｏフジノスプレンダｰ, 45,木幡初, 1.7, 52,   0,  -7,15,281.6,⑥⑨⑪,14,16,Ｍアドライナｰ, 48,田辺裕, 1.7, 50,  -3,  -2,16,184.8, ⑩⑩,14,12,Ｐリンガスベガ, 38,西田雄, 2.4, 36,  -1, -23,15, 96.9, ⑧⑦
,,,,,,,,,,,,15,15,Ｋスピリットファイタ, 49,中村将, 1.9, 50,*  3, -17,14,184.4,③③④,15, 4,Ｎフｰフｰ, 46,二本柳, 2.5, 48,  -1, -17,11, 73.6, ⑦⑦,15,16,Ｉカヤドｰノアｰル, 55,小野次, 2.6, 35,*  5, -34,11, 37.5, ②②
