07年 3月18日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 3月18日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5.5,,,,,■ 4R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.3,,,,,■ 7R  ダ1000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.7,,,,,■10R  芝1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.8,,,,
 9, 6,Ｅスズノトップレディ, 44,大下智, 2.6, 34,* -5, -27, 8, 34.6,①①②, 9, 6,Ｄピサノイナバウアｰ, 56,浜中俊, 0.8, 44,  -6, -12, 7, 22.8,⑦⑤③, 9, 9,Ｂグｰニｰズ, 70,佐藤聖, 1.5, 50,*  9, -11, 3,  8.1, ②②, 9, 8,Ｍトｰセンセレニティ, 60,安藤光, 0.6, 62,  -4,   9, 6, 12.1,⑩⑪⑪
10, 1,Ｋディアルマ, 31,石橋脩, 2.8, 34, -10, -16,14,236.9,⑨⑫⑬,10,10,Ｉハｰトオンスマイル, 44,西田雄, 0.8, 48,  -8,  -2, 9, 29.6,⑪⑪⑩,10, 5,Ｅドリｰムゲッタｰ, 61,赤木高, 1.6, 54, -21,* 10, 5, 14.2, ⑯⑯,10,15,Ｎサダムアカイカゼ, 57,スボリ, 0.7, 58,  -3,   5, 8, 16.2,⑩⑨⑪
11, 3,Ｍエンドレスヒロイン, 31,野元昭, 2.8, 34,  -9, -18,13,171.3,⑭⑩⑪,11, 2,Ｂマイネルソルダネラ, 60,的場勇, 1.0, 41, -12,  -3, 8, 27.5,⑬⑭⑬,11,13,Ｈビｰトバリュｰ, 59,川島信, 1.9, 49,  -7,  -2,15,264.6, ⑪⑪,11, 4,Ｆタイニｰモデル, 63,丸田恭, 0.8, 63,  -8,* 12, 3,  6.3,⑫⑭⑬
12,11,Ｉジェニｰサンサン, 32,田中博, 3.2, 29, -14, -16,16,374.5,⑬⑭⑭,12,13, シルクキャリバｰ,---,北村友, 1.2, 39, -12,  -6, 6, 14.8,⑭⑭⑮,12,15,Ｌブロｰドチャンネル, 52,スボリ, 1.9, 49, -10,   0, 7, 22.9, ⑬⑬,12, 7,Ｉオンワｰドサマンサ, 61,嘉藤貴, 1.0, 52,  -3,   0,11, 34.4,⑦⑨⑥
13, 2,Ｏテイエムオドリコ, 25,和田竜, 3.4, 30,  -6, -29, 6, 20.9,③④⑪,13, 8,Ｈシルクスタｰリング, 46,古川吉, 1.5, 40,  -7, -13,12, 72.7,⑦⑪⑬,13,12,Ｍレッドディクシｰ, 51,北村友, 2.1, 43,   0, -11,12, 61.9, ⑥⑦,13,10,Ｏヘヴンリｰビｰナス, 52,津村明, 1.6, 50,*  0, -15,13, 40.3,④③③
14,15,Ｌオイコミジョウズ, 31,丸田恭, 3.6, 26,  -9, -28,11,131.5,⑩⑧⑨,14, 4,Ｆケイアイチアフル, 51,菊沢隆, 2.3, 31,  -5, -31,14, 87.2,⑤⑦⑩,14, 3,Ｏビクトリｰユｰゴウ, 45,大野拓, 2.2, 44,  -4,  -8,14,109.1, ⑨⑨,14,14,Ｐアイオブザジャガｰ, 38,大野拓, 1.9, 48,  -1, -16,15,126.5,⑤⑥⑥
15, 5,Ｊブライティアアｰチ, 32,荻野琢, 3.7, 26, -14, -21,15,290.8,⑭⑭⑭,15,15,Ｊエイシンイチオシ, 40,和田竜, 3.0, 25,  -3, -45,10, 36.1,③③③,15,16,Ｎムソウ, 51,田面木, 2.3, 43,  -1, -11,16,310.9, ⑧⑦,,,,,,,,,,,,
16, 8, ブリスキャスケｰド,---,中村将, 4.9, 21, -17, -26,12,167.4,⑯⑯⑯,16, 5, フロｰラルタイム,---,赤木高, 4.6, -6, -21, -33,11, 66.5,⑯⑯⑯,16, 1,Ｐスイｰトロｰラ, 43,中谷雄, 3.5, 32,  -4, -21,13, 65.0, ⑨⑨,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-4),,,,,,,,,,,
単勝:150円 複勝:14=110円 12=210円 16=420円 枠連:480円,,,,,,,,,,,,"単勝:340円 複勝:09=140円 03=2,420円 11=140円 枠連:5,410円",,,,,,,,,,,,"単勝:210円 複勝:14=120円 02=300円 06=600円 枠連:1,060円",,,,,,,,,,,,"単勝:1,980円 複勝:16=540円 11=370円 06=380円 枠連:2,850円",,,,,,,,,,,
"馬連:630円 ワイド:12-14=360円 14-16=690円 12-16=2,250円",,,,,,,,,,,,"馬連:31,510円 ワイド:03-09=6,990円 09-11=270円 03-11=7,540円",,,,,,,,,,,,"馬連:1,370円 ワイド:02-14=620円 06-14=1,020円 02-06=4,430円",,,,,,,,,,,,"馬連:7,630円 ワイド:11-16=2,240円 06-16=1,800円 06-11=1,580円",,,,,,,,,,,
"馬単:950円 3連複:2,580円",,,,,,,,,,,,"馬単:35,590円 3連複:27,580円",,,,,,,,,,,,"馬単:2,080円 3連複:9,470円",,,,,,,,,,,,"馬単:16,430円 3連複:30,030円 3連単:185,650円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.8,,,,,■ 5R  ダ1000m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.7,,,,,■ 8R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.0,,,,,■11R  芝1200m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾄﾘﾄﾝｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｂテンシノライアン, 54,中村将,, 61, -10,* 10, 1,  2.8,⑧④④, 1, 4,Ｆフジマサビュｰティ, 59,安藤光,, 70,* 10,   0, 4,  7.8, ①①, 1,13,Ｃティラノサウルス, 64,塚田祥,, 65,   0,   5, 4,  9.4,⑥⑤④, 1,14,Ｉメジロシリング, 76,赤木高,, 85,  12,  16, 1,  4.3, ⑦⑦
 2, 5,Ｄスピｰドウエル, 49,田中克, 0.0, 55,* -8,   5, 5, 15.3,②②①, 2,11,Ｄワンダｰグラス, 61,上村洋, 0.3, 66,*  7,   0, 2,  3.9, ②②, 2,12,Ｆヘイアンルモンド, 62,鮫島良, 0.0, 68,  -2,*  9, 1,  2.4,⑨⑪⑩, 2, 7,Ｇコレデイイノダ, 78,竹之下, 0.0, 87,   7,  20,15,142.7, ⑧⑧
 3, 1,Ａスプリングヘッド, 60,石橋脩, 0.1, 65, -11,* 13, 2,  2.9,⑩⑧⑦, 3, 5,Ｂリトルマｰメｰド, 63,北村友, 0.4, 63,  -3,*  2, 5, 11.6, ⑥⑥, 3,10,Ｅエムティｰエアｰ, 62,川島信, 0.1, 64,*  1,   3,11, 52.9,③③③, 3, 1,Ｋシルクヴェルリッツ, 76,幸英明, 0.1, 96,  -3,* 33, 2,  4.5, ⑮⑮
 4,15,Ｉラガｰギムレット, 43,和田竜, 0.3, 56,* -7,   5, 3,  7.2,③③③, 4, 8,Ａブルｰミングスノｰ, 67,荻野琢, 0.6, 59,   1,  -2, 3,  4.9, ④④, 4,11,Ｎヤマニンリュクス, 52,和田竜, 0.2, 66,   0,   6,10, 51.0,⑧⑥⑥, 4,16,Ｃトｰセンザオｰ, 81,スボリ, 0.2, 87,   2,* 24, 8, 16.1, ⑫⑩
 5, 4,Ｅヒットトップガン, 48,河北通, 0.9, 51, -10,   4, 7, 19.6,⑧⑧⑦, 5,15,Ｊコクハク, 54,津村明, 0.7, 61,  -4,*  2,10, 67.8, ⑦⑥, 5, 8,Ｂロックリヴァｰ, 65,津村明, 0.3, 62,*  2,   0,13, 76.3,②②②, 5,12,Ｌペニｰホイッスル, 75,安藤光, 0.4, 82,   5,  18, 7, 11.1, ⑩⑧
 6, 6,Ｆスズカカリズマ, 47,北村友, 1.2, 43, -10,  -3, 6, 17.9,④④④, 6,13,Ｅボムシェル, 60,田島裕, 0.7, 60,   2,  -1, 1,  2.8, ④④, 6, 1,Ｇツルマルフェロｰ, 61,上村洋, 0.4, 63,  -1,   4, 2,  5.2,⑥⑥⑥, 6,11,Ｏビッグホワイト, 73,浜中俊, 0.4, 81,  -1,  22,13, 61.2, ⑬⑬
 7,13,Ｃナッシュ, 53,幸英明, 2.1, 39, -12,  -3, 4, 11.2,⑩⑬⑬, 7, 1,Ｍエレガンストラッド, 52,西田雄, 1.1, 54,  -6,  -1, 6, 17.0, ⑧⑧, 7, 6,Ｄスズカヘイロｰ, 63,北村友, 0.4, 57,*  1,  -3, 6, 10.4,①①①, 7, 8,Ｎクリノワｰルド, 74,上村洋, 0.5, 76,* 20,   3, 9, 18.3, ②②
 8, 8,Ｏクリアｰキセキ, -5,中谷雄, 2.4, 39,  -8, -13,11, 64.5,⑤④④, 8, 6,Ｋスマｰトアンサｰ, 53,幸英明, 1.2, 53,  -9,   0,14,175.1, ⑨⑨, 8, 4,Ａケイアイマイバッハ, 67,菊沢隆, 0.6, 59,*  1,  -1, 3,  5.9,③③④, 8, 2,Ａフラワリングバンク, 86,生野賢, 0.5, 75,  16,   5, 6, 11.0, ⑤⑤
 9,12,Ｌスミノチェンタウロ, 34,田中博, 2.5, 35, -13, -11,14,145.8,⑭⑩⑬, 9, 3,Ｏグロｰバリズム, 48,中村将, 1.3, 51, -13,*  1,15,313.4, ⑪⑨, 9, 7,Ｈエバンジェリスト, 61,二本柳, 0.6, 66,  -4,*  8, 8, 38.7,⑭⑭⑩, 9,10,Ｍケイエスアイ, 74,難波剛, 0.6, 75,  -2,  18,16,221.6, ⑬⑬
10, 7,Ｎハクユウワンダｰ, 16,川島信, 2.5, 39,  -9, -13,15,169.4,⑤④⑦,10, 7,Ｃブラックバッカラ, 63,大野拓, 1.3, 52, -13,*  1, 9, 34.7, ⑪⑬,10, 2,Ｊベルフリｰ, 57,中村将, 0.6, 60,  -3,   3, 5,  9.5,⑪⑪⑨,10,13,Ｐダイワフォｰチュン, 71,塚田祥, 0.6, 75,   4,  14,14, 73.4, ⑩⑩
11,14,Ｊニシノキンレンポ, 39,大野拓, 2.7, 36, -12, -12, 8, 28.4,⑫⑩⑩,11,10,Ｌワンダｰノンブｰレ, 53,赤木高, 1.5, 50, -14,   1, 8, 29.4, ⑭⑮,11, 3,Ｌエタｰナルサｰガ, 55,柴原央, 0.7, 62,  -3,   5,14,146.1,⑪⑬⑬,11, 6,Ｅヒシフェアレディ, 80,的場勇, 0.6, 72,* 19,   0, 5,  8.9, ②②
12,10,Ｇマイネルアｰバニタ, 46,安藤光, 2.8, 35, -14,  -6,10, 37.9,⑮⑮⑬,12,12,Ｎメイショウガラシャ, 50,浜中俊, 1.6, 45, -13,  -3,11, 80.6, ⑪⑨,12, 9,Ｋイグザクトリｰ, 56,幸英明, 1.5, 51,   0,  -6, 7, 22.5,⑬⑥⑩,12, 4,Ｄタケカワルキュｰレ, 80,和田竜, 0.7, 70,  15,   2, 4,  8.1, ⑤⑤
13, 2,Ｋメイショウデネブ, 35,スボリ, 3.1, 36, -11, -15,13, 81.6,⑦⑩⑪,13,14,Ｇエクスエトワｰル, 59,田中克, 1.7, 41,*  4, -15,12, 83.7, ③③,13, 5,Ｍイブキゴルゴ, 55,野元昭, 1.5, 51,   0,  -7, 9, 40.4,③⑥⑥,13,15,Ｂダンスフォｰウィン, 81,大野拓, 0.8, 70,* 19,  -2, 3,  6.8, ②②
14, 3,Ｍシルクグラディウス, 21,赤木高, 3.5, 20,* -6, -27, 9, 34.9,①①②,14,16,Ｈフレンチポップス, 58,田中博, 1.7, 43, -10,  -6, 7, 22.5, ⑨⑨,14,14,Ｉタガノマイラバｰ, 59,赤木高, 2.2, 45,  -1, -13,12, 71.2,⑨⑥⑬,14, 3,Ｆカシマフラワｰ, 78,鮫島良, 1.1, 71, -10,  21,11, 34.1, ⑯⑯
15, 9,Ｈコウエイマイホｰプ, 43,浜中俊, 4.4,  3, -14, -26,12, 73.2,⑬⑭⑪,15, 9,Ｐニシノオウヒ, 43,藤岡康, 1.8, 42, -17,  -3,13, 83.8, ⑭⑬,,,,,,,,,,,,,15, 5,Ｊブランシュネｰジュ, 76,石橋脩, 1.2, 62,   5,   3,12, 46.9, ⑧⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 9,Ｈポイントセブン, 77,菊沢隆, 1.3, 63,* 23, -16,10, 30.2, ①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+18 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:66 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:良(指数:-4),,,,,,,,,,,
単勝:280円 複勝:11=140円 05=310円 01=120円 枠連:990円,,,,,,,,,,,,"単勝:780円 複勝:04=220円 11=170円 05=260円 枠連:1,470円",,,,,,,,,,,,単勝:940円 複勝:13=240円 12=150円 10=910円 枠連:670円,,,,,,,,,,,,"単勝:430円 複勝:14=220円 07=2,880円 01=220円 枠連:3,370円",,,,,,,,,,,
"馬連:2,020円 ワイド:05-11=540円 01-11=200円 01-05=600円",,,,,,,,,,,,"馬連:1,280円 ワイド:04-11=590円 04-05=810円 05-11=600円",,,,,,,,,,,,"馬連:790円 ワイド:12-13=400円 10-13=4,830円 10-12=1,920円",,,,,,,,,,,,"馬連:46,070円 ワイド:07-14=11,610円 01-14=640円 01-07=12,820円",,,,,,,,,,,
"馬単:3,210円 3連複:1,670円",,,,,,,,,,,,"馬単:3,230円 3連複:3,770円",,,,,,,,,,,,"馬単:2,470円 3連複:11,680円",,,,,,,,,,,,"馬単:69,780円 3連複:95,070円 3連単:657,510円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.7,,,,,■ 6R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.4,,,,,■ 9R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.7,,,,,■12R  芝2000m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-6.7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,遠州灘特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｂケイエスバウアｰ, 56,幸英明,, 59,* 12, -15, 1,  2.0, ②②, 1,16,Ｂプログレスエバｰ, 66,藤岡康,, 74,* -1,* 13, 4,  7.7,①①①, 1,16,Ｄケンエンデバｰ, 66,鮫島良,, 70,   2,* 15, 3,  6.7, ⑪⑩, 1,11,Ｂリキアイサイレンス, 74,和田竜,, 73,   7,*  7, 4,  6.2,⑫⑨④
 2, 6,Ｄスｰパｰヴァイザｰ, 53,中村将, 0.0, 56, -10,*  4, 2,  4.1, ⑨⑨, 2, 1,Ｅニュｰスブレイク, 62,大野拓, 0.6, 69,* -2,* 11, 3,  5.8,③③③, 2, 9,Ｊコアレスソニック, 56,北村友, 0.0, 68,  -6,* 20,10, 58.9, ⑭⑬, 2, 8,Ｆエイシンテンライ, 69,鮫島良, 0.0, 68,   7,   0, 5,  8.9,⑨④①
 3, 9,Ｅトｰセンダッシュ, 50,石橋脩, 0.0, 59,* 12, -15, 3,  6.0, ①①, 3, 4,Ａニッシンテｰスト, 69,大下智, 0.6, 65,* -2,   8, 2,  5.3,③②②, 3,13,Ａスプリングタピアン, 79,芹沢純, 0.0, 82,* 20,  -2, 1,  1.9, ②①, 3, 7,Ｈタイインテンスリｰ, 66,田中博, 0.4, 63,   7,  -8,13, 61.7,⑤④②
 4,14,Ｈアタランテ, 42,菊沢隆, 0.1, 57,   8, -12, 7, 29.6, ④③, 4,11,Ｊスプリングザスパ, 56,石橋脩, 0.9, 68,  -2,* 10,10, 75.1,⑥⑥⑥, 4, 1,Ｆナイスソニック, 61,古川吉, 0.1, 77,  15,   2, 9, 25.5, ③③, 4,15,Ｃトウカイポピｰ, 73,津村明, 0.4, 63,  -1,* 14, 2,  4.3,⑮⑮⑬
 5,15,Ｍナリタドリｰムワン,-17,和田竜, 0.3, 54,  -2,  -6,14,204.8, ⑥⑤, 5, 7,Ｇマイネルギルト, 60,安藤光, 1.0, 64,* -2,   7, 7, 24.6,⑧③④, 5,14,Ｅゲットクｰル, 64,スボリ, 0.4, 67,   7,   4, 7, 20.7, ⑧⑦, 5,14,Ｊレッドスタｰライト, 63,大野拓, 0.4, 63,   5,  -3,11, 50.0,⑦⑧⑥
 6, 8,Ｃステｰジワンスモア, 54,塚田祥, 0.3, 53,  -3,  -6, 6, 18.7, ⑥⑤, 6,13,Ｃグリンガレット, 66,田中博, 1.6, 54,  -4,   1, 1,  2.0,③③④, 6,11,Ｐヴィオレッタ, 43,柴原央, 0.6, 63,   3,   6,13,149.9, ⑪⑪, 6, 5,Ｇクインフュｰチャｰ, 67,川島信, 0.5, 62,   8, -11, 6, 12.6,②③④
 7,16,Ａリラ, 59,北村友, 0.5, 47,   0, -14, 5, 18.5, ⑤⑦, 7, 2,Ｈクリノシシマル, 58,津村明, 1.8, 56,  -4,   3, 9, 66.2,⑥⑧⑧, 7, 2,Ｌコスモルビｰ, 55,石橋脩, 0.6, 67,  12,  -3, 8, 23.9, ⑥⑥, 7, 2,Ａクロユリジョウ, 76,幸英明, 0.6, 63,   8,  -8, 3,  6.1,④④⑨
 8, 3,Ｉコパノライジン, 36,スボリ, 0.5, 51,  -7,  -4, 8, 48.0, ⑧⑧, 8, 3,Ｌスリｰスウィｰプ, 50,橋本美, 2.0, 54,  -4,   2,13,152.4,⑩⑧⑧, 8, 6,Ｋジｰガｰユタカオｰ, 55,二本柳, 0.7, 66,  13,  -6,14,184.5, ③③, 8, 6,Ｅオンワｰドハヤテ, 70,柴原央, 0.8, 64,* 12, -16, 7, 17.2,③②②
 9, 2,Ｌウォｰタｰパスタ, 22,田中克, 0.6, 45, -23,*  6,16,314.3, ⑭⑬, 9,14,Ｆツルギフェロン, 61,浜中俊, 2.1, 49,  -4,  -3,14,177.8,⑩⑥⑥, 9, 8,Ｎスイｰトオカリナ, 52,西田雄, 0.8, 65,  15,  -9,16,258.8, ③③, 9, 1,Ｄユニバｰサル, 71,菊沢隆, 0.8, 60,   3,  -1, 1,  4.1,⑫⑫⑩
10, 5,Ｇトレド, 44,浜中俊, 0.6, 45, -15,  -1,12, 95.2, ⑪⑪,10,15,Ｉイシヤクガルチ, 57,赤木高, 2.2, 57,  -9,   8,12,121.8,⑯⑭⑭,10, 5,Ｂマシロンガｰル, 71,藤岡康, 0.8, 57,   2,   0, 4, 13.1, ⑩⑪,10,10,Ｋドラゴンアイズ, 63,赤木高, 1.0, 55,   0,  -1,16,123.4,⑭⑬⑬
11,13,Ｊミスタｰレピカド, 34,赤木高, 0.8, 47,*  9, -24,10, 72.4, ③④,11, 9,Ｋエルブランコ, 52,菊沢隆, 2.4, 53,  -7,   4,11, 88.4,⑫⑫⑪,11,10,Ｇメタルビｰズ, 60,田中博, 0.9, 59, -12,* 12,11, 80.8, ⑮⑮,11, 3,Ｏケイアイシャｰプ, 52,中村将, 1.2, 55,   5, -14, 8, 22.6,⑦⑨⑩
12, 7,Ｆコスモフトゥｰロ, 48,佐藤聖, 1.0, 39, -10, -12, 9, 53.5, ⑨⑨,12,10,Ｄプリティアンブレラ, 64,荻野琢, 2.4, 50,  -7,   1, 5, 13.5,⑫⑪⑪,12, 3,Ｉタキオンシチｰ, 56,幸英明, 0.9, 69,* 20, -15, 2,  5.2, ①②,12,12,Ｍイッツソｰクｰル, 55,安藤光, 1.7, 49,   4, -22,14, 68.2,⑨⑨⑥
13,11, ハルエサン,---,大野拓, 1.0, 41, -31,* 11, 4, 10.6, ⑯⑯,13, 8,Ｎスズカザゴｰルド, 43,芹沢純, 2.5, 52,  -7,   3,15,292.8,⑮⑫⑬,13,12,Ｍラティｰノヒｰト, 53,塚田祥, 1.3, 54,  11, -15,12, 91.7, ⑥⑦,13,16,Ｎテイエムハエドｰ, 52,芹沢純, 2.0, 46,  -6,  -4,12, 54.0,⑯⑯⑯
