07年 1月28日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 1月28日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.2,,,,,■ 4R  芝1800m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.0,,,,,■10R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,火の山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｂエｰティｰボス, 58,藤岡佑,, 70,*  1,*  8, 1,  2.5,②②①, 1, 4,Ｅオンワｰドスワン, 60,北村友,, 60,* -4,*  3, 3,  5.0,⑤①①, 1, 9,Ｄスリｰハイシャトル, 64,北村友,, 68,* 11,  -9, 4,  7.5,①①①, 1, 1,Ｃプリンセスルシｰタ, 78,田中剛,, 90,* 10,* 19, 5,  9.5, ③③
 2, 8,Ｅマイネルファヴｰル, 49,高橋智, 0.7, 61,  -2,*  7, 5, 11.8,⑦⑦⑤, 2, 7,Ｇタケデンタンゴ, 57,高橋智, 0.4, 59,* -3,   1, 7, 27.3,④②②, 2, 4,Ａシルクスクランブル, 66,中舘英, 0.3, 69,  11,  -7, 2,  4.2,④②②, 2,11,Ａトウショウカレッジ, 81,松田大, 0.4, 84,   3,* 19, 1,  4.0, ⑦④
 3, 3,Ｈロリンザｰユｰザｰ, 40,スボリ, 1.3, 54,  -2,  -2, 2,  4.3,⑦⑦⑤, 3, 6,Ｉアライブシチｰ, 54,二本柳, 0.4, 61,  -5,*  4, 9, 42.7,⑭⑧③, 3, 2,Ｌトｰセンバサラ, 57,池田鉄, 0.5, 66,   8,* -3, 6, 25.3,⑪⑨⑥, 3,12,Ｅマンテンハット, 77,菊地昇, 0.5, 81,   5,  16, 7, 14.2, ⑤⑥
 4, 2,Ｌラテ, 36,嘉藤貴, 1.5, 53,*  2, -16,11,108.9,①①②, 4, 8,Ｄロジエｰル, 61,菊沢隆, 0.7, 57,  -5,   1, 6, 13.9,⑧⑧⑤, 4, 5,Ｆプリモレディ, 61,田中克, 0.6, 63,   5,* -5,10, 43.5,⑫⑪⑥, 4,17,Ｂキルシュワッサｰ, 79,赤木高, 0.6, 77,   8,  11, 2,  4.1, ④④
 5, 7,Ｍエｰブサフロン, 36,塚田祥, 1.5, 51,* -1, -12,10, 62.0,②④③, 5, 9,Ｈライトモｰション, 56,田中克, 0.8, 54,  -7,   1,10, 44.3,⑪⑪⑧, 5,14,Ｃホッカイルオｰ, 65,大野拓, 0.8, 59,   4,* -3,11, 50.0,⑬⑭⑪, 5, 4,Ｋヤマニンパンテｰル, 68,池田鉄, 0.8, 77,  -2,* 17, 8, 22.8, ⑪⑨
 6, 4,Ｉヒエン, 37,大野拓, 1.6, 48,  -2, -13, 3,  5.8,⑤⑤⑦, 6, 1,Ａツルマイクィｰン, 67,大野拓, 1.0, 53,  -5,  -4, 1,  2.6,⑥⑥⑧, 6,12,Ｈアグネスマサオｰ, 60,菊沢隆, 0.9, 64,   6,* -4,12, 57.1,⑮⑬⑥, 6, 3,Ｊシャイニングアレキ, 68,芹沢純, 0.8, 77,  -2,* 17,11, 66.1, ⑪⑨
 7,15,Ｄマイネキャロライナ, 56,田中博, 1.6, 47,  -4,  -9, 7, 32.7,⑦⑦⑧, 7, 3,Ｃメイルリヒト, 63,田中博, 1.2, 50,  -5,  -6, 5,  7.9,⑧⑥⑤, 7, 6,Ｉキクノプログレッソ, 59,渡辺薫, 1.1, 60,   8, -12, 9, 41.8,⑨⑨⑪, 7, 7,Ｏファインセンテンス, 64,中舘英, 1.0, 67,* 13,   0, 6, 10.7, ②②
 8,10,Ｆタマモモダンタイム, 43,渡辺薫, 1.7, 50,  -4,  -5, 9, 50.0,⑪⑩⑩, 8,13,Ｌジャスミンフレイズ, 51,鈴来直, 1.4, 52,  -6,  -4,12, 76.1,⑪⑪⑪, 8, 7,Ｇテイエムセイラン, 61,芹沢純, 1.1, 60,* 12, -21, 3,  6.5,②②②, 8, 9,Ｑレイザストレングス, 64,小林久, 1.1, 70,  -2,  12,18,212.7, ⑪⑭
 9,17,Ｋハンティングダラｰ, 37,鮫島良, 1.9, 46,  -5,  -8, 6, 13.1,⑬⑩⑧, 9,11,Ｂコパノフロスティ, 63,鮫島良, 1.6, 48,* -4, -10, 4,  7.7,⑥②③, 9,10,Ｂダイワグラム, 66,スボリ, 1.4, 57,   9, -18, 1,  2.5,⑨⑥⑨, 9, 6,Ｆロングフラワｰ, 74,橋本美, 1.1, 65,* 14,  -3, 4,  7.5, ①①
10,18,Ｊサンデイルック, 37,鈴来直, 1.9, 47,  -4,  -7,17,244.1,⑪⑩⑪,10,14,Ｍハルカチャン, 29,田辺裕, 2.1, 46,  -6, -10,11, 74.3,⑬⑪⑪,10, 8,Ｎジャックカチドキ, 46,梶晃啓, 1.4, 56,   4,  -7,15,118.3,⑬⑮⑬,10, 2,Ｈクインフュｰチャｰ, 69,渡辺薫, 1.1, 71,  -5,  16,12, 70.0, ⑯⑭
11, 5,Ｃマイネルアクシオン, 56,菊沢隆, 2.5, 41,  -6, -11, 8, 36.4,⑯⑭⑭,11,10,Ｋエプソムデザイアｰ, 52,梶晃啓, 2.4, 43,  -5, -15,14,240.3,⑧⑧⑧,11, 1,Ｍアカワイン, 55,嘉藤貴, 1.4, 57,   9, -19,13, 63.1,⑦⑥⑤,11, 8,Ｇエｰティｰホｰオｰ, 70,藤岡佑, 1.1, 68,   2,   9, 9, 23.2, ⑨⑨
12,16,Ｇダンツリｰガル, 41,北村友, 2.9, 34, -15,  -4,15,195.1,⑰⑰⑮,12, 2,Ｊチェイスバニヤン, 53,中舘英, 2.7, 40,* -3, -21, 2,  5.0,③②⑤,12,15,Ｅトｰセンアダン, 63,塚田祥, 1.9, 51,  10, -32, 5,  9.0,③②④,12, 5,Ｉオリエントヒｰロｰ, 69,田辺裕, 1.3, 67,  -5,  12,14, 82.7, ⑯⑱
13,13,Ｎラビットジｰズニ, 36,川島信, 2.9, 38,  -5, -22,12,120.4,⑦⑩⑪,13,12, マザｰアｰス,---,菊地昇, 5.9, 18,* -4, -51,13,191.4,②②⑬,13,11,Ｋスロｰアキッス, 57,藤岡佑, 2.8, 45,   7, -35, 8, 38.0,⑦⑪⑬,13,15,Ｍスピンオフ, 66,古川吉, 1.4, 62,   3,   3,10, 47.8, ⑦⑥
14,14,Ａフジノカミカゼ, 59,中舘英, 3.1, 36,*  1, -38, 4,  6.5,②②③,14, 5,Ｆウォｰタｰリロ, 58,藤岡佑, 8.8,-17,  -9, -70, 8, 30.5,①⑭⑭,14, 3,Ｊタケデンノネガイ, 58,二本柳, 3.3, 42,  10, -49,14, 69.7,④⑤⑨,14,10,Ｎマイネルガッチャ, 64,小島太, 1.4, 62,   2,   5,17,161.0, ⑨⑭
15,12,Ｏメイケイグリｰン, 34,赤木高, 3.3, 35,  -1, -35,13,135.2,⑤⑤⑪,,,,,,,,,,,,,15,13,Ｏスタンディングベア, 44,田中博, 4.4, 32,   7, -66, 7, 30.0,④⑥⑮,15,18,Ｐオメガスピリット, 64,田中克, 1.4, 63,  -2,   8,15,109.7, ⑪⑨
16, 1,Ｒミリアｰナ,  0,小林久, 4.8, 25, -11, -35,18,257.0,⑭⑮⑯,,,,,,,,,,,,,,,,,,,,,,,,,16,13,Ｄパラダイスバｰド, 77,鮫島良, 1.4, 65,  -6,  12, 3,  5.8, ⑯⑭
17, 6,Ｐチアズパンサｰ, 27,田辺裕, 4.8, 25, -11, -35,14,143.7,⑭⑮⑯,,,,,,,,,,,,,,,,,,,,,,,,,17,16,Ｌアイラブマキシマム, 67,鈴来直, 1.8, 55,  -2,   2,13, 75.7, ⑪⑨
18,11,Ｑコパノクィｰンズ, 26,橋本美, 6.3,-20, -13, -53,16,237.4,⑰⑰⑱,,,,,,,,,,,,,,,,,,,,,,,,,18,14,Ｒロｰズギャラリｰ, 63,田中博, 2.0, 53,   5,  -7,16,130.7, ⑤⑥
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:66 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:稍重(指数:-12),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-1),,,,,,,,,,,
"単勝:250円 複勝:09=120円 08=240円 03=190円 枠連:1,030円",,,,,,,,,,,,単勝:500円 複勝:04=210円 07=490円 06=720円 枠連:850円,,,,,,,,,,,,"単勝:750円 複勝:09=270円 04=230円 02=540円 枠連:1,610円",,,,,,,,,,,,"単勝:950円 複勝:01=300円 11=170円 12=370円 枠連:1,400円",,,,,,,,,,,
"馬連:1,280円 ワイド:08-09=470円 03-09=330円 03-08=950円",,,,,,,,,,,,"馬連:4,410円 ワイド:04-07=1,500円 04-06=1,940円 06-07=4,530円",,,,,,,,,,,,"馬連:2,020円 ワイド:04-09=600円 02-09=1,910円 02-04=1,770円",,,,,,,,,,,,"馬連:1,980円 ワイド:01-11=850円 01-12=1,800円 11-12=1,020円",,,,,,,,,,,
"馬単:2,030円 3連複:2,100円",,,,,,,,,,,,"馬単:7,680円 3連複:28,700円",,,,,,,,,,,,"馬単:3,590円 3連複:14,800円",,,,,,,,,,,,"馬単:4,770円 3連複:8,170円 3連単:46,070円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.7,,,,,■ 6R  ダ1000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.2,,,,,■ 9R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2.5,,,,,■12R  ダ1700m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,早鞆特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｍアサクサヴェｰル, 38,菊沢隆,, 70,*  9,  -2, 7, 19.8, ①①, 1, 4,Ｈサウンドスピリット, 59,松田大,, 68,  -5,*  7, 3,  5.5, ⑦④, 1,11,Ｂゴｰルドサンセット, 78,田中剛,, 81,* 16,   4, 5, 14.7, ①①, 1,14,Ｄシュンサイ, 75,芹沢純,, 66,* -1,  10, 9, 26.2,②②②
 2, 5,Ｇボｰンザスカイ, 45,二本柳, 0.3, 63,   6,  -3,10, 71.4, ③②, 2,13,Ｃロｰドレンジャｰ, 65,大野拓, 0.3, 60,  -4,*  2, 7, 16.3, ③④, 2, 9,Ａトレノジュビリｰ, 78,松田大, 0.1, 81,  -5,* 22, 7, 15.5, ⑪③, 2, 7,Ｂハスフェル, 80,渡辺薫, 0.0, 70,  -3,* 14, 2,  3.8,⑦⑤④
 3,14,Ｂグロリアスソｰド, 63,田辺裕, 0.3, 58,  -4,*  6, 3,  4.6, ⑩⑦, 3, 2,Ｎダイワインパクト, 54,鈴来直, 0.4, 59,*  2,  -1,12, 33.7, ①①, 3,10,Ｆプレミアムボックス, 69,田辺裕, 0.5, 73,   7,   5, 2,  4.7, ⑤⑧, 3,15,Ｃチャイナドｰル, 76,菊沢隆, 0.1, 65,* -2,  10, 3,  6.2,②②③
 4,12,Ｄスプラッシュアウト, 53,北村友, 0.6, 50,  -6,* -1, 4,  5.2, ⑩⑪, 4, 3,Ｉフレンチシェフ, 58,菊沢隆, 0.5, 58,  -3,   1, 4,  7.3, ③②, 4,17,Ｊシルクアヴァロン, 67,飯田祐, 0.5, 73,  -3,  14, 8, 16.0, ⑩⑧, 4, 3,Ｉリアルテｰスト, 69,嘉藤貴, 0.3, 66,  -5,  13, 6, 15.9,⑦⑦⑥
 5,17,Ａアントラン, 64,中舘英, 0.9, 54,   6, -12, 2,  3.8, ③②, 5, 5,Ｍアロットオブラブ, 56,鮫島良, 0.6, 55,* -2,  -2,11, 33.5, ②②, 5, 1,Ｏステキナブロンコ, 62,嘉藤貴, 0.7, 70,  -5,  13,14, 65.0, ⑪⑫, 5, 5,Ａハギノトリオンフォ, 81,赤木高, 0.3, 67,  -1,  11, 1,  2.8,④④④
 6,15,Ｐハイギアチェンジ, 29,嘉藤貴, 0.9, 50,   1,  -8,17,257.8, ⑥⑤, 6, 9,Ｄイリュｰシブネス, 63,中舘英, 0.6, 57,  -3,   0, 2,  4.6, ③④, 6,15,Ｍワンダｰタバスコ, 65,野元昭, 0.8, 68,  -9,* 16, 9, 23.0, ⑮⑯, 6,10,Ｅセフティｰロｰレル, 74,飯田祐, 0.4, 72,  -7,* 17, 4,  7.7,⑮⑯⑫
 7, 2,Ｊサダムモンシュシュ, 41,赤木高, 0.9, 50,  -1,  -6, 9, 48.9, ⑧⑤, 7, 8,Ａグラスウェｰブ, 77,田中博, 0.7, 52,  -5,  -3, 5,  7.8, ③④, 7, 6,Ｈアトス, 67,二本柳, 0.9, 67,  -9,  14,13, 55.1, ⑮⑯, 7,11,Ｌブルｰレパｰド, 67,鮫島良, 0.6, 64,  -7,  12, 7, 19.6,⑫⑪⑫
 8,10,Ｆトウカイインパクト, 47,渡辺薫, 1.1, 47,  -8,  -2, 5, 11.6, ⑬⑬, 8,14,Ｆフサイチエｰシック, 62,田辺裕, 0.8, 54,  -6,   0,10, 26.0, ⑧⑧, 8, 5,Ｉマイネルグロッソ, 67,塚田祥, 1.1, 62, -15,* 15, 6, 15.3, ⑱⑱, 8, 6,Ｎキャントンガｰル, 65,梶晃啓, 0.6, 64,  -6,  13,10, 79.4,⑩⑪⑩
 9, 8,Ｅシゲルアリガトウ, 52,塚田祥, 1.1, 45,  -1, -10, 6, 19.0, ⑧⑦, 9,11,Ｇマイネルヴェッカｰ, 59,塚田祥, 0.9, 52, -12,   1, 6,  9.8, ⑬⑪, 9, 7,Ｃヴァｰチュ, 72,藤岡佑, 1.2, 62,  -6,   7, 1,  3.9, ⑪⑫, 9, 2,Ｆウォｰタｰポロ, 74,藤岡佑, 0.8, 56,* -1,   2, 5, 12.7,①①①
10, 9,Ｎオネストジョン, 37,古川吉, 1.1, 47,  -8,  -2, 8, 40.1, ⑬⑬,10,12,Ｊセイウンハンクス, 58,岩部純, 0.9, 53, -10,   1,14, 74.1, ⑪⑭,10,12,Ｄメアリｰステラ, 70,菊沢隆, 1.4, 59,  -8,   5,11, 27.6, ⑮⑫,10, 1,Ｊストロングドン, 68,畑端省, 0.8, 60,  -7,  10,13, 98.8,⑭⑪⑩
11, 6,Ｋカネスマリリン, 39,大野拓, 1.2, 44,   1, -15,11, 91.6, ⑥⑦,11, 1,Ｋメイショウダンケン, 57,藤岡佑, 1.0, 51, -10,   0, 9, 25.5, ⑪⑪,11, 2,Ｒテイエムトッパズレ, 49,菊地昇, 1.6, 56,   0,  -5,18,219.1, ⑦⑥,11, 8,Ｍグロｰリｰサン, 66,川島信, 0.9, 57,  -5,   7,14,108.0,⑩⑦⑥
12, 4,Ｌメイショウデンカ, 38,飯田祐, 1.5, 41,  -5, -11,15,164.2, ⑫⑪,12,10,Ｅヒシキャサリン, 63,二本柳, 1.0, 51, -11,   1, 8, 24.5, ⑬⑬,12,14,Ｋオメガトレンディ, 66,北村友, 1.6, 52,  -2,  -7,12, 46.5, ⑦⑧,12,13,Ｈシャイニングピアス, 69,塚田祥, 0.9, 59,  -7,   9,11, 82.9,⑫⑪⑮
13,11,Ｈキングケイザンオｰ, 43,池田鉄, 1.6, 42, -12,  -6,13,119.8, ⑯⑮,13, 6,Ｌアポロマグナム, 57,池田鉄, 1.3, 46,  -6,  -5,13, 51.0, ⑧⑧,13, 4,Ｎセフティｰフリｰズ, 63,田中克, 1.7, 50,  -7,  -5,16, 87.5, ⑪⑫,13, 9,Ｐスマイルハヅキ, 61,北村友, 1.3, 53,  -5,   3,12, 91.0,⑦⑦⑫
14, 3,Ｏカシノマキバオｰ, 31,藤岡佑, 1.9, 40,*  8, -29,14,138.1, ②②,14, 7,Ｂハッピイアスリｰト, 67,小島太, 2.0, 34,  -8, -14, 1,  4.5, ⑧⑧,14, 8,Ｇシｰクレットルｰム, 69,スボリ, 1.9, 52,   0, -10, 3,  4.8, ⑦⑧,14,16,Ｏディスパｰロ, 61,小島太, 1.6, 51,  -4,   0, 8, 20.4,⑮⑦⑥
