07年 9月 9日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 9月 9日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.9,,,,,■ 4R  芝1800m 2 歳新馬 馬齢,,,,,,,,,,,,■ 7R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.8,,,,,■10R  芝2000m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾆｭｰﾏｰｹｯﾄC,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ａコウヨウマリｰン, 56,中舘英,, 54,* -9,   5, 1,  1.7, ①①, 1,12, グルｰオン,---,横山典,, 32,*-43,   6, 2,  3.4,①①②, 1,12,Ａブルｰマｰテル, 73,田中博,, 78,   9,*  9, 5,  6.6,⑤④①, 1,10,Ｅチョウサン, 80,横山典,, 85,   2,* 24, 1,  3.1,⑦⑦⑦
 2, 3,Ｃナツミホｰプ, 44,柴田善, 0.3, 50, -15,   6, 2,  4.1, ④④, 2,11, ニュｰヨｰカｰ,---,蛯名正, 0.0, 36,*-44,*  8, 3,  6.2,③②②, 2, 8,Ｄシルクプログレス, 64,北村宏, 1.1, 67,   6,*  4, 4,  4.8,⑪⑧⑤, 2, 8,Ｈオナｰチェイサｰ, 74,中舘英, 0.1, 70,* 10,   4, 7, 18.0,①①①
 3, 8,Ｄエクセレントレイ, 43,吉田豊, 0.5, 47, -18,   6, 4, 13.0, ⑥⑥, 3, 8, テンジンミコオウヒ,---,丹内祐, 0.2, 35, -45,*  8, 6, 14.5,④④④, 3, 2,Ｃサインオブゴッド, 70,石橋脩, 1.2, 69,  13, -12, 2,  4.0,③③②, 3, 3,Ｄガッテンワン, 82,村田一, 0.2, 73,   6,  12, 4,  9.2,⑤④⑤
 4, 9,Ｊネヴァリバティ, 22,吉田隼, 0.5, 45,*-10,  -1,11, 98.5, ②②, 4, 4, オジジアンクリス,---,武士沢, 0.2, 35, -45,*  8, 9, 36.5,④④⑧, 4, 5,Ｇレオソレイユ, 60,江田照, 1.8, 62,   6,  -4, 6, 26.0,⑪⑪⑩, 4, 5,Ａブレｰヴハｰト, 88,柴田善, 0.4, 89,  -2,* 28, 5, 12.2,⑫⑫⑨
 5,10,Ｇヤマショウゴｰルド, 36,江田照, 0.6, 46, -21,   8, 6, 31.6, ⑧⑧, 5, 7, キングスグリｰム,---,中舘英, 0.3, 27,*-45,   5, 1,  2.8,④④④, 5, 9,Ｆウイニングアｰク, 62,田中勝, 2.1, 59,   8, -13, 7, 33.8,⑦⑥⑧, 5, 9,Ｇアクレイム, 76,吉田隼, 0.4, 79,   1,  21, 6, 14.1,⑧⑧⑧
 6,11,Ｉベニノアイ, 24,木幡初, 0.6, 44,*-12,  -1, 9, 43.8, ③③, 6,10, アクセプトアゲン,---,北村宏, 0.7,  5,*-43,  -5,10, 50.6,②②①, 6,10,Ｊスカイウォｰク, 58,千葉直, 2.2, 54,   7, -19, 8, 48.0,④⑥⑥, 6, 7,Ｋアラタマサモンズ, 72,田中勝, 0.5, 68,   6,   7, 3,  4.8,④④②
 7, 5,Ｂコスモスタｰ, 46,田中勝, 0.7, 47, -28,* 13, 3,  6.8, ⑩⑨, 7, 1, ロｰレルブレイク,---,柴田善, 0.8, 31, -50,*  8, 8, 21.5,⑩⑩⑧, 7, 3,Ｌクリノダグラス, 40,小林淳, 2.4, 56,   7, -15,12,156.9,⑤⑧⑧, 7, 6,Ｎレイルバｰド, 68,木幡初, 0.8, 65,   5,   5,12,139.2,⑤⑥⑤
 8,12,Ｋシロッポ, 22,北村宏, 0.7, 45, -25,  10,12,144.1, ⑨⑨, 8, 9, アイアムジャック,---,小野次, 1.0, -2,*-45,  -6, 7, 14.9,⑦④④, 8, 6,Ｉユウタｰストライプ, 58,武士沢, 2.4, 55,   5, -13, 9, 53.3,⑩⑪⑩, 8,13,Ｂサンデｰストリｰム, 84,北村宏, 0.8, 73,   0,  18, 8, 23.8,⑩⑩⑨
