07年12月 8日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年12月 8日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利(抽) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.4,,,,,■ 4R  芝2880m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1200m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.9,,,,,■10R  芝1800m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.0,,,,
 9, 9,Ｈテイエムヤンキｰ, 31,武士沢, 1.9, 32, -13, -16,11,214.3,⑫⑪⑪, 9,13, オレンジアロマ,,鈴木慶, 2.8,,,, 7, 41.9,⑤④⑧, 9, 9,Ｆボｰデンゼｰ, 50,田中博, 2.0, 45, -15,   2, 8, 55.9, ⑨⑨, 9, 8,Ｎドクタｰグリム, 67,小野次, 0.4, 74,   3,  15,16,352.9,⑫⑦⑧
10,13,Ｄバｰチャルウォｰズ, 45,田中勝, 2.0, 31, -10, -23, 3,  6.2,④④④,10,11, ミウラマリリン,,石神深, 3.7,,,, 2,  5.2,⑩⑧⑨,10, 1, ヒデフジ,---,坂下秀, 2.4, 43, -10,  -5, 9, 76.6, ⑦⑦,10,12,Ｌグレｰトバルサｰ, 70,吉田豊, 0.6, 74,   1,  16,11,124.4,⑬⑪⑫
11,11,Ｍセイユウフォｰユｰ,  7,丹内祐, 2.1, 30, -13, -18,12,306.8,⑪⑪⑪,11, 9, トライヤヌス,,山本康, 3.8,,,, 8, 43.8,⑨⑩⑩,,,,,,,,,,,,,11,13,Ｈブルｰマｰテル, 74,田中博, 0.7, 72,   1,  15, 6, 14.6,⑦⑪⑫
12, 8,Ｃオルタネｰトワン, 46,木幡初, 2.1, 30, -11, -21, 8, 26.2,⑦⑦⑦,12, 4, ジャンピングスタｰ,,水出大, 5.7,,,,12,118.6,⑭⑭⑭,,,,,,,,,,,,,12, 3,Ｇニシノカエデマル, 76,吉田隼, 0.7, 66,*  8,   1, 9, 44.1,①①①
,,,,,,,,,,,,13, 3, スガノロイヤル,,矢原洋, 5.9,,,, 9, 62.4,⑬⑬⑬,,,,,,,,,,,,,13,14,Ｐファイトクラブ, 59,武士沢, 0.8, 74,  -1,  18,13,185.8,⑮⑮⑮
,,,,,,,,,,,,14, 2, リンガスベガ,,柴田大,10.2,,,,13,121.3,①⑩⑫,,,,,,,,,,,,,14,15,Ｍドリｰミｰオペラ, 70,木幡初, 1.0, 64,   3,   6,10, 60.4,⑦⑦⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 4,Ｉトウカイエｰル, 73,小林淳, 1.2, 66,  -2,  13,12,181.1,⑮⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 7,Ｏエプソムドン, 63,村田一, 1.3, 62,*  7,  -7,15,259.5,②②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-4),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:67 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:0),,,,,,,,,,,
"単勝:920円 複勝:03=310円 02=270円 12=140円 枠連:6,950円",,,,,,,,,,,,"単勝:1,830円 複勝:01=450円 12=340円 14=110円 枠連:3,550円",,,,,,,,,,,,単勝:400円 複勝:07=150円 08=160円 04=230円 枠連:540円,,,,,,,,,,,,単勝:630円 複勝:11=160円 09=130円 16=140円 枠連:900円,,,,,,,,,,,
"馬連:5,250円 ワイド:02-03=1,450円 03-12=590円 02-12=700円",,,,,,,,,,,,"馬連:12,120円 ワイド:01-12=3,000円 01-14=740円 12-14=630円",,,,,,,,,,,,馬連:600円 ワイド:07-08=230円 04-07=530円 04-08=610円,,,,,,,,,,,,"馬連:1,030円 ワイド:09-11=350円 11-16=380円 09-16=280円",,,,,,,,,,,
"馬単:11,900円 3連複:6,470円",,,,,,,,,,,,"馬単:32,720円 3連複:8,110円",,,,,,,,,,,,"馬単:1,240円 3連複:1,960円",,,,,,,,,,,,"馬単:2,520円 3連複:1,220円 3連単:8,590円",,,,,,,,,,,
■ 2R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-11.0,,,,,■ 5R  ダ1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ2400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6.0,,,,,■11R  ダ1800m 3歳上ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3.8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,師走ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｇユキチャン, 26,吉田隼,, 64,  -9,*  7, 5, 15.5, ⑧⑦, 1,13, ドリｰムマイスタｰ,---,柴山雄,, 59,*-13,* 10, 2,  3.0,⑤②②, 1, 2,Ｄコｰリンヴァリウス, 60,江田照,, 80,  -3,* 22, 6,  9.4,⑨③②, 1, 1,Ｉサイレンスボｰイ, 79,小野次,, 79,*  7,  15,14,150.0,①①①
 2,14,Ｏソシアルグレイシｰ,-18,北村宏, 0.3, 58,  -7,*  2, 6, 18.3, ④④, 2, 9, ディｰエスシュｰト,---,江田照, 0.5, 51,*-13,   6,13,169.1,⑨②③, 2,10,Ｅマチカネフクノカミ, 59,吉田豊, 0.6, 65,* -2,  12, 2,  4.5,③①①, 2, 9,Ｇフェラｰリピサ, 80,ルメｰ, 0.2, 82,*  7,  17, 1,  2.3,③③②
 3, 4,Ａタケデンオｰ, 52,柴山雄, 0.6, 54,  -7,  -1, 4,  7.4, ④⑤, 3,12, ジャガｰジャック,---,北村宏, 0.6, 48,*-12,   4, 5, 11.3,③①①, 3, 3,Ｆアルファオリオン, 59,田中勝, 0.9, 68,  -3,  16, 1,  3.0,⑤⑥⑥, 3, 2,Ｆサヨウナラ, 81,田中博, 0.4, 84,   1,* 21, 6, 14.7,⑭⑭⑪
 4,12,Ｂベニノアイ, 50,木幡初, 0.8, 50,* -5,  -5, 2,  2.8, ②②, 4, 5, ゲストアスリｰト,---,ルメｰ, 1.1, 45, -15,   4, 4,  7.1,⑩⑦④, 4, 5,Ｃマイネルメロス, 60,後藤浩, 0.9, 69,  -4,  17, 4,  7.5,⑤⑦⑥, 4, 6,Ｈドンクｰル, 80,吉田豊, 0.4, 81,   6,  17, 3,  7.9,③④④
 5, 1,Ｋカネスアスラン, 14,後藤浩, 0.9, 49,* -4,  -6, 3,  6.7, ①①, 5,11, メジロティモン,---,吉田豊, 1.4, 48, -18,*  8, 3,  6.5,⑪⑪⑨, 5, 1,Ｇサンアスレチック, 58,丹内祐, 1.4, 56,* -2,   6, 5,  8.9,①②②, 5, 5,Ｐボンネビルレコｰド, 64,石神深, 0.4, 84,   6,  19, 7, 17.5,⑥⑥④
 6,16,Ｃサマｰアクトレス, 46,田中勝, 1.6, 42, -13,  -6, 1,  2.5, ⑩⑩, 6, 7, マリスカ,---,柴田善, 1.5, 39, -14,  -1, 1,  2.8,③⑥④, 6, 9,Ｂダンシングクリス, 60,吉田隼, 1.4, 63,  -4,  13, 3,  5.3,⑧⑦⑨, 6,15,Ｄチョウカイロイヤル, 83,村田一, 0.6, 84,   0,* 22,15,193.5,⑮⑮⑭
 7, 9,Ｐクレメントベアｰド,-25,大庭和, 1.9, 38, -11,  -9,15,258.4, ⑨⑧, 7, 2, アイディリック,---,田中勝, 1.9, 44, -20,   7, 9, 35.3,⑭⑫⑨, 7, 6,Ｈゼンノホワイト, 55,田中博, 2.7, 49,  -5,  -1, 8, 34.1,⑪⑦⑤, 7, 4,Ｎサイレントディｰル, 74,柴山雄, 0.7, 78,   5,  16,11, 42.4,⑧⑥⑥
 8,10,Ｈマダトモウドッチ, 22,小野次, 1.9, 39, -17,  -5,11,135.6, ⑪⑪, 8, 4, マイネルキャノン,---,蛯名正, 3.2, 28, -20,  -6, 7, 28.9,⑫⑫⑫, 8, 7,Ａゲンパチタキオン, 65,蛯名正, 2.8, 49,  -5,  -1, 7, 10.3,⑤⑦⑪, 8,13,Ａメイショウサライ, 86,北村宏, 0.8, 79,   4,  17, 5, 11.3,⑪⑫⑭
 9, 5,Ｊセンゴクカイドウ, 17,高山太, 1.9, 37,  -7, -13,10,134.7, ④⑤, 9, 8, テンジンウメノハナ,---,木幡初, 3.3, 25,*-13, -21, 6, 28.8,②②④, 9,11,Ｋセレナドリｰム, 38,小島太, 2.8, 49,  -4,  -5,11,117.5,②③④, 9,10,Ｃハギノベルテンポ, 84,勝浦正, 0.9, 73,   2,  13,13,103.9,⑧⑩⑪
10,15,Ｄフジマサダイヤ, 38,江田照, 2.8, 30,  -7, -22,13,162.8, ④⑧,10,10, パｰプルコランダム,---,後藤浩, 3.8, 24, -17, -18, 8, 30.1,⑤⑧⑨,10, 4,Ｊモルフェマイハｰト, 49,小林淳, 2.8, 51,  -3,  -5,10,102.2,④③⑥,10,14,Ｍマイネルボウノット, 75,武士沢, 0.9, 71,*  7,   8, 9, 37.1,②②②
11, 6,Ｆハッピｰストリング, 29,丹内祐, 2.9, 30,* -5, -25, 8, 55.4, ②②,11, 3, クレバｰブライアン,---,勝浦正, 4.1, 14, -17, -21,10, 54.7,⑦⑧⑧,11, 8,Ｉトウショウコｰラル, 52,高橋智, 2.9, 50,  -4,  -1, 9, 57.3,⑩⑦⑨,11, 3,Ｊワンダｰハヤブサ, 77,江田照, 1.0, 75,   3,  14,10, 39.7,⑪⑫⑧
12, 7,Ｎミススタｰリング,-18,田面木, 3.0, 27, -16, -16,12,148.4, ⑪⑫,12, 6, アウロラスタｰ,---,村田一, 4.5,-24,*-13, -32,12,117.7,①②⑦,,,,,,,,,,,,,12,11,Ｅタイキヴァンベｰル, 82,蛯名正, 1.4, 67,   4,   8, 4,  9.9,⑧⑥⑧
13,13,Ｉコアレスミラクル, 19,武士沢, 3.6, 22, -22, -16,16,365.7, ⑮⑮,13,14, インボッカアルｰポ,---,田中博, 5.3,-22, -22, -25,14,274.6,⑫⑫⑭,,,,,,,,,,,,,13,12,Ｌフレンドシップ, 75,吉田隼, 1.7, 65,   6,   4, 8, 26.9,③④⑥
14, 3,Ｅリリックス, 36,田中博, 3.6, 20, -29, -12, 7, 39.8, ⑯⑯,14, 1, ミヤサンティアラ,---,吉田隼, 6.3,-63, -17, -41,11, 68.1,⑦⑧⑫,,,,,,,,,,,,,14,16,Ｂアイスドｰル, 86,後藤浩, 2.0, 63,   4,   4, 2,  4.5,⑪⑩⑩
15, 2,Ｍマコトジョコンダ,  5,坂下秀, 3.8, 22, -18, -22,14,253.0, ⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,,15, 7,Ｏワイルドソルジャｰ, 72,木幡初, 2.1, 70,  -3,  16,16,230.1,⑯⑯⑯
16, 8,Ｌダイヤモンドハｰト, 12,吉田豊, 3.9, 21, -18, -23, 9,115.6, ⑬⑭,,,,,,,,,,,,,,,,,,,,,,,,,16, 8,Ｋスズノマｰチ, 76,柴田善, 2.7, 58,   4,  -5,12, 45.1,⑥⑥⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+21 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+24 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:86 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:-5),,,,,,,,,,,
"単勝:1,550円 複勝:11=520円 14=420円 04=250円 枠連:2,050円",,,,,,,,,,,,"単勝:300円 複勝:13=140円 09=3,170円 12=310円 枠連:4,850円",,,,,,,,,,,,"単勝:940円 複勝:02=220円 10=180円 03=150円 枠連:1,950円",,,,,,,,,,,,"単勝:15,000円 複勝:01=2,990円 09=140円 02=340円 枠連:1,890円",,,,,,,,,,,
"馬連:11,700円 ワイド:11-14=2,680円 04-11=1,620円 04-14=1,170円",,,,,,,,,,,,"馬連:36,220円 ワイド:09-13=9,080円 12-13=580円 09-12=17,960円",,,,,,,,,,,,"馬連:2,110円 ワイド:02-10=710円 02-03=550円 03-10=430円",,,,,,,,,,,,"馬連:30,680円 ワイド:01-09=8,830円 01-02=12,980円 02-09=760円",,,,,,,,,,,
"馬単:25,130円 3連複:19,590円",,,,,,,,,,,,"馬単:39,270円 3連複:92,270円",,,,,,,,,,,,"馬単:4,200円 3連複:2,310円",,,,,,,,,,,,"馬単:90,760円 3連複:114,430円 3連単:1,338,510円",,,,,,,,,,,
■ 3R  芝1800m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.9,,,,,■ 6R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  ダ1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.8,,,,,■12R  芝1600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,初霜特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ａマイネウインク, 54,吉田豊,, 55,*-14,*  6, 2,  3.0,④④④, 1, 9, タニノゴッドマザｰ,---,坂下秀,, 54,*-13,   5, 3,  6.6, ①①, 1, 6,Ｃアポインテッドボブ, 76,北村宏,, 78,*  3,  13, 5, 11.9, ①①, 1, 7,Ｅハチマンダイボサツ, 74,ルメｰ,, 84,*  8,  17, 2,  4.5,②②②
 2,10,Ｄダッシュアキチャン, 46,小林淳, 0.2, 54, -15,*  6, 3,  8.4,⑥⑦④, 2, 6, ペプチドラヴ,---,田中博, 0.1, 51, -19,*  7, 5, 13.8, ④④, 2, 5,Ｆファルカタリア, 71,田中勝, 0.3, 75,  -1,* 14, 3,  8.1, ⑦⑦, 2,14,Ｂマイネルグラシュｰ, 75,北村宏, 0.2, 81,   7,  16, 5, 12.1,③④③
 3,12,Ｆタイセイルンバ, 42,ルメｰ, 0.3, 46,*-13,   0, 1,  2.6,④③②, 3,11, キョウエイストｰム,---,村田一, 0.1, 54, -17,*  8, 6, 16.5, ④④, 3,14,Ｂアポロダヴィンチ, 79,後藤浩, 0.4, 72,   1,  11, 1,  1.9, ③③, 3,11,Ａケイアｰス, 77,蛯名正, 0.4, 80,   5,  17, 1,  3.1,⑤⑤⑤
 4,14,Ｇサマｰレプタンサ, 41,小野次, 0.7, 37,*-12,  -7, 7, 20.5,②①②, 4, 4, フェスティヴココ,---,江田照, 0.3, 50, -19,*  7, 4, 12.3, ④④, 4, 3,Ａリンリンリン, 80,ルメｰ, 0.4, 73,   0,  12, 2,  5.0, ⑤④, 4, 5,Ｌマイネルランペｰジ, 65,村田一, 0.5, 74,*  8,  10,12, 72.6,③②③
 5, 8,Ｉエイダイセルリア, 41,田中博, 0.8, 33,*-13, -10,10, 38.1,①②①, 5,10, サクラスナイパｰ,---,吉田隼, 1.0, 36,*-14,  -9, 2,  3.5, ②②, 5, 1,Ｇトｰセンラヴ, 70,柴山雄, 0.6, 73,  -6,* 16,11, 87.3, ⑬⑪, 5, 1,Ｊカｰムブレイカｰ, 66,吉田豊, 0.6, 79,   2,  19,10, 53.8,⑫⑨⑨
 6, 1,Ｍメリｰムｰド, 24,北村宏, 0.9, 42, -18,   2,11, 70.2,⑭⑫⑩, 6, 7, トｰセンビスタ,---,小林淳, 1.2, 34,*-14, -12, 1,  2.4, ②②, 6, 2,Ｄサキノリュウオｰ, 72,蛯名正, 0.6, 71,  -3,  13, 9, 40.3, ⑧⑦, 6, 2,Ｉトｰヨｰエｰピｰ, 69,柴山雄, 0.6, 77,   4,  16, 6, 12.4,⑦⑦⑤
 7, 7,Ｂナオス, 47,村田一, 1.0, 37, -16,  -3, 9, 31.5,⑥⑧⑩, 7, 2, アライイオトコ,---,柄崎将, 1.3, 31, -27,  -1, 9, 22.8, ⑦⑦, 7, 9,Ｋトウショウガナｰ, 67,田中博, 0.9, 63,   0,   5, 4, 10.4, ③④, 7, 9,Ｈジュラナスリング, 70,吉田隼, 0.7, 73,   5,  13, 7, 27.7,⑤⑤⑤
 8, 4,Ｈガイアフルフィｰル, 41,丹内祐, 1.2, 32, -16,  -7,12, 79.7,⑥⑧⑦, 8, 3, ソソノ,---,吉田豊, 2.0, 21, -40,   1,10, 55.5, ⑩⑨, 8,10,Ｌイチライタッチ, 63,田面木, 0.9, 67,  -4,  11,12, 90.2, ⑨⑨, 8, 8,Ｇビｰアデビル, 70,武士沢, 0.8, 68,* 10,   2, 9, 28.3,①①①
 9, 6,Ｅマウイジャカランダ, 46,柴田善, 1.4, 31, -17,  -7, 4, 10.2,⑩⑪⑩, 9, 5, ウイントリビュｰト,---,田中勝, 2.6,-11, -30, -18, 8, 20.1, ⑨⑨, 9,16,Ｅクリアエンデバｰ, 72,吉田豊, 0.9, 65,   0,   7, 7, 22.4, ⑤④, 9, 3,Ｄトｰセンクラウン, 74,田中博, 0.9, 78,  -2,* 20, 4,  5.8,⑭⑫⑫
10, 2,Ｋオｰルフォｰミｰ, 40,吉田隼, 1.4, 36, -21,   0, 5, 15.6,⑭⑯⑭,10,12, パシコリルライアン,---,郷原洋, 2.8,-29, -27, -24,11, 80.8, ⑦⑦,10,12,Ｈケイアイカｰルトン, 70,郷原洋, 1.2, 60,*  3,   1, 6, 22.2, ②②,10, 6,Ｍゴｰルドオアシス, 62,柴田善, 0.9, 78,  -2,* 20, 8, 27.8,⑨⑫⑬
11,16,Ｎウエスタンボイス, 21,草野太, 1.5, 27, -18, -14,15,370.8,⑩⑧⑦,11, 1, ロングビｰチ,---,勝浦正, 3.0,  7, -56,   1, 7, 18.3, ⑪⑪,11,15,Ｊタケデンヴィｰナス, 68,武士沢, 1.3, 61,  -4,   7,10, 57.2, ⑨⑪,11,12,Ｃエアムｰトン, 75,後藤浩, 0.9, 75,   0,  17, 3,  5.1,⑫⑪⑨
12,13,Ｃキュンキュンハｰト, 47,柴山雄, 1.7, 31,*-14, -20, 8, 22.7,⑨④④,12, 8, クリノラブタイプ,---,大庭和, 4.9,-62, -60, -24,12,107.5, ⑫⑫,12, 4,Ｏプリンコックス, 57,村田一, 1.4, 60,  -5,   7,15,210.9, ⑫⑨,12,10,Ｋダイイチミラクル, 66,勝浦正, 0.9, 71,   3,  13,11, 59.9,⑦⑦⑤
13, 5,Ｊパンコｰルデイズ, 40,田中勝, 1.8, 27, -19,  -9, 6, 16.0,⑩⑭⑭,,,,,,,,,,,,,13,13,Ｎサオヒメ, 63,丹内祐, 1.5, 59,  -6,   7,14,129.0, ⑬⑮,13,13,Ｆシンボリプレオ, 71,江田照, 1.0, 70,   2,  13,13, 73.7,⑩⑨⑨
14, 9,Ｌトウカイオペラ, 29,大庭和, 2.0, 25, -14, -23,14,145.3,②⑥⑦,,,,,,,,,,,,,14, 7,Ｍエプソムボス, 63,小林淳, 1.5, 59,  -6,   7,13,104.6, ⑬⑪,14, 4,Ｎマルタラヴ, 60,木幡初, 1.1, 76,  -4,* 20,14, 99.1,⑩⑭⑭
15,15,Ｐサラスマイル, 11,坂下秀, 2.3, 24, -18, -20,13, 98.1,⑬⑫⑬,,,,,,,,,,,,,15, 8,Ｐロゼッタ, 52,蓑島靖, 1.7, 57, -10,   8,16,343.0, ⑯⑮,,,,,,,,,,,,
16,11,Ｏアヤメユカタ, 16,郷原洋, 2.8,  5, -19, -24,16,441.3,⑭⑭⑭,,,,,,,,,,,,,16,11,Ｉシアトルタコマ, 68,木幡初, 2.6, 47,  -4,  -6, 8, 28.4, ⑨⑪,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:0),,,,,,,,,,,
"単勝:300円 複勝:03=140円 10=200円 12=120円 枠連:1,380円",,,,,,,,,,,,単勝:660円 複勝:09=200円 06=280円 11=360円 枠連:550円,,,,,,,,,,,,"単勝:1,190円 複勝:06=250円 05=220円 14=120円 枠連:3,430円",,,,,,,,,,,,"単勝:450円 複勝:07=150円 14=270円 11=140円 枠連:1,940円",,,,,,,,,,,
