07年 2月17日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 2月17日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.8,,,,,■ 4R  芝3000m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.0,,,,,■10R  ダ1600m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,春望ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ａテイクマイアイズ, 59,安藤勝,, 65,  -7,*  8, 1,  2.8, ③③, 1, 8, オンワｰドヒリュウ,,田中剛,,,,, 1,  1.8,②②②, 1,10,Ｂリキアイチャンプ, 68,江田照,, 67,  -8,* 14, 2,  3.8, ③③, 1, 8,Ｈマルブツリｰド, 75,蛯名正,, 80,  -3,* 22, 2,  4.6, ⑩⑨
 2, 2,Ｄオリオンザドンペリ, 53,松岡正, 0.0, 61,* -4,*  4, 2,  2.9, ①①, 2, 1, ユキノアメｰジング,,五十嵐, 0.1,,,, 4, 12.4,①①①, 2,13,Ａスカｰリイベイビｰ, 74,穂苅寿, 0.0, 65,* -7,  13,11, 63.9, ②②, 2,13,Ｌテイエムザエックス, 72,後藤浩, 0.0, 74,*  0,  17, 3,  7.3, ①①
 3, 4,Ｆデザインシチｰ, 47,蛯名正, 0.9, 49,* -5,  -4, 8, 40.0, ②②, 3, 3, ラガｰルｰジュ,,林満明, 2.0,,,, 9, 42.9,③③③, 3, 7,Ｉカウントオンミｰ, 59,秋山真, 0.1, 64,* -5,  11, 7, 22.1, ①①, 3,16,Ｅアグネストラベル, 76,秋山真, 0.1, 73,*  0,  17, 8, 18.2, ②②
 4, 5,Ｅレオプリンス, 50,北村宏, 1.1, 49,  -9,   0, 6, 13.2, ⑧⑥, 4, 4, メイショウシンゲツ,,嘉堂信, 2.2,,,, 5, 12.8,③④④, 4, 3,Ｅビｰトザディｰラｰ, 66,安藤勝, 0.3, 66, -10,* 15, 3,  5.7, ⑦⑦, 4, 9,Ｄメイショウホウオウ, 77,吉田隼, 0.1, 74,  -2,  18, 6, 12.0, ④⑥
 5,16,Ｈギルティストライク, 44,横山典, 1.5, 43,  -8,  -6, 4,  7.5, ④③, 5, 2, グロｰリｰジョン,,蓑島靖, 2.9,,,, 2,  3.7,⑦⑧⑦, 5, 6,Ｄバリオン, 66,横山典, 0.6, 70, -17,* 21, 1,  2.8, ⑯⑮, 5, 1,Ｇプリンスコウベ, 75,小野次, 0.2, 79,  -6,* 23,11, 32.8, ⑫⑬
 6,15,Ｍオｰシャンルミナス, 31,木幡初, 1.6, 51, -19,*  7,11,117.8, ⑭⑮, 6, 6, ワイズタイクｰン,,穂苅寿, 3.3,,,, 6, 21.1,⑨⑧⑦, 6,16,Ｃウイニングヒット, 68,北村宏, 0.6, 59,  -9,  10, 4,  6.0, ⑥⑥, 6, 3,Ａサンデｰストリｰム, 83,内田博, 0.3, 78,  -6,* 23, 1,  2.8, ⑮⑬
 7,14,Ｂキングロッチ, 55,四位洋, 1.7, 45, -15,   1, 3,  7.0, ⑭⑫, 7, 5, メイスンボｰイ,,柴田大, 4.1,,,, 7, 29.0,⑦⑤⑤, 7, 8,Ｊボストンキコウシ, 57,田中勝, 1.2, 53, -12,   8, 6, 15.1, ⑦⑨, 7,14,Ｆサヨウナラ, 75,北村宏, 0.5, 66,* -1,  12,10, 30.4, ④②
 8, 1,Ｊイガノガイセン, 32,小野次, 2.0, 40, -13,  -4,13,192.1, ⑫⑩, 8,14, テｰオｰドラゴン,,白坂聡, 5.0,,,,12,237.3,⑥⑥⑥, 8, 4,Ｌサクラマテンロウ, 55,内田博, 1.3, 52, -12,   8, 8, 30.4, ⑫⑨, 8, 4,Ｉメイショウシャフト, 75,長谷川, 0.7, 68,  -3,  16, 4,  9.8, ⑩⑨
 9, 6,Ｎコウヨウウェｰブ, 30,江田照, 2.1, 38,  -9, -10,12,190.1, ⑦⑥, 9,13, メジログリｰン,,大庭和, 6.4,,,, 3,  9.3,⑪⑪⑩, 9,12,Ｋホクセツコマチ, 57,的場勇, 1.5, 45, -10,  -2,16,443.7, ③③, 9,11,Ｂアルバレスト, 78,田辺裕, 0.8, 64,  -2,  11, 5, 10.9, ⑥⑥
10,12,Ｌトミケントラスト, 31,津村明, 2.4, 35, -15,  -7, 9, 99.7, ⑪⑫,10,10, モルフェワルツ,,矢原洋, 7.0,,,,14,360.2,⑩⑩⑫,10, 2,Ｈシャンドラヴェリテ, 59,小野次, 1.5, 51, -17,  11,10, 51.2, ⑮⑮,10, 7,Ｎテンカタイヘイ, 71,木幡初, 0.9, 67,  -6,  16,15,133.9, ⑫⑬
11, 7,Ｋシャｰディｰピノｰ, 32,柄崎将, 2.4, 37, -17,  -3,16,481.1, ⑫⑭,11,12, ブラッドシフト,,山本康,10.1,,,,10,139.0,⑤⑥⑨,11, 5,Ｆセイザンコズウェイ, 62,中舘英, 1.5, 48, -13,   6, 5, 15.1, ⑫⑨,11,15,Ｋエミリア, 73,二本柳, 0.9, 63,  -3,  11,12, 76.7, ⑧⑥
12,10,Ｏシオカゼ, 25,大庭和, 2.5, 37, -20,  -1,15,424.5, ⑯⑮,12,11, トップオブマｰチ,,白浜雄,10.3,,,, 8, 32.7,⑬⑬⑬,12,11,Ｎワイルドオｰキッド, 51,石橋脩, 1.8, 45, -10,   0,15,221.9, ⑦⑦,12, 2,Ｊモエレアドミラル, 73,小島太, 1.1, 61,  -4,  11, 7, 18.0, ⑧⑨
