07年 9月15日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 9月15日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.6,,,,,■ 4R  芝2880m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.1,,,,,■10R  ダ1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松戸特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｃニシノマルス, 49,武豊  ,, 59,  -5,*  5, 3,  5.0,④⑤④, 1, 2, ジョッシュ,,浜野谷,,,,, 6, 18.9,③②①, 1, 8,Ａハイエンドクォｰツ, 65,村田一,, 79,  -2,* 19, 1,  1.6,⑥③③, 1,11,Ａピサノデイラニ, 80,横山典,, 84,* 11,  12, 1,  1.4,②①①
 2, 8,Ｂトｰセンステルス, 55,田中勝, 0.2, 57,  -5,*  2, 1,  1.7,⑦⑤④, 2, 3, ヒシバトル,,山本康, 0.7,,,, 8, 28.0,③③②, 2, 2,Ｂギャラクシｰキッド, 62,高山太, 0.7, 66,* -1,  11, 4, 11.7,②②②, 2,13,Ｅノワｰルシチｰ, 69,田中勝, 1.1, 78,   6,  11, 2,  5.5,⑥④③
 3, 1,Ｄマイネルポンピオン, 46,大野拓, 0.4, 54,* -3,  -6, 5, 17.0,①②①, 3,10, ラストトレジャｰ,,金子光, 1.0,,,, 5,  9.8,⑫⑧⑤, 3, 5,Ｃウイニングヒット, 61,北村宏, 1.3, 65,  -5,  12, 3,  7.2,⑧⑦④, 3,12,Ｍエスケｰカントリｰ, 60,松岡正, 1.1, 80,   1,* 19, 3, 10.8,⑫⑫⑨
 4, 3,Ｅパリオ, 40,蛯名正, 0.6, 53,* -1, -10, 4, 12.7,②①②, 4,14, リンドｰロ,,大庭和, 1.7,,,, 2,  3.2,⑧⑧⑦, 4, 1,Ｄラッシュモア, 61,後藤浩, 1.3, 68,  -8,* 16, 2,  3.6,⑩⑨⑦, 4,14,Ｂウィストラム, 77,吉田豊, 1.7, 77,   1,* 16, 4, 15.4,⑭⑭⑪
 5, 9,Ｈコスモミラｰジュ, 28,木幡初, 0.9, 46,  -8,  -2,10,244.9,⑩⑩⑧, 5,11, ビッグトワイニング,,横山義, 2.4,,,, 4,  9.4,⑦⑥④, 5, 3,Ｇタヤスワカシオ, 55,田中勝, 1.8, 57,  -4,   6, 5, 29.0,⑥⑤⑤, 5,10,Ｉデジデｰリオ, 65,江田照, 1.7, 77,   1,* 17,12,128.3,⑮⑭⑬
 6, 5,Ｊグレイスフルソング, 26,松岡正, 1.1, 45,  -6, -10, 6, 28.2,④⑧⑧, 6, 7, カズノダンシング,,五十嵐, 2.5,,,, 3,  6.7,⑥⑥③, 6, 7,Ｆアポロコマンダｰ, 58,大野拓, 1.9, 55,  -4,   4, 6, 29.7,⑤⑤⑤, 6, 4,Ｇテンジンダイカグラ, 66,北村宏, 2.1, 74,   4,   7, 7, 38.0,⑪⑨⑤
 7,10,Ｉカツヨサンマルコ, 26,大庭和, 1.2, 45,* -1, -19, 8, 78.9,⑥②③, 7, 4, マイネルブｰバリス,,高野和, 2.6,,,,11, 53.9,⑨⑩⑧, 7, 9,Ｊハツカリ,  0,和田竜, 2.3, 52,* -1,  -6, 7, 32.1,①①①, 7, 9,Ｆプロミスフェアｰ, 67,蛯名正, 2.3, 67,*  8,  -5, 6, 21.8,③②②
 8, 2,Ｇナスノマツカゼ, 28,後藤浩, 1.3, 40, -13,  -1, 7, 31.5,⑫⑫⑫, 8, 9, トヨマ,,矢原洋, 2.7,,,,14,127.7,⑪⑬⑫, 8,10,Ｅレオアライブ, 60,宮崎北, 2.5, 48,  -6,   0, 9,102.2,④⑦⑧, 8, 8,Ｈシベリアンライオン, 66,後藤浩, 2.5, 69,   5,   0, 9, 60.6,⑦⑥⑤
