07年 1月 8日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 1月 8日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.4,,,,,■ 4R  芝2930m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.0,,,,,■10R  芝2000m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,寿ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｅレンデフルｰル, 51,生野賢,, 60,*-12,*  7, 3,  5.7, ②②, 1,13, テイエムヒビキ,,高井彰,,,,, 4,  7.4,④③③, 1, 5,Ｊナムラオシリス, 57,上村洋,, 77,*  6,*  5, 9, 33.5, ①①, 1, 5,Ｇシルクネクサス, 76,四位洋,, 80,   7,*  9, 8, 21.8,⑨⑪⑥
 2,11,Ｆシルクヘラクレス, 45,難波剛, 0.3, 58, -17,*  9, 5, 13.3, ⑤④, 2, 2, ジャイアンツエｰル,,船曳文, 0.7,,,, 5, 11.1,②②②, 2,11,Ｋトレノラピド, 56,小林徹, 0.3, 68,  -3,* 10, 8, 25.7, ⑨⑧, 2,13,Ｃロックスピリッツ, 80,岩田康, 0.0, 78,   8,*  7, 2,  3.7,⑥⑦⑥
 3, 9,Ａシルクレグナム, 70,田中克, 0.3, 51,*-12,   1, 1,  2.1, ①①, 3, 9, ピクシｰストｰン,,植野貴, 1.1,,,, 9, 50.7,⑦⑤④, 3, 8,Ｉタキオンシチｰ, 58,秋山真, 0.7, 69,*  5,  -1, 2,  3.6, ②②, 3, 7,Ｋファランドｰル, 71,武幸四, 0.2, 76,* 10,   0, 5, 10.1,⑤⑤③
 4,16,Ｂフロストワｰク, 53,柴原央, 0.5, 54, -16,*  6, 6, 14.9, ⑤⑥, 4, 6, アウトオブサイト,,黒岩悠, 1.1,,,, 2,  4.1,①①①, 4, 1,Ｆコペルニクス, 60,岩田康, 0.8, 63,  -2,*  4, 3,  4.3, ⑨⑧, 4,11,Ｆリキサンポイント, 78,本田優, 0.2, 76,* 10,  -2, 6, 13.2,②②②
 5,10,Ｃスプラッシュアウト, 53,北村友, 0.6, 47,*-14,   0, 2,  4.2, ③③, 5,12, アザンクｰル,,高野容, 1.5,,,, 6, 12.4,⑦⑧⑦, 5,10,Ａスズカデヒア, 68,小牧太, 1.0, 62,   0,   0, 1,  3.5, ⑦⑥, 5, 3,Ｈマルタカハｰモニｰ, 75,池添謙, 0.3, 74,   5,* 10, 7, 18.1,⑫⑬⑪
 6,15,Ｇルリュｰル, 43,鮫島良, 1.0, 44, -14,  -2, 7, 15.8, ③④, 6,14, クリスタルハｰト,,南井大, 1.6,,,,11, 91.0,⑥⑦⑦, 6, 9,Ｈメイショウダンケン, 58,幸英明, 1.1, 59,  -4,   3,13, 85.8, ⑪⑪, 6, 6,Ｊアマノブレイブリｰ, 74,藤岡佑, 0.3, 75,   8,   1,12,112.2,⑥⑦⑥
 7,14,Ｈシゲルエファリスト, 41,船曳文, 1.7, 35, -21,  -4,13,318.4, ⑧⑨, 7, 7, ユウゼｰタ,,白坂聡, 1.7,,,, 7, 25.0,⑤⑤⑥, 7, 3,Ｃマイティｰキラｰ, 64,鮫島良, 1.4, 59,   2,  -6, 4,  6.9, ③③, 7, 8,Ｌテイエムテンライ, 69,和田竜, 0.3, 75,* 11,  -5,13,114.7,①①①
 8, 7,Ｎロｰラングリフ, 16,北村浩, 1.7, 37, -16,  -6, 9,114.8, ⑤⑥, 8, 1, ヘキレキ,,今村康, 2.8,,,, 1,  2.5,③③⑤, 8, 4,Ｅサクセスキｰワｰド, 61,熊沢重, 1.9, 51,  -4,  -5, 7, 24.0, ⑪⑪, 8, 1,Ａトウカイラブ, 83,幸英明, 0.4, 73,   6,   6, 3,  6.6,⑩⑪⑪
