07年 2月10日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 2月10日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.3,,,,,■ 4R  芝3000m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1600m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.7,,,,,■10R  ダ1600m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大島特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ａゴｰルドエンジェル, 58,江田照,, 57,* -1,  -2, 2,  3.7, ①①, 1,14, シャｰディｰナイス,,高野和,,,,, 5, 11.7,①①①, 1,11,Ｃパｰプルプロｰズ, 67,吉田隼,, 66,*  1,   5, 4,  6.4, ①①, 1,14,Ｂピオｰネ, 74,柴山雄,, 80,   0,* 16, 3,  5.6, ⑫⑪
 2,12,Ｆアイビスティアラ, 45,蛯名正, 0.0, 58,* -3,   0, 3,  4.1, ②②, 2,13, グラスファイタｰ,,山本康, 0.0,,,, 2,  5.6,②②②, 2,13,Ｄマイネルランプロス, 64,柴山雄, 0.3, 65,*  0,   6, 3,  5.1, ③③, 2, 4,Ｆユｰスフルデイズ, 72,北村宏, 0.2, 74,   2,* 11, 6,  9.3, ⑩⑧
 3, 5,Ｄベルバラｰド, 49,北村宏, 0.6, 50,* -4,  -4, 4,  7.2, ②③, 3, 9, グロｰリｰジョン,,蓑島靖, 0.1,,,, 3,  5.7,③④④, 3,10,Ｍクｰルダンサｰ, 51,木幡初, 0.3, 66,  -1,   6,10, 58.6, ③④, 3, 9,Ｉオメガエンドレス, 67,田中勝, 0.4, 70,   3,   8, 5,  8.6, ⑦⑥
 4, 7,Ｇアリマエンプレス, 45,田中勝, 1.0, 46,  -5,  -6, 5, 10.9, ④④, 4, 7, タイキダイナスティ,,矢原洋, 0.6,,,, 1,  2.2,⑥⑤⑤, 4, 4,Ｆオリエンタルバｰド, 62,後藤浩, 0.6, 63,  -3,   6,11, 91.2, ⑤⑤, 4, 2,Ｏセレスケイ, 60,後藤浩, 0.5, 68,*  5,   4,12, 56.3, ②②
 5, 4,Ｃヘイラホップ, 49,勝浦正, 1.0, 48,  -9,  -2, 6, 14.0, ⑦⑤, 5,12, トｰセンエタニティ,,金子光, 1.8,,,,11, 89.2,⑤③③, 5, 5,Ｏエステヴァン, 46,田中剛, 0.7, 63,  -5,*  7,16,340.0, ⑨⑧, 5, 1,Ｍハウンドコップ, 61,大庭和, 0.8, 65,   3,   4,14,201.8, ⑤⑥
 6,13,Ｅエタｰナルフラワｰ, 46,松岡正, 1.0, 52, -13,*  3, 7, 16.4, ⑪⑩, 6, 5, デイトレｰダｰ,,南田雅, 2.6,,,, 6, 12.9,⑧⑥⑥, 6,14,Ｅシベリアンライオン, 62,武士沢, 0.8, 60,  -3,   4, 5,  7.1, ⑤⑤, 6, 7,Ｄオｰスミダイケン, 72,千葉直, 0.8, 66,*  4,   2, 7, 24.1, ⑧③
 7, 1,Ｉノｰスリヴァｰ, 42,木幡初, 1.2, 46,  -9,  -3, 8, 25.6, ④⑤, 7, 2, ゴｰルドスナイパｰ,,菊池憲, 3.9,,,,14,151.7,⑥⑦⑦, 7, 6,Ｉフサイチギャロップ, 57,蛯名正, 0.9, 62,  -6,*  7, 7, 12.1, ⑪⑪, 7,13,Ｊボｰナスフィｰバｰ, 65,四位洋, 0.8, 71,  -1,* 11, 4,  5.7, ⑯⑯
 8, 3,Ｐリワｰドレフラン, 18,吉田隼, 1.4, 47, -16,*  2, 9, 74.6, ⑪⑫, 8, 1, シルクリベラル,,水出大, 4.9,,,, 8, 23.0,⑩⑨⑧, 8, 1,Ａデジデｰリオ, 71,江田照, 1.0, 62,  -7,*  8, 2,  4.5, ⑮⑬, 8,12,Ａセイウンタイヨウ, 75,村田一, 0.9, 66,   0,   7,11, 51.0, ⑫⑪
