07年 4月 1日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 4月 1日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.5,,,,,■ 4R  芝2880m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6.9,,,,,■10R  ダ1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,春風ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｃエｰスハｰバｰ, 47,横山典,, 61,* 10, -12, 1,  3.7, ①①, 1, 1, ビｰマイプリンス,,大庭和,,,,, 6, 15.1,④④③, 1, 6,Ｅトラストブラック, 59,蛯名正,, 70,  -3,* 11, 1,  2.1,⑨④③, 1,13,Ａトｰセンブレイク, 82,横山典,, 86,* 11,  15, 1,  2.0, ①①
 2, 8,Ａエアリアｰナ, 51,藤田伸, 0.2, 56,   6, -11, 4,  6.1, ③③, 2,14, ウィンディｰタイム,,柴田未, 0.0,,,, 9, 57.2,⑥⑤④, 2, 3,Ａブロｰオブサンダｰ, 62,藤田伸, 0.0, 69,* -2,* 10, 2,  4.2,②②②, 2, 9,Ｈワキノカイザｰ, 75,柴原央, 0.4, 86,  -2,* 23, 4, 10.1, ⑪⑩
 3,14,Ｄプリティコニｰ, 45,江田照, 0.4, 57,* 10, -16, 3,  5.1, ②②, 3, 8, レオスタｰライト,,柴田大, 0.2,,,, 1,  2.7,⑨⑨⑥, 3, 9,Ｇスタｰラビット, 53,横山典, 0.6, 60,* -1,   3, 8, 33.9,①①①, 3,14,Ｄプリュネル, 77,秋山真, 0.5, 78,* 10,  11, 8, 19.5, ②②
 4,12,Ｂサフラントウショウ, 49,御神本, 0.5, 53,   6, -14, 2,  4.1, ③③, 4, 7, コスモラバンジン,,伊藤直, 0.6,,,, 8, 29.0,⑦⑦⑧, 4, 5,Ｆリスティアプロトス, 58,御神本, 0.7, 62,  -4,   8, 3,  5.5,⑦⑦⑦, 4, 6,Ｏワンダｰヴィボ, 66,大庭和, 0.6, 81,   2,  18,14,210.7, ⑨⑥
 5,10,Ｆアワｰオアシス, 43,柴田善, 0.5, 49,   0,  -8, 5,  7.0, ⑦⑥, 5,10, サｰガキャスケｰド,,五十嵐, 0.7,,,,12,119.1,②①①, 5, 2,Ｃロイバｰクラフト, 59,柴山雄, 1.0, 57,  -3,   2, 5, 10.4,③④③, 5,15,Ｂサンダルフォン, 81,蛯名正, 0.8, 75,* 10,   8, 2,  5.9, ②②
 6, 9,Ｇエクリチュｰル, 42,内田博, 0.6, 48, -10,*  0, 7, 23.3, ⑪⑪, 6,12, テｰオｰドラゴン,,菊地昇, 1.7,,,,11,100.6,⑤⑤⑥, 6, 4,Ｄマイネルピエｰル, 59,後藤浩, 1.3, 54,  -4,   2, 7, 24.0,⑥⑦⑥, 6, 4,Ｅビッグホワイト, 77,後藤浩, 0.8, 81,  -4,* 21, 5, 11.3, ⑬⑫
 7,15,Ｊラｰドロロフティｰ, 33,松岡正, 0.8, 45,  -5,  -6,11,127.9, ⑨⑨, 7, 3, テイエムマｰチ,,高野和, 2.8,,,, 7, 26.3,⑨⑨⑨, 7, 1,Ｂワキノムテキ, 59,松岡正, 1.3, 56,  -6,   5, 6, 20.0,⑩⑩⑦, 7, 2,Ｉメジロファルカル, 75,北村宏, 1.1, 71,   7,   8, 7, 18.9, ④④
 8, 7,Ｍマキノステラ, 20,吉田豊, 0.9, 45,  -6,  -6,13,208.9, ⑨⑩, 8, 9, ブレイブストｰリｰ,,江田勇, 2.9,,,,14,242.3,⑦⑦⑨, 8, 7,Ｉデルマアポロ, 46,吉田隼, 1.9, 52,  -8,   4,10, 79.3,⑪⑪⑩, 8, 1,Ｍヒカリアイ, 68,江田照, 1.2, 72,   0,  13,10, 44.2, ⑨⑫
