07年 8月12日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 8月12日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(九) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.8,,,,,■ 4R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.4,,,,,■10R  芝1200m 3歳上ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TV西日本北九州記念 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ａテイエムセッペトベ, 59,田嶋翔,, 54,*  8, -15, 2,  3.1, ②②, 1, 8, レッツゴｰキリシマ,---,蛯名正,, 52,* -7,   0, 2,  4.5, ①①, 1, 7,Ａセイザンフレイム, 61,橋本美,, 60,*  4,*-10, 1,  1.8,①①①, 1,15,Ｅキョウワロアリング, 86,角田晃,, 83,  15,* 14,11, 73.0, ⑪⑧
 2, 1,Ｉタハラセントウ, 36,芹沢純, 0.0, 53,   6, -13, 6, 45.2, ④②, 2, 1, トムウィンズ,---,岩崎祐, 0.1, 53, -12,   3, 4,  5.8, ⑥②, 2,12,Ｇジョバイロ, 48,太宰啓, 0.2, 57,*  3,*-10, 8, 59.3,⑤②③, 2, 3,Ｂアルｰリングボイス, 89,鮫島良, 0.0, 88,  19,  13, 6, 22.0, ⑧⑤
 3, 3,Ｂマルシゲテイオｰ, 57,岩田康, 0.1, 55,* 10, -18, 1,  1.6, ①①, 3,10, グランドオｰパス,---,渡辺薫, 0.3, 47, -10,  -2, 1,  2.2, ③②, 3,13,Ｃエピグラフィｰ, 51,岩田康, 0.3, 56,*  4, -13, 2,  5.2,②②②, 3,14,Ｄワイキュｰブ, 87,荻野琢, 0.1, 82,  13,* 17,10, 33.5, ⑭⑪
 4, 5,Ｇスズノクロヒョｰ, 38,中村将, 0.2, 44,   0,*-13, 4, 13.1, ⑤④, 4, 7, スピットファイアｰ,---,佐藤哲, 0.5, 52, -28,* 12,10, 77.2, ⑨⑧, 4,14,Ｍリファインバイオ, 38,赤木高, 0.3, 55,   2,*-10, 5, 10.8,⑦⑤③, 4, 6,Ｌニホンピロブリュレ, 79,酒井学, 0.2, 79,  10,* 16,16,215.6, ⑭⑮
 5,11,Ｌテイエムテッペン, -5,高井彰, 0.7, 39,  -3, -15, 7, 53.7, ⑦⑧, 5, 5, ニュｰホｰプ,---,石橋守, 0.6, 41, -12,  -5, 5, 14.6, ⑥⑤, 5, 5,Ｆキッスホｰラｰ, 49,石橋守, 0.5, 53,*  3, -14,12,145.2,②②③, 5,10,Ｍカノヤザクラ, 78,上村洋, 0.3, 86,  23,   5, 3, 11.0, ⑥③
 6, 4,Ｃキリシマビクトリｰ, 55,荻野琢, 0.9, 36, -15,*-11, 3, 11.4, ⑫⑨, 6, 2, プラチナメｰン,---,小牧太, 0.9, 37,* -7, -14, 3,  4.9, ②②, 6, 9,Ｄメイショウアルペン, 51,蛯名正, 0.6, 51,   1, -13, 4, 10.4,⑦⑤⑥, 6, 7,Ｇアストンマｰチャン, 84,岩田康, 0.4, 89,  26,   4, 1,  1.8, ③⑤
 7, 7,Ｄカシノヨシキ, 42,野元昭, 1.1, 36,  -6, -18, 8, 96.2, ⑩⑥, 7,11, フィｰルドグランデ,---,和田竜, 1.0, 35, -17,  -6, 8, 44.5, ⑧⑧, 7, 3,Ｂアイスランドポピｰ, 52,角田晃, 0.8, 48,  -2,*-10, 3,  7.1,⑨⑫⑨, 7,11,Ｊサンアディユ, 81,村田一, 0.5, 85,  24,   3, 5, 14.8, ⑥⑨
 8, 9,Ｆファｰマウォラト, 39,渡辺薫, 1.2, 32,   0, -25, 5, 15.6, ⑥⑥, 8,12, ハｰドパティシエ,---,内田浩, 1.2, 35,* -9, -17, 7, 44.4, ③⑤, 8, 6,Ｊマサライト, 44,佐藤哲, 0.9, 47,  -3,* -8, 6, 11.6,⑩⑭⑭, 8,13,Ｏエムエスワｰルド, 74,太宰啓, 0.6, 74,  14,   7,15,128.5, ⑫⑪
 9,10,Ｈカシノユウ, 37,大下智, 1.5, 27, -10, -24,11,229.6, ⑩⑪, 9, 3, マルブツスカイ,---,長谷川, 1.8, 17,* -9, -26, 6, 22.5, ③⑦, 9,15,Ｋフジヤマクリスタル, 43,藤岡康, 0.9, 44,  -3, -15,10, 65.6,⑫⑦⑨, 9, 2,Ｎゴｰルデンキャスト, 76,小牧太, 0.6, 79,  16,  10, 8, 28.8, ⑫⑮
10,12,Ｊウインググロｰリｰ, 15,藤岡康, 2.0, 19,  -5, -36, 9,179.5, ⑦⑨,10, 6, タケイチサイレンズ,---,角田晃, 1.9, 23, -39,   1, 9, 54.9, ⑩⑩,10,10,Ｈエンドレスヒロイン, 48,大下智, 1.0, 43,  -2, -18, 9, 59.4,⑫⑦⑦,10, 1,Ａメイショウトッパｰ, 94,和田竜, 0.6, 80,  21,   4, 2,  4.4, ⑧⑨
11, 8,Ｋグロｰバルアイ,  0,田中克, 2.4,  8,  -5, -43,12,277.8, ⑦⑪,11, 4, オｰミプレシャス,---,芹沢純, 3.7,-39, -44, -21,12,138.2, ⑫⑪,11,16,Ｌデンコウギンガ, 39,田中克, 1.1, 41,  -5, -15,15,302.6,⑯⑬⑫,11, 9,Ｆスピニングノアｰル, 85,蛯名正, 0.7, 76,  14,   9, 4, 12.3, ⑭⑭
12,13,Ｅマルシゲサクラ, 39,浜中俊, 2.5, 13,*  6, -55,10,195.3, ②④,12, 9, ヨシハヤテ,---,高橋智, 4.9,-85, -39, -44,11,131.0, ⑩⑪,12, 2,Ｉジョｰテレジア, 46,和田竜, 1.5, 41,   0, -23, 7, 48.9,⑤⑦⑦,12,16,Ｃシルヴァｰゼット, 88,渡辺薫, 1.0, 78,  25,  -6, 7, 28.6, ③⑤
13, 2,Ｍカシノリサ,-25,田中健, 4.6,-71, -23, -59,13,402.6, ⑬⑬,,,,,,,,,,,,,13,11,Ｅゼットマシｰン, 50,渡辺薫, 2.3, 34,   0, -35,13,148.4,⑩⑦⑫,13, 4,Ｋモンロｰブロンド, 80,佐藤哲, 1.1, 71,  19,  -4, 9, 32.5, ⑧⑪
,,,,,,,,,,,,,,,,,,,,,,,,14, 1,Ｎキタサンメダリスト, 29,浜中俊, 2.4, 29,  -2, -39,14,211.3,④⑦⑨,14,12,Ｉテイエムチュラサン, 83,橋本美, 1.4, 73,* 27, -17,12, 83.5, ②②
,,,,,,,,,,,,,,,,,,,,,,,,15, 4,Ｐコンバットコマンダ, 18,野元昭, 2.5, 33,  -4, -31,16,438.2,⑮⑭⑮,15, 8,Ｈタニノロｰゼ, 84,中村将, 1.6, 71,* 29, -22,13, 90.2, ①①
,,,,,,,,,,,,,,,,,,,,,,,,16, 8,Ｏトウカイグレイト, 29,中村将, 3.0, 28, -10, -31,11,107.4,⑭⑯⑯,16, 5,Ｐギャラントアロｰ, 66,芹沢純, 1.8, 66,  25, -19,14, 96.5, ③③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+12 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:88 ﾚｰｽﾍﾟｰｽ指数:+15 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-3),,,,,,,,,,,
"単勝:310円 複勝:06=110円 01=430円 03=100円 枠連:8,180円",,,,,,,,,,,,"単勝:450円 複勝:08=140円 01=150円 10=110円 枠連:1,350円",,,,,,,,,,,,"単勝:180円 複勝:07=110円 12=820円 13=190円 枠連:2,850円",,,,,,,,,,,,"単勝:7,300円 複勝:15=1,280円 03=540円 14=840円 枠連:6,130円",,,,,,,,,,,
"馬連:5,850円 ワイド:01-06=990円 03-06=120円 01-03=740円",,,,,,,,,,,,"馬連:1,300円 ワイド:01-08=380円 08-10=200円 01-10=260円",,,,,,,,,,,,"馬連:4,200円 ワイド:07-12=1,200円 07-13=270円 12-13=3,120円",,,,,,,,,,,,"馬連:38,630円 ワイド:03-15=7,830円 14-15=8,380円 03-14=4,520円",,,,,,,,,,,
"馬単:7,780円 3連複:1,310円",,,,,,,,,,,,"馬単:2,120円 3連複:760円",,,,,,,,,,,,"馬単:5,660円 3連複:6,280円",,,,,,,,,,,,"馬単:115,940円 3連複:165,710円 3連単:1,570,690円",,,,,,,,,,,
■ 2R  ダ1000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.3,,,,,■ 5R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.2,,,,,■ 8R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.0,,,,,■11R  芝1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鹿屋特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｂサンレイアイシング, 52,岩崎祐,, 66,*  9,  -4, 5, 15.6, ①①, 1, 3,Ａマルブツグロｰリア, 59,蛯名正,, 57,*  4, -11, 2,  5.0,②②①, 1,15,Ａドナプレミア, 65,大下智,, 66,*  8,  -5, 4, 10.1,②②②, 1,12,Ｈトップエクセレント, 63,蛯名正,, 64,   3,*  5, 3,  6.2,⑫⑨⑥
 2, 1,Ｆボストンオｰ, 34,和田竜, 0.2, 60,   6,  -4, 3,  6.5, ③③, 2, 9,Ｃミリオンキング, 51,岩田康, 0.2, 55,   2, -10, 1,  2.3,⑨③③, 2, 7,Ｂオｰミチェリッシュ, 65,藤岡康, 0.1, 64,   6,* -3, 3,  6.6,⑤④④, 2,13,Ｋオｰスミタキオン, 61,佐藤哲, 0.2, 62,   2,*  6,12, 69.9,⑬⑫⑪
 3, 9,Ａウイニングヒロオｰ, 57,岩田康, 0.6, 53,   3,  -6, 1,  1.9, ⑤⑤, 3, 2,Ｉメイショウシオギリ, 45,石橋守, 0.2, 52,  -5,*  2, 7, 13.9,⑮⑯⑭, 3,11,Ｄショウナンサリｰレ, 62,岩田康, 0.2, 67,* 10,  -7, 1,  2.5,①①①, 3, 8,Ｄティアラプリンセス, 65,太宰啓, 0.2, 65,*  9,  -8, 1,  3.2,②②①
 4,10,Ｃナンゴクコンバット, 45,上村洋, 0.7, 55,   6,  -9, 2,  3.0, ③③, 4,10,Ｂスプリングサンテ, 52,太宰啓, 0.2, 55,  -1,* -4, 3,  6.2,⑬⑪⑦, 4,10,Ｃマルヨモモコ, 63,村田一, 0.4, 64,   6,* -2, 6, 13.0,⑧⑧⑦, 4, 7,Ｃストロｰズティック, 66,橋本美, 0.4, 60,   2,*  3, 7, 17.0,⑭⑫⑪
