07年 5月19日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 5月19日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.5,,,,,■ 4R  芝3300m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1600m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.5,,,,,■10R  芝2000m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.7,,,,
"馬連:1,890円 ワイド:06-11=740円 11-13=1,130円 06-13=940円",,,,,,,,,,,,馬連:320円 ワイド:08-13=170円 09-13=480円 08-09=540円,,,,,,,,,,,,馬連:660円 ワイド:01-09=230円 01-02=620円 02-09=490円,,,,,,,,,,,,"馬連:8,370円 ワイド:04-14=2,270円 04-10=790円 10-14=2,020円",,,,,,,,,,,
"馬単:4,110円 3連複:6,750円",,,,,,,,,,,,"馬単:760円 3連複:1,400円",,,,,,,,,,,,"馬単:1,750円 3連複:1,640円",,,,,,,,,,,,"馬単:14,630円 3連複:15,530円 3連単:101,790円",,,,,,,,,,,
■ 2R  ダ1300m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.2,,,,,■ 5R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.0,,,,,■ 8R  芝1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.7,,,,,■11R  ダ1400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,立夏ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ａコスモトノ, 64,田中剛,, 70,   4,*  5, 2,  2.5, ④④, 1, 8, アグレアブル,---,横山典,, 64,  -4,* 15, 2,  3.9,⑭⑮⑮, 1, 8,Ｃダンスオｰルナイト, 67,藤田伸,, 68, -11,* 20, 3,  7.9,⑤④⑥, 1,15,Ｄアドマイヤスバル, 80,村田一,, 86,* 12,  11, 2,  5.0, ②②
 2,10,Ｃプラグマティック, 56,蛯名正, 0.7, 64,*  6,  -4, 3,  4.2, ②②, 2, 4,Ｃナショナルホリデｰ, 58,藤田伸, 0.0, 64,   1,   3, 1,  2.1,⑤③⑤, 2, 7,Ｊショウナンアルス, 58,吉田豊, 0.5, 51,* -8,   6, 9, 20.8,④②②, 2, 2,Ｆユノナゲット, 78,武士沢, 0.1, 79,   3,* 22, 7, 20.5, ⑯⑮
 3, 7,Ｂコアレスナイナｰ, 58,横山典, 0.9, 62,*  6,  -6, 1,  2.3, ②②, 3, 5,Ａスタｰマップ, 60,田中剛, 0.3, 61,*  5, -11, 3,  8.0,②②①, 3, 2,Ｏチェイスバニヤン, 51,小林淳, 0.5, 50,* -7,   5,13, 69.3,①①①, 3, 1,Ｃエアアドニス, 80,蛯名正, 0.3, 80,   8,  13, 8, 26.6, ⑪⑩
 4, 5,Ｄコウヨウウェｰブ, 45,千葉直, 1.4, 51,  -1,  -6, 7, 67.5, ⑦⑥, 4,16,Ｇマイネナデシコ, 48,松岡正, 0.3, 61,   1,  -2, 8, 36.5,⑤⑥⑤, 4, 9,Ｈツリｰオブライフ, 60,北村宏, 0.6, 51, -10,  10,11, 26.9,⑤④④, 4, 4,Ｊハスフェル, 73,北村宏, 0.3, 78,   3,* 20, 9, 28.8, ⑭⑮
 5,11,Ｇブライティアレナ, 37,松田大, 1.6, 50,  -5,  -1, 8,128.0, ⑪⑩, 5, 2,Ｅダイワゴｰレム, 55,武士沢, 0.7, 56,  -1,  -5, 7, 26.8,⑧⑧⑧, 5,14,Ｉメタルビｰズ, 59,江田照, 0.6, 65, -16,* 22,12, 44.0,⑯⑮⑭, 5,12,Ｉブレイバｰ, 74,穂苅寿, 0.7, 78,  10,   7, 3,  6.1, ⑦⑦
 6,12,Ｆガンコイッテツ, 38,勝浦正, 1.7, 49,  -8,*  1, 9,145.5, ⑫⑫, 6, 1,Ｉマイネルソルダネラ, 46,吉田豊, 0.7, 56,  -4,*  5,14,155.0,⑯⑮⑮, 6, 6,Ｅタマヒカル, 65,大庭和, 0.6, 49,* -9,   6, 6, 14.6,③②②, 6,11,Ｅルミナスポイント, 79,横山典, 1.0, 77,* 13,   0, 5, 11.0, ①①
 7, 2,Ｈラストアラシ, 36,江田照, 2.3, 46,   2, -16,10,147.6, ⑥⑤, 7,15,Ｋヒノデプリンセス, 41,小林淳, 0.8, 55,  -2,  -3,11, 66.7,⑫⑪⑪, 7, 4,Ｋタイキクラリティ, 57,勝浦正, 0.6, 63, -15,* 20, 7, 19.9,⑪⑩⑫, 7, 6,Ｂマイティスプリング, 81,柴田善, 1.1, 73,   7,   6, 4,  6.6, ⑦⑪
 8, 3,Ｉロｰドルシファｰ, 34,藤田伸, 2.4, 48,*  6, -21, 4, 14.9, ①①, 8, 9,Ｆワタシキレイ, 53,柴田善, 0.8, 55,  -3,   0,10, 53.2,⑭⑭⑭, 8, 5,Ｄパｰプルカフェ, 67,小島太, 0.8, 44,*-11,   3, 4,  8.8,②④④, 8, 5,Ｏテンカタイヘイ, 67,平沢健, 1.1, 72,   6,   8,15,148.0, ⑬⑬
 9, 4,Ｅタツショウサク, 39,後藤浩, 2.5, 42,  -6,  -9, 5, 30.9, ⑦⑩, 9,11,Ｊジュウクンサンダｰ, 44,松田大, 1.0, 52,  -2,  -5, 6, 14.2,⑬⑪⑪, 9,10,Ｇビエンナｰレ, 60,松岡正, 0.8, 66, -18,* 24, 8, 20.5,⑭⑯⑯, 9, 7,Ｋシアトルバロｰズ, 72,柴田未, 1.2, 72,   8,   5,13, 78.6, ⑫⑪
10, 9,Ｋトオノクィｰン, 21,吉田豊, 2.7, 40,  -4, -13,11,275.9, ⑦⑨,10, 3,Ｄヒシユニバｰサル, 56,北村宏, 1.4, 48,  -1, -14, 5, 13.8,⑧⑧⑧,10,16,Ｂハネダテンシ, 69,後藤浩, 0.8, 52, -13,  13, 2,  5.9,⑭⑩⑩,10, 9,Ｌマチカネモエギ, 71,五十嵐, 1.2, 70,   4,   9,11, 54.9, ⑭⑭
11, 6,Ｊカイトウランマ, 33,小林淳, 3.3, 36,  -1, -23,12,346.0, ⑦⑥,11,12,Ｈフレンドリｰエム, 47,村田一, 1.5, 47,  -1, -16,12, 96.8,⑧⑧⑧,11, 3,Ｍソアリングピアス, 55,柴田善, 0.9, 48, -12,  10,10, 23.4,⑤⑦⑦,11,10,Ｈバトルハｰトオｰ, 76,小林慎, 1.4, 71,   9,   1,12, 65.1, ⑦⑦
12, 8,Ｌクイｰンエステｰト, 20,北村宏, 7.4,-15,  -2, -63, 6, 44.4, ④⑧,12,13,Ｌスズガバナンス, 40,後藤浩, 1.7, 45,  -2, -17, 9, 45.1,⑪⑪⑪,12,15,Ａトｰホウシャイン, 70,蛯名正, 1.0, 52, -15,  14, 1,  2.4,⑬⑬⑫,12, 8,Ａエイシンロンバｰド, 82,後藤浩, 1.9, 66,   9,  -4, 1,  2.8, ⑦⑦
,,,,,,,,,,,,13, 7,Ｂショウナンアンバｰ, 59,蛯名正, 2.4, 39,   0, -33, 4, 10.9,⑦⑥⑦,13,13,Ｐメイルリヒト, 50,武士沢, 1.2, 46, -14,  10,16,284.1,⑨⑩⑪,13,14,Ｇアドマイヤキラメキ, 77,勝浦正, 2.3, 63,  10, -10, 6, 13.5, ②③
,,,,,,,,,,,,14, 6,Ｍダニエルシチｰ, 29,江田照, 3.3, 32,*  1, -50,15,239.1,②③③,14,11,Ｆメジロレント, 65,横山典, 1.5, 42, -12,   0, 5, 11.5,⑧⑦⑦,14, 3,Ｎケイエススプリング, 68,小坂忠, 2.6, 61,  10, -13,16,186.2, ②③
,,,,,,,,,,,,15,10,Ｏトルネｰドウェイ,-35,五十嵐, 3.6, 31,*  1, -55,16,365.7,②③③,15,12,Ｌクチベニ, 56,郷原洋, 1.5, 42, -12,   0,14,135.8,⑪⑦⑦,15,13,Ｍセイウンマル, 70,江田照, 2.7, 61,* 12, -14,10, 33.8, ②③
,,,,,,,,,,,,16,14,Ｎジェイケイクリｰク, 28,勝浦正, 4.4, 24,*  2, -68,13,128.4,①①②,16, 1,Ｎフジファレノプシス, 51,村田一, 1.8, 38, -16,   3,15,184.7,⑨⑬⑭,16,16,Ｐバロンカラノテガミ, 61,横山義, 2.9, 58,* 11, -17,14, 87.2, ②③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+14 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:稍重(指数:-3),,,,,,,,,,,
単勝:250円 複勝:01=100円 10=110円 07=100円 枠連:490円,,,,,,,,,,,,単勝:390円 複勝:08=150円 04=110円 05=180円 枠連:320円,,,,,,,,,,,,"単勝:790円 複勝:08=270円 07=570円 02=1,520円 枠連:7,320円",,,,,,,,,,,,"単勝:500円 複勝:15=200円 02=530円 01=700円 枠連:2,330円",,,,,,,,,,,
馬連:440円 ワイド:01-10=150円 01-07=120円 07-10=150円,,,,,,,,,,,,馬連:540円 ワイド:04-08=290円 05-08=690円 04-05=320円,,,,,,,,,,,,"馬連:6,710円 ワイド:07-08=2,100円 02-08=6,080円 02-07=8,360円",,,,,,,,,,,,"馬連:4,510円 ワイド:02-15=1,470円 01-15=1,580円 01-02=2,800円",,,,,,,,,,,
馬単:740円 3連複:240円,,,,,,,,,,,,"馬単:1,030円 3連複:1,410円",,,,,,,,,,,,"馬単:11,060円 3連複:95,690円",,,,,,,,,,,,"馬単:7,530円 3連複:30,090円 3連単:136,480円",,,,,,,,,,,
■ 3R  ダ1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.3,,,,,■ 6R  芝1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.1,,,,,■ 9R  芝1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2.3,,,,,■12R  ダ2100m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ｶﾞｰﾍﾞﾗ賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｂサイレントパンサｰ, 58,後藤浩,, 60, -12,*  8, 3,  4.5, ⑬⑬, 1,10,Ｂニキティス, 67,藤田伸,, 68,*  6,  -1, 2,  2.7, ①①, 1, 4,Ｌアルティマトゥｰレ, 58,柴田善,, 83,   7,  15, 4,  9.2, ③③, 1,10,Ｇベルベットボクサｰ, 60,藤田伸,, 69,*  2,*  6, 2,  5.0,②②②
 2, 2,Ｃロｰドオブザスタｰ, 54,藤田伸, 0.2, 50,* -5,  -4, 2,  3.1, ②②, 2,13,Ｋミヤビキャサリン, 34,吉田豊, 0.3, 60,  -8,* 13, 6, 24.3, ⑭⑭, 2,12,Ｇメダイヨン, 65,後藤浩, 0.1, 82,   7,  13, 2,  6.5, ⑥③, 2,15,Ｄボビン, 64,松岡正, 0.4, 66,   1,   4, 1,  2.9,⑤④④
 3,14,Ｇミヤギカリスマ, 44,北村宏, 0.2, 51,  -6,  -2, 6, 30.1, ⑥④, 3, 4,Ｅデルマステファニｰ, 45,大庭和, 0.4, 60,  -4,*  6,14,189.7, ⑨⑪, 3, 8,Ｊカレンナサクラ, 63,武士沢, 0.2, 82,   0,* 21, 8, 19.9, ⑨⑩, 3,13,Ａサンデｰコバン, 69,吉田豊, 0.4, 65,   0,*  6, 5,  7.4,⑫⑦⑦
 4, 3,Ｅキタサンダイオウ, 49,武士沢, 0.2, 59, -13,*  8, 5, 28.8, ⑮⑭, 4,14,Ａジョイフルティアラ, 67,武士沢, 0.6, 59,*  5,  -9, 3,  7.8, ④②, 4,13,Ｅロｰズオットｰ, 68,横山典, 0.5, 78,  -4,* 22, 1,  2.2, ⑮⑮, 4, 9,Ｂセイカチュｰバ, 65,勝浦正, 0.5, 64,   1,   2, 4,  7.1,②④④
 5, 9,Ｎニュｰチャプタｰ,  3,村田一, 0.7, 45,* -5,  -9, 8, 71.0, ③②, 5,12,Ｊブレイブソニック, 35,蛯名正, 0.7, 58,*  6, -12, 4, 10.6, ②②, 5, 3,Ｉレオテンリュウ, 64,江田照, 0.7, 74,   3,  10, 6, 12.8, ⑩⑧, 5, 3,Ｃオンワｰドウシワカ, 64,北村宏, 0.6, 65,   1,   2, 6, 11.4,⑫⑩⑥
 6,10,Ｉタイトルマン, 37,勝浦正, 1.1, 44, -11,  -4,13,116.6, ⑩⑨, 6,11,Ｃグレｰトスラッガｰ, 61,松田大, 0.7, 57,   3,  -8, 1,  2.2, ⑦④, 6, 9,Ｋタカラタロウ, 61,村田一, 1.0, 68,* 11,  -6,10, 47.7, ①①, 6, 4,Ｊロイバｰクラフト, 57,武士沢, 1.0, 61,*  2,  -5, 8, 23.4,①①①
 7,15,Ｏシャドウパルマン,-29,吉田豊, 1.2, 40,* -4, -16,11, 95.8, ①①, 7, 6,Ｈマイネルミステリオ, 38,宗像徹, 0.8, 54,  -5,   2,10, 68.4, ⑬⑬, 7, 5,Ｂミカノレディｰ, 72,蛯名正, 1.0, 68,* 11,  -6, 7, 19.3, ②②, 7,14,Ｋマイネルカルディア, 55,大庭和, 1.2, 60,   0,  -2,12, 78.4,④④⑦
 8, 6,Ｈウィナｰズカｰド, 42,松岡正, 1.3, 40,  -9,  -9, 4, 16.4, ⑩⑧, 8, 8, スプリングテンダｰ,---,柴田善, 0.8, 53, -11,*  9, 5, 22.6, ⑯⑮, 8,14,Ａヒシプレミア, 72,北村宏, 1.0, 69,   7,  -1, 5, 10.4, ③③, 8,12,Ｆテンエイトップガン, 61,村田一, 1.3, 58,*  1,  -7, 9, 45.0,⑪②②
 9,16, オｰトスピリット,---,小林淳, 1.3, 42, -11,  -6,14,172.7, ⑩⑨, 9,18,Ｌニシノオトコギ, 32,勝浦正, 1.1, 51,  -1,  -9, 9, 56.1, ⑩⑦, 9, 1,Ｏキングオブハイシｰ, 13,松岡正, 1.0, 70,  -1,  10,12, 58.5, ⑬⑩, 9, 5,Ｅマイネルコレドｰル, 63,田中剛, 1.5, 57,  -2,   0, 7, 21.8,⑫⑬⑪
10, 1,Ｆテキサスイｰグル, 44,田中剛, 1.5, 38,  -7, -14, 7, 68.2, ⑥⑥,10, 9,Ｍサウンズファミリア,  0,江田照, 1.1, 50,  -2,  -8,12,153.5, ⑩⑩,10, 6,Ｆセンザイイチグウ, 67,吉田豊, 1.2, 67,   3,   2, 9, 20.7, ⑦⑧,10,11,Ｌゼウス, 55,小林淳, 2.3, 51,  -1, -11,14, 93.5,⑨⑧⑨
11, 7,Ａアドマイヤパルサｰ, 65,横山典, 1.9, 35, -10, -13, 1,  2.1, ⑥⑨,11, 2,Ｄコスモフェバリット, 53,小島太, 1.2, 45,  -3, -13,11, 72.8, ⑤⑦,11, 2,Ｈクロスホｰリｰ, 64,郷原洋, 1.4, 64,   4,  -2,13, 71.9, ⑦⑦,11, 8,Ｈトｰセンクルｰズ, 59,蛯名正, 2.3, 52,  -1,  -9, 3,  6.5,⑤⑧⑪
12,11,Ｍシルクアメイジング, 19,江田照, 3.1, 30,  -6, -31,10, 86.7, ③④,12, 5,Ｇダイワグランボｰ, 40,北村宏, 1.5, 44,  -4, -11, 7, 44.5, ⑫⑪,12, 7,Ｃエイワハヤブサ, 70,勝浦正, 1.4, 65,  -2,   5,11, 54.2, ⑪⑫,12, 2,Ｉリキアイナスノオｰ, 59,郷原洋, 2.5, 50,  -1, -13,10, 47.1,⑤⑪⑨
13, 4,Ｌスティルファスタｰ, 28,中谷雄, 3.3, 28,  -8, -31, 9, 71.5, ⑥⑥,13,15,Ｏマリｰンチャチャ,-72,千葉直, 1.7, 37, -12,  -8,15,211.3, ⑮⑮,13,15,Ｄアルビアン, 68,藤田伸, 1.6, 61,   5,  -7, 3,  7.9, ③⑥,13, 6,Ｎマイネルイディオス, 32,横山義, 4.0, 41,  -4, -20,11, 55.4,⑨⑬⑭
14, 8,Ｋピエｰルシチｰ, 31,伊藤直, 3.7, 25, -15, -22,12,114.8, ⑬⑮,14,16,Ｉウインメガガｰル, 35,郷原洋, 2.0, 37, -20,   3,13,186.4, ⑰⑰,14,10,Ｎシベチャリレンジャ, 44,小林淳, 2.0, 56,  -3,  -2,14,336.2, ⑭⑬,14, 7,Ｍアルゲニブ, 51,江田照, 4.8, 37,  -3, -30,13, 87.0,⑤⑪⑬
15,12,Ｊアンバｰハｰド, 32,石神深, 5.2,-24, -11, -45,15,357.5, ③⑨,15, 7,Ｐミリオンバンブｰ,-100,横山義, 2.1, 37,   0, -26,16,222.1, ⑦⑦,15,11,Ｍウツミキングマン, 45,伊藤直, 2.4, 51,  -3,  -9,15,491.8, ⑪⑬,15, 1,Ｏミツアキハンセル, 26,柴田大, 7.4, 24, -13, -30,15,223.9,⑮⑮⑮
,,,,,,,,,,,,16, 3,Ｆエアソワレ, 42,後藤浩, 2.3, 35,   3, -33, 8, 51.0, ⑤④,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,17, 1,Ｎポｰラエクスプレス,-22,小林淳, 2.4, 33,   3, -34,18,453.5, ②④,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,17, ファンタスティック,---,伊藤直, 7.2,-72, -47, -42,17,309.7, ⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,
