07年 6月24日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 6月24日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.6,,,,,■ 4R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2.1,,,,,■ 7R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.2,,,,,■10R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,水無月特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ａシルバｰジャンパｰ, 54,中村将,, 61,*  0,* -7, 3,  4.4, ①①, 1, 6,Ｄハギノエントラｰタ, 53,安藤勝,, 67,* -1,*  6, 1,  2.2,⑬④③, 1, 5,Ｏスリｰキセキ, 47,熊沢重,, 75,*  7,   3,15, 93.4,⑤②②, 1, 5,Ｂメイショウトッパｰ, 78,福永祐,, 83,   7,  12, 1,  2.0, ③③
 2, 8,Ｂクリノラプソディｰ, 53,五十嵐, 0.7, 54,* -1, -10, 1,  2.9, ③③, 2, 4,Ｅツルマルシルバｰ, 53,幸英明, 0.7, 60,  -6,*  8, 4, 11.9,⑫⑨⑦, 2,16,Ｃマルタカタキオン, 65,池添謙, 0.0, 76,   4,*  9, 1,  3.2,⑩⑩⑤, 2, 1,Ｄタムロスタｰディ, 70,佐藤哲, 0.4, 76,   4,   9, 3,  7.4, ⑥⑤
 3,10,Ｊベタｰデイズ, 25,川島信, 0.8, 55,*  1, -12, 6, 24.0, ②②, 3, 2,Ｇマヤノビャッコ, 38,福永祐, 0.8, 60,  -2,   0, 6, 16.8,③⑤⑤, 3,14,Ａブライアンズエッセ, 67,福永祐, 0.0, 74,   4,*  8, 2,  4.0,⑬⑨⑧, 3, 3,Ｌランドベスト, 60,中村将, 0.4, 77,  -7,* 19,13,140.9, ⑭⑭
 4, 9,Ｇサイキョウヒカリ, 37,浜中俊, 1.2, 43,  -8,  -9,11,109.4, ⑦⑤, 4, 8,Ｂカミツキ, 55,小牧太, 1.3, 56,* -1,  -8, 2,  4.0,⑤③③, 4, 9,Ｇメイショウチョイス, 63,太宰啓, 0.1, 74,   5,*  5, 6, 12.7,⑥④③, 4, 8,Ｊカントリｰスタイル, 66,橋本美, 0.5, 75,  -2,* 13, 6, 31.1, ⑫⑪
 5, 7,Ｃケンチャメワン, 48,荻野琢, 1.4, 41,  -9,  -9, 5, 12.0, ⑦⑦, 5,12,Ｃマニフィｰク, 53,高橋亮, 1.7, 52,  -3,  -7, 5, 16.0,⑦⑤⑥, 5, 2,Ｄエイシンイッパツ, 65,中村将, 0.6, 67,*  6,  -5, 3,  6.4,①①①, 5,11,Ｈブライティアアイ, 67,田中克, 0.5, 73,* 10,   1,12,128.1, ②②
 6, 6,Ｅプレシュウズ, 45,池添謙, 1.8, 43,  -3, -18, 9, 34.4, ③④, 6, 9,Ｆタイセイユニオン, 42,川島信, 1.7, 52,  -7,   0, 7, 24.8,⑩⑪⑩, 6, 7,Ｆサンライズタイム, 64,岩田康, 0.7, 68,   4,   0, 4,  6.9,⑧④⑤, 6, 2,Ｇコスモラヴアゲイン, 69,赤木高, 0.6, 72,   1,   8, 8, 43.9, ⑩⑪
 7, 3,Ｆアステリオン, 41,福永祐, 2.0, 39,  -5, -17, 2,  3.0, ⑥⑤, 7,13, ハｰドインパルス,---,佐藤哲, 1.9, 52,*  0, -14, 9, 59.2,②②①, 7, 4,Ｍエｰケｰリｰプ, 48,田中健, 0.7, 65,   3,   0, 9, 34.7,③⑦⑧, 7, 7,Ｃリガｰドシチｰ, 74,武幸四, 0.6, 71,*  8,   1, 4, 12.8, ③③
 8,12,Ｈメイショウヴィｰタ, 32,田中克, 2.4, 35, -19,* -6,15,181.7, ⑬⑭, 8, 5,Ｈセオソフィア, 38,赤木高, 2.3, 48,*  0, -18, 8, 25.5,①①②, 8, 1,Ｅニシオハンセル, 64,高橋亮, 1.4, 61,   1,  -3, 7, 22.6,⑥⑪⑪, 8, 6,Ｉミッキｰコマンド, 67,和田竜, 0.8, 68,* 12,  -5,11,100.1, ①①
