07年 7月 8日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 7月 8日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.1,,,,,■ 4R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.9,,,,,■ 7R  芝2200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5.8,,,,,■10R  芝1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2.3,,,,
11, 3,Ｆスウィｰトキナコ, 41,田中健, 2.8, 30, -12, -21,12,152.8, ⑮⑯,11, 3,Ｈケｰジｰヒマワリ, 43,鮫島良, 4.0, 41,  -7, -15,10, 25.4,⑪⑨⑥,11,13,Ｋウエスタンホｰク, 63,熊沢重, 1.5, 65,*  8, -12, 7, 19.1,①①①,11, 2,Ｐハイビスカス, 70,幸英明, 1.2, 65,   3,   4,14, 85.7, ⑩⑪
12,11,Ｊハギノポンパドｰル, 34,蛯名正, 3.1, 27,  -2, -35,10,100.9, ⑦⑧,12, 7, ロｰドコネクト,---,戸崎圭, 4.4, 38,  -8, -17, 9, 22.1,⑫⑨⑩,12,12,Ｉビｰオブザバン, 66,鮫島良, 1.5, 63,   4,   0, 4,  9.8,⑤⑤⑤,12, 1,Ｈランドベスト, 75,中村将, 1.3, 69,  -6,  13,11, 65.0, ⑮⑮
13, 4, チェイルリｰ,---,幸英明, 3.2, 26,  -4, -33, 8, 35.3, ⑩⑩,13,11,Ｉコウエイスタｰ, 42,金折知, 5.0, 34,  -7, -25,13,127.7,⑦⑦⑩,13,10,Ｆクリスタルルｰジュ, 70,渡辺薫, 1.7, 62,   2,   2, 8, 22.3,⑦⑧⑨,13,10,Ｆシンボリプレオ, 78,熊沢重, 1.5, 60,   1,   1, 9, 41.1, ⑫⑪
13,15, グッドコマチ,---,藤岡康, 3.2, 25,*  2, -43,16,255.6, ②②,,,,,,,,,,,,,14, 3,Ｂダイシンハｰバｰ, 80,高田潤, 2.0, 62,  -2,   8, 6, 18.7,⑭⑮⑮,14,17,Ｍプレシャスワン, 71,池添謙, 1.5, 60,   4,  -2,18,233.7, ⑧⑨
15, 1,Ｈナリタアンリ, 36,和田竜, 4.0, 22,  -9, -35, 9, 35.4, ⑭⑬,,,,,,,,,,,,,15, 2,Ｈアズマビヨンド, 67,中村将, 2.3, 55,  -3,   2,12, 78.6,⑫⑭⑭,15,13,Ｒヨウヨウ, 59,蛯名正, 1.6, 61,  -4,   7,16,113.9, ⑮⑮
16,10, メイショウキハル,---,熊沢重, 6.3,-21,  -6, -60,14,180.2, ⑩⑬,,,,,,,,,,,,,,,,,,,,,,,,,16, 5,Ｎアドマイヤカスタム, 71,芹沢純, 1.6, 62,  -6,   9,12, 67.4, ⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,18,Ｋジェダイト, 73,高橋亮, 2.0, 56,   7, -14,17,199.3, ⑤⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,15,Ｑユメノオｰラ, 60,渡辺薫, 2.0, 53,  -2,  -2,13, 75.1, ⑫⑬
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+12 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-2),,,,,,,,,,,
"単勝:1,390円 複勝:06=380円 13=320円 12=280円 枠連:280円",,,,,,,,,,,,"単勝:990円 複勝:06=350円 10=590円 05=190円 枠連:7,000円",,,,,,,,,,,,単勝:380円 複勝:01=170円 11=150円 04=340円 枠連:720円,,,,,,,,,,,,"単勝:2,090円 複勝:06=390円 12=150円 08=460円 枠連:1,690円",,,,,,,,,,,
"馬連:8,020円 ワイド:06-13=2,420円 06-12=1,550円 12-13=1,200円",,,,,,,,,,,,"馬連:10,370円 ワイド:06-10=2,470円 05-06=620円 05-10=1,760円",,,,,,,,,,,,馬連:790円 ワイド:01-11=400円 01-04=790円 04-11=850円,,,,,,,,,,,,"馬連:2,240円 ワイド:06-12=1,000円 06-08=4,200円 08-12=1,280円",,,,,,,,,,,
"馬単:14,030円 3連複:19,340円",,,,,,,,,,,,"馬単:18,380円 3連複:13,360円",,,,,,,,,,,,"馬単:1,530円 3連複:3,080円",,,,,,,,,,,,"馬単:6,490円 3連複:15,140円 3連単:101,910円",,,,,,,,,,,
■ 2R  ダ2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.5,,,,,■ 5R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2.4,,,,,■11R  ダ1400m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-2.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾌﾟﾛｷｵﾝｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ａタイムオブデライト, 56,武豊  ,, 61,* -6,   7, 1,  1.6,①①①, 1, 5, アｰネストリｰ,---,佐藤哲,, 56,  -5,*  1, 3,  8.6, ⑥⑧, 1,11,Ｉヤマカツティガｰ, 59,戸崎圭,, 68,*  4,  -1, 5,  8.9,②②①, 1,14,Ｂワイルドワンダｰ, 88,蛯名正,, 87,   9,* 18, 1,  1.7, ⑩⑪
 2, 2,Ｄメイショウゲンスイ, 48,川田将, 0.2, 62,* -7,*  8, 4, 13.3,③④③, 2, 4, トｰルポピｰ,---,池添謙, 0.3, 53,  -2,  -8, 2,  3.3, ⑥③, 2, 3,Ｄメイショウチョイス, 67,太宰啓, 0.1, 68,   3,   2, 6, 12.3,④③④, 2,15,Ｄリミットレスビッド, 87,武豊  , 0.2, 88,  12,  14, 2,  6.8, ⑧⑧
 3, 5,Ｂクオン, 55,渡辺薫, 0.3, 64,  -8,*  9, 3,  5.6,⑥⑤⑤, 3,12, ドリｰムシグナル,---,幸英明, 0.3, 55,* -1, -10, 6, 26.1, ⑧③, 3,12,Ｃマルタカタキオン, 69,池添謙, 0.5, 63,   0,*  4, 1,  3.0,⑨⑦⑥, 3, 1,Ｋドンクｰル, 79,渡辺薫, 0.4, 85,  13,  10, 9, 28.6, ⑦⑤
 4, 8,Ｃツルマルシルバｰ, 54,幸英明, 0.6, 54,* -7,   3, 2,  4.7,③②②, 4, 9, エｰシンカマンダｰ,---,熊沢重, 0.5, 50,  -4,  -8, 9, 49.2, ⑨⑥, 4, 9,Ｅマｰブルワンダｰ, 66,田中克, 0.6, 61,*  2,  -6,11, 35.7,④③③, 4,16,Ｇメイショウサライ, 84,佐藤哲, 0.4, 81,   8,* 15,15, 81.4, ⑩⑫
 5, 1,Ｇジュウクンサンダｰ, 44,野元昭, 1.7, 46, -10,   0, 5, 15.0,⑨⑧⑤, 5, 7, フォｰエヴァｰラン,---,鮫島良, 0.5, 50,  -7,* -2, 5, 22.5, ⑭⑫, 5, 5,Ａマルブツセンタｰ, 76,吉田稔, 0.7, 61,  -2,*  3, 3,  6.1,⑬⑫⑩, 5,13,Ｅツムジカゼ, 85,鮫島良, 0.5, 81,   9,  13, 7, 23.6, ⑩⑧
 6, 7,Ｈジョリｰレイジ, 44,藤岡康, 2.9, 37, -12, -13,10,155.6,⑨⑧⑦, 6, 6, アマノスパイダｰ,---,川田将, 1.2, 41,  -9,  -8, 7, 31.6, ⑬⑭, 6, 4,Ｂスギノベラｰジオ, 72,田中健, 0.7, 58,  -3,*  3, 2,  4.4,⑨⑩⑧, 6, 3,Ｌサンライズキング, 78,和田竜, 0.8, 83,* 16,   1, 6, 18.2, ②②
 7, 6,Ｅナッシュ, 47,中村将, 3.0, 39, -10, -16, 7, 38.2,⑧⑤⑧, 7,15, ダノンタイガｰ,---,吉田稔, 1.3, 41,* -1, -27, 4, 13.1, ②②, 7, 1,Ｇハｰドシｰキング, 64,渡辺薫, 1.0, 58,  -1,  -1, 7, 20.4,⑦⑦⑥, 7, 8,Ｐキングスゾｰン, 42,吉田稔, 0.9, 82,* 16,   0,11, 35.0, ③②
 8,10,Ｆアルディ, 46,熊沢重, 4.6,-16,* -7, -36, 6, 24.3,②②④, 8,14, キャプテントゥｰレ,---,武豊  , 1.6, 38,  -3, -27, 1,  1.8, ④⑤, 8, 7,Ｍナミヘイ, 14,川田将, 1.2, 59,*  4, -12, 8, 24.9,②①②, 8, 2,Ｈワキノカイザｰ, 84,幸英明, 1.2, 75,  10,   5, 8, 26.6, ⑨⑧
 9, 4,Ｉサｰフライダｰ, 28,鮫島良, 5.0, -5, -11, -30, 9,121.8,③⑤⑨, 9,13, セレスコクオｰ,---,和田竜, 1.7, 36,  -5, -26, 8, 39.6, ④⑧, 9,13,Ｋファイアｰバレｰ, 49,幸英明, 1.7, 54,  -1,  -6,13,187.8,⑪⑩⑩, 9, 6,Ｎオｰスミヘネシｰ, 78,池添謙, 1.2, 72,   3,  14,14, 78.3, ⑮⑮
10, 9,Ｊテイエムカゼノオｰ,  3,田中健, 5.7,-36, -14, -36, 8,111.6,⑥⑩⑨,10, 3, マサカｰネ,---,蛯名正, 1.7, 36,  -6, -22,10, 87.1, ⑨⑩,10,10,Ｈゴｰストライタｰ, 63,荻野琢, 1.8, 50,  -2, -10,10, 30.1,⑥⑦⑧,10,11,Ｆボｰドスウィｰパｰ, 85,太宰啓, 1.3, 72,   5,  10, 5, 15.4, ⑭⑭
,,,,,,,,,,,,11, 1, シェナンドｰ,---,田中克, 1.9, 31,  -9, -26,15,271.4, ⑨⑫,11, 8,Ｆニシノロドリゲス, 64,和田竜, 2.3, 50,   1, -17, 4,  6.9,⑦⑤⑤,11, 5,Ｃオフィサｰ, 88,川田将, 1.5, 69,   1,  13, 3, 14.8, ⑯⑯
,,,,,,,,,,,,12,10, タペストリｰ,---,戸崎圭, 1.9, 34,  -4, -30,11, 89.7, ③⑥,12, 2,Ｊエアデュｰド, 59,高田潤, 2.5, 47,  -4, -10, 9, 28.9,⑪⑫⑫,12, 9,Ｊブルｰフランカｰ, 81,川島信, 1.7, 69,   8,   2,12, 37.1, ⑩⑫
,,,,,,,,,,,,13, 8, トｰホウミラクル,---,太宰啓, 2.4, 31, -10, -26,13,190.4, ⑮⑮,13, 6,Ｌコウエイグレｰト, 31,金折知, 9.9,-35,  -2, -84,12,153.0,①⑤⑬,13,10,Ａアンクルリｰサム, 91,熊沢重, 1.8, 71,  13,  -5, 4, 14.8, ⑥⑤
,,,,,,,,,,,,14,11, シャイニングデイ,---,角田晃, 2.5, 29,  -6, -35,12,176.5, ⑫⑩,,,,,,,,,,,,,14, 7,Ｉトシザヘネシｰ, 82,角田晃, 2.3, 70,* 18, -16,10, 29.0, ①①
,,,,,,,,,,,,15, 2, サンマルロｰド,---,石橋守, 3.1, 24,* -1, -55,14,244.8, ①①,,,,,,,,,,,,,15, 4,Ｏフｰバｰダム, 62,戸崎圭, 2.9, 61,  14, -17,13, 74.0, ④⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,12,Ｍエイシンボｰダン, 78,石橋守, 3.2, 59,* 15, -22,16,158.7, ④④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+18 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:90 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-4),,,,,,,,,,,
単勝:160円 複勝:03=110円 02=180円 05=150円 枠連:710円,,,,,,,,,,,,"単勝:860円 複勝:05=220円 04=150円 12=450円 枠連:1,840円",,,,,,,,,,,,"単勝:890円 複勝:11=300円 03=310円 12=140円 枠連:4,780円",,,,,,,,,,,,単勝:170円 複勝:14=110円 15=210円 01=500円 枠連:510円,,,,,,,,,,,
馬連:720円 ワイド:02-03=300円 03-05=220円 02-05=500円,,,,,,,,,,,,"馬連:1,440円 ワイド:04-05=470円 05-12=1,920円 04-12=1,470円",,,,,,,,,,,,"馬連:6,020円 ワイド:03-11=1,680円 11-12=690円 03-12=570円",,,,,,,,,,,,"馬連:620円 ワイド:14-15=310円 01-14=840円 01-15=2,220円",,,,,,,,,,,
馬単:920円 3連複:980円,,,,,,,,,,,,"馬単:3,140円 3連複:8,450円",,,,,,,,,,,,"馬単:11,050円 3連複:5,490円",,,,,,,,,,,,"馬単:820円 3連複:4,340円 3連単:10,630円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4.2,,,,,■ 6R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5.2,,,,,■ 9R  芝2200m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2.8,,,,,■12R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,三田特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｄセトノジェネシス, 61,武豊  ,, 65,   2,*  1, 2,  3.4, ③③, 1,11,Ａライブコンサｰト, 81,武豊  ,, 84,   1,* 20, 1,  1.3, ④⑦, 1, 7,Ｃアグネストレジャｰ, 75,蛯名正,, 85,  10,* 12, 5, 11.4,⑦⑨④, 1,16,Ｈオｰトセレブ, 67,渡辺薫,, 79,* 10,   5, 9, 62.7, ②②
 2,10, オリオンスタｰズ,---,小坂忠, 0.0, 64,   0,*  3, 7, 28.6, ⑥⑤, 2,16,Ｂベルフィｰチャｰ, 71,鮫島良, 0.1, 79,*  3,  16, 2,  8.5, ④④, 2,11,Ｇトシザショｰマ, 72,川田将, 0.2, 80,* 12,   1, 9, 32.4,①②①, 2, 8,Ｉツルマルロｰズ, 65,戸崎圭, 0.3, 66,  -9,* 19, 7, 19.9, ⑭⑭
 3, 9,Ｂスズノトップレディ, 62,浜中俊, 0.1, 63,*  2,  -4, 4,  9.1, ②②, 3,12, ノｰタブルアｰト,---,蛯名正, 0.2, 82,  -1,* 20, 8, 47.4, ⑧⑪, 3,10,Ｂホｰマンアラシ, 76,吉田稔, 0.4, 83,  12,   6, 2,  4.5,③⑤④, 3,12,Ｇエｰシンアロｰ, 68,藤岡康, 0.3, 63,  -5,* 10, 8, 34.3, ⑬⑪
 4, 5,Ｅスリｰキュラソｰ, 55,岩崎祐, 0.4, 57,  -4,*  2, 5, 13.7, ⑨⑧, 4, 4,Ｈノｰザンシャトル, 50,幸英明, 0.3, 76,   2,  14, 5, 25.3, ④④, 4, 1,Ｆマイネルクルｰガｰ, 73,和田竜, 0.6, 77,   9,   5, 6, 15.7,③⑥⑦, 4,15,Ｂプラチナムペスカ, 79,角田晃, 0.4, 73,* 10,  -4, 3,  4.4, ①①
 5, 7,Ｊブライティアクロス, 37,佐久間, 0.7, 63,*  7, -11,10,177.6, ①①, 5,10,Ｃマッキｰパシオン, 65,戸崎圭, 0.4, 77,  -1,  17, 6, 30.4, ⑬⑪, 5, 6,Ｈハギノメトロポリス, 71,熊沢重, 0.7, 76,   7,*  7, 8, 25.4,⑩⑪⑨, 5, 9,Ｅレンデフルｰル, 68,幸英明, 0.5, 64,  -1,   6, 4, 10.1, ⑨⑧
 6, 1,Ｌミスズアロハ, 36,川田将, 0.7, 56,  -1,  -4, 8, 32.7, ⑥⑦, 6, 7,Ｆフォｰマルシチｰ, 50,佐久間, 0.4, 78,  -1,  17,10, 69.3, ⑧⑪, 6, 9,Ａトロフィｰディｰル, 79,武豊  , 0.8, 79,  13,   1, 1,  2.2,②②④, 6, 4,Ｋデザｰトワｰルド, 62,和田竜, 0.5, 69,   6,   0,10, 70.2, ⑤③
 7, 2,Ａゲットブラック, 64,藤岡康, 0.7, 55,   0,  -8, 1,  2.0, ③③, 7,13,Ｄエリスシチｰ, 56,川田将, 0.6, 72,   0,  12, 4, 14.1, ⑧⑦, 7, 2,Ｊビッグベアシチｰ, 70,佐藤哲, 0.9, 73,   9,   0, 4,  8.0,⑪⑥⑦, 7,13,Ｃエｰスデヨバン, 74,武豊  , 0.7, 65,   5,  -2, 2,  3.3, ⑤⑥
 8, 3,Ｆチェリｰピット, 47,高橋亮, 1.1, 49, -12,*  3, 6, 22.6, ⑭⑭, 8, 9,Ｅメイショウセレス, 52,浜中俊, 0.7, 62,*  3,   1,11, 93.0, ②①, 8, 4,Ｄブラックオリｰブ, 75,鮫島良, 1.0, 74,   8,   4, 3,  6.3,⑦⑨⑪, 8,11,Ｄクロズキン, 70,荻野琢, 0.7, 60,   1,  -2, 5, 15.3, ⑦⑥
 9,15,Ｃディマクコンダ, 61,中村将, 1.3, 48,  -1, -11, 3,  8.3, ⑥⑤, 9, 3, ラッテストｰン,---,吉田稔, 1.0, 70,  -5,  16, 7, 38.4, ⑱⑯, 9, 5,Ｉフィｰルドカイザｰ, 70,池添謙, 1.3, 71,* 13, -15, 7, 23.7,⑥①②, 9,10,Ｆテイエムカチボシ, 68,川島信, 0.9, 59,   0,   0, 6, 19.0, ⑨⑧
10, 6,Ｈオンワｰドフライデ, 41,上野翔, 1.6, 44,  -7,  -7,14,302.2, ⑪⑬,10, 1,Ｋニホンピロタルト, 39,石橋守, 1.0, 69,  -5,  14,18,306.6, ⑰⑯,10, 8,Ｋグランプリゴｰルド, 63,戸崎圭, 1.8, 63,* 11, -22,10,103.4,⑨②②,10, 7,Ａサンタドレス, 91,佐藤哲, 1.3, 55,   6, -13, 1,  2.8, ③③
11,11,Ｇシランプリソブリン, 46,田中健, 1.7, 41,  -7, -11, 9, 64.3, ⑪⑩,11,15,Ｎホウライキャプテン, 24,荻野琢, 1.1, 61,  -5,   7,15,208.0, ⑬⑭,11, 3,Ｅストロングドン, 73,小原義, 2.6, 54,   7, -26,11,120.6,⑤⑥⑨,11,14,Ｐプリンセスナイト, 52,蛯名正, 1.3, 52,  -3,  -3,15,176.7, ⑫⑪
12, 8,Ｍハｰドラビット, 23,渡辺薫, 1.8, 43,  -5, -11,16,336.5, ⑩⑩,12,17,Ｉレディカｰニバル, 50,田中健, 1.1, 57,*  2,  -3, 9, 66.3, ③②,,,,,,,,,,,,,12, 3,Ｌシエロアスｰル, 60,芹沢純, 1.5, 49,  -1,  -8,14,172.5, ⑧⑩
13,13,Ｋツルマルワン, 37,荻野琢, 2.2, 38,  -2, -21,11,189.3, ③⑧,13,18,Ｏエポカロｰザ, 19,川島信, 1.9, 54,   2, -11,16,254.7, ⑧④,,,,,,,,,,,,,13, 6,Ｍハッピｰヘイロｰ, 58,中村将, 1.6, 45, -14,   0,16,221.0, ⑮⑮
14, 4,Ｉグロリｰゲイン, 38,高井彰, 2.5, 35,  -7, -16,13,280.6, ⑬⑩,14, 8,Ｇパルｰル, 50,中村将, 1.9, 50,   0, -11,12,100.8, ④⑦,,,,,,,,,,,,,14, 5,Ｊエｰシンオｰムズ, 62,野元昭, 1.9, 47,*  7, -24,13,143.5, ③③
15,14,Ｎダンツポリッシュ, 18,池添謙, 5.0,-15, -18, -30,15,306.5, ⑮⑮,15, 6, ゴッドギフトサイン,---,太宰啓, 2.7, 47,  -1, -21,13,131.5, ⑫⑦,,,,,,,,,,,,,15, 2,Ｏチキリサンボｰイ, 53,川田将, 2.3, 37,  -3, -19,11,130.5, ⑨⑪
16,16, オオボラ,---,田中克, 5.1,-71, -44, -10,12,198.5, ⑯⑯,16, 2,Ｌタイボセツ, 36,田中克, 3.4, 24,  -4, -30,17,277.6, ⑬⑭,,,,,,,,,,,,,16, 1,Ｎウィズインシｰズ, 54,田中克, 2.6, 32, -18, -13,12,143.2, ⑮⑯
,,,,,,,,,,,,17, 5,Ｍメイショウルシｰタ, 27,佐藤哲, 3.6, 35,  -6, -23,14,185.2, ⑯⑱,,,,,,,,,,,,,,,,,,,,,,,,
