07年 2月17日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 2月17日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.4,,,,,■ 4R  ダ1400m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.4,,,,,■10R  ダ1400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大和特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｄハｰドリレｰ, 53,北村友,, 50,  -6,* -3, 5,  9.1, ⑧⑨, 1, 7, タガノティアｰズ,---,鮫島良,, 57,*-19,* 11, 2,  3.5, ②③, 1,13,Ｉサザンビュｰティｰ, 58,田嶋翔,, 76,*  7,   3, 3,  4.9, ①①, 1, 7,Ａゴッドヘイロｰ, 76,デムｰ,, 83,*  6,* 13, 1,  3.3, ②①
 2, 4,Ｐスニｰカｰブルｰス, -1,柴原央, 0.0, 54,  -3,* -2, 8, 29.0, ⑥⑤, 2, 4, ヤマニンキュリオ,---,武豊  , 0.2, 53,*-18,*  8, 1,  2.0, ②②, 2, 4,Ｅゴットザビｰト, 61,幸英明, 0.2, 68,   1,*  5, 6, 14.2, ⑦⑦, 2,15,Ｇワｰルドドン, 69,小牧太, 0.3, 81,   3,* 14,10, 30.3, ⑤⑥
 3,15,Ｂアンクルレオン, 58,佐久間, 0.1, 57,*  3,  -9, 1,  3.5, ③②, 3, 1, ラブリｰコンサｰト,---,岩田康, 0.7, 47, -20,   6, 4, 11.7, ④④, 3,14,Ａサオヒメ, 66,ペリエ, 0.5, 65,   1,   2, 4,  6.7, ⑤④, 3, 6,Ｆタマモドン, 69,岩田康, 0.5, 84,  -2,* 19, 5,  9.9, ⑬⑫
 4,14,Ａトキノムテキ, 66,高野容, 0.2, 60,*  6, -13, 2,  4.1, ①①, 4, 6, ナナヨｰウインド,---,渡辺薫, 1.4, 40, -24,   5, 8, 45.1, ⑥⑤, 4, 9,Ｂホワイトペッパｰ, 64,岩田康, 0.5, 63,  -2,*  5, 1,  2.8, ⑩⑧, 4, 5,Ｌセイウンワキタツ, 65,武豊  , 0.5, 79,   5,  11, 3,  7.3, ⑤⑤
 5, 7,Ｋワンダｰスタｰ, 31,鮫島良, 0.4, 55,*  5, -15, 3,  4.4, ②②, 5, 8, キングプロテア,---,飯田祐, 1.5, 36,*-17,  -5, 5, 16.8, ①①, 5,10,Ｃチャｰムラブ, 61,スボリ, 0.8, 66,*  6,  -4, 9, 81.7, ②②, 5,10,Ｃタｰタンフィｰルズ, 70,川田将, 0.9, 71,*  6,   5, 7, 14.8, ②③
 6, 1,Ｆキクノジュピタｰ, 49,小坂忠, 0.4, 48, -11,*  1, 7, 20.9, ⑮⑭, 6, 3, デンコウブラック,---,池添謙, 1.6, 40, -28,   7, 7, 32.2, ⑩⑧, 6, 8,Ｄリトルマｰメｰド, 61,福永祐, 1.5, 52,  -4,  -3, 8, 37.7, ⑫⑪, 6, 8,Ｄビッグアラミス, 69,上村洋, 1.1, 70,   2,   7, 4,  7.4, ⑧⑦
 7, 8,Ｈシルバｰジャンパｰ, 47,南井大, 0.5, 51,   1, -11, 9, 40.6, ④④, 7, 5, ブレスラン,---,小牧太, 2.2, 30, -25,  -2, 9, 50.4, ⑦⑦, 7, 1,Ｍベルモントユリア, 45,武士沢, 1.5, 52,  -5,   0,13,209.3, ⑭⑭, 7, 2,Ｅキャントンガｰル, 69,和田竜, 1.1, 69,   3,   6,13, 47.1, ⑦⑧
 8, 6,Ｃグランメルヴィｰユ, 55,田中克, 0.7, 43,  -6, -10, 4,  7.8, ⑧⑦, 8,10, トｰワシャトル,---,福永祐, 2.3, 29, -26,  -1, 3,  5.8, ⑧⑧, 8, 7,Ｆメイショウヒミコ, 60,飯田祐, 1.6, 56,   4, -10, 2,  4.7, ⑤③, 8, 3,Ｊウォｰタｰバロン, 66,武幸四, 1.6, 67,  -4,  10, 8, 17.1, ⑭⑭
