07年 9月23日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 9月23日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.6,,,,,■ 4R  ダ1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  芝1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.0,,,,,■10R  ダ1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,川西特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ａメイショウラダック, 64,石橋守,, 58,* -4,* -2, 1,  1.3, ①①, 1, 5, タイセイフレイヤ,---,岩田康,, 65, -20,* 19, 1,  1.8, ③③, 1,15,Ａニシノマナムスメ, 73,武豊  ,, 82,   0,* 19, 1,  2.4, ⑩⑧, 1,10,Ｉイセノイチ, 68,秋山真,, 79,   3,  15, 9, 37.1,⑧⑧⑧
 2, 7,Ｅトップオブボストン, 43,幸英明, 0.5, 53,  -9,* -2, 5, 18.8, ⑥③, 2, 9, シャイニングアワｰ,---,鮫島良, 0.2, 58,*-18,* 14, 4,  6.4, ②②, 2, 6,Ｅブリオｰサ, 64,岩田康, 0.5, 70,   1,   8, 6, 14.3, ⑦⑦, 2, 3,Ｇマルブツセンタｰ, 69,武豊  , 0.1, 77,   2,  14, 3,  9.5,⑨⑨⑥
 3,11,Ｃダｰクソルジャｰ, 47,小坂忠, 0.6, 52, -10,* -2, 4, 15.1, ⑥⑦, 3, 6, メイショウクレスタ,---,秋山真, 0.6, 51,*-18,  10, 3,  5.4, ①①, 3, 5,Ｄケイアイシャｰプ, 71,安藤勝, 0.6, 75,  -2,  16, 2,  3.8, ⑩⑪, 3,13,Ａタカオセンチュリｰ, 75,鮫島良, 0.1, 78,   3,  13, 1,  2.2,⑦⑦③
 4, 5,Ｂウイニングヒロオｰ, 53,和田竜, 0.6, 49,* -5,  -7, 2,  6.9, ②②, 4, 4, ジュラｰ,---,藤岡康, 1.2, 43, -24,   9, 7, 44.7, ⑥⑥, 4,10,Ｊナイスヴァレｰ, 60,和田竜, 0.7, 64,*  8,  -6, 4,  7.0, ①①, 4, 2,Ｃアイアンキング, 73,小牧太, 0.3, 82,  -1,* 19, 2,  2.6,⑬⑫⑩
 5,12,Ｈホッコｰマイクイン, 39,渡辺薫, 0.9, 46,  -8,  -7,10, 70.9, ⑤⑥, 5, 3, マｰムｰドイモン,---,和田竜, 1.5, 43, -25,  10, 6, 19.8, ⑦⑦, 5,16,Ｃイナズマイｰジス, 72,中村将, 0.7, 71,  -4,  14, 3,  5.9, ⑬⑪, 5, 7,Ｅバンブｰライカルト, 71,佐藤哲, 0.4, 78,   0,* 16, 8, 29.9,⑩⑩⑪
 6, 1,Ｉレディオｰロラ, 39,田中克, 0.9, 43,  -7, -10,12, 79.8, ③③, 6, 2, サンワｰドナビ,---,福永祐, 2.4, 34, -21,  -4, 5, 18.8, ③③, 6,13,Ｐレゼルブ, 46,佐藤哲, 0.8, 66,   0,   7,14,224.6, ⑧⑧, 6,12,Ｈタマモディファイ, 69,上村洋, 0.6, 67,*  4,   5, 6, 18.6,③③②
 7, 6,Ｆハマノオラトリオ, 41,酒井学, 1.8, 37, -16,  -8, 7, 37.8, ⑨⑧, 7, 1, ハッピｰギフト,---,渡辺薫, 2.5, 34, -20,  -6, 8, 52.5, ③③, 7,14,Ｍキッスホｰラｰ, 52,石橋守, 0.8, 62,   5,  -4,17,292.8, ⑤④, 7, 5,Ｂロリンザｰユｰザｰ, 74,和田竜, 0.9, 63,*  4,   0, 5, 16.3,②②①
 8, 4,Ｋジエクストリｰム, 29,小牧太, 2.0, 36, -22,  -4, 6, 34.5, ⑪⑩, 8, 7, セプタｰド,---,武豊  , 2.7, 30, -31,   6, 2,  5.0, ⑧⑧, 8, 1,Ｈサフランキセキ, 61,藤岡康, 1.0, 58,   3,  -7,16,271.4, ⑤⑥, 8, 9,Ｊアグネスラック, 67,福永祐, 1.2, 63,*  4,   0, 7, 23.0,③③③
 0,13,Ｇグランドソング, 40,横山典, 2.2, 33,* -7, -21, 3, 10.1, ③③, 9, 8, コウショウシャｰク,---,荻野琢, 3.1, 24, -35,   4, 9,149.4, ⑨⑨, 9, 2,Ｇアメジストリング, 61,福永祐, 1.1, 68,  -6,  15, 5, 13.8, ⑯⑯, 9, 1,Ｆヒラボクオウショｰ, 70,幸英明, 1.3, 60,*  4,  -2, 4, 13.9,③③⑥
 9, 9,Ｊダイナミックスタｰ, 30,中村将, 2.8, 27, -13, -22, 8, 68.5, ⑧⑧,,,,,,,,,,,,,10, 4,Ｆアクセルファイヤｰ, 63,角田晃, 1.2, 68,  -7,  15, 9, 42.6, ⑰⑯,10, 6,Ｌウェディングマタｰ, 63,渡辺薫, 1.3, 65,   0,   7,12,344.3,⑪⑩⑪
