07年10月 8日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年10月 8日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7.9,,,,,■ 4R  芝1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.0,,,,,■10R  ダ1200m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-4.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,室町ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ａシャイニングアワｰ, 57,鮫島良,, 73,   3,* 10, 1,  1.3, ⑥⑥, 1, 1, エｰシンフォワｰド,---,福永祐,, 61, -12,* 11, 1,  2.4, ②②, 1,13,Ａマルサンテクニカル, 69,和田竜,, 71,*  5,   4, 1,  1.7, ②②, 1,11,Ｅヴァンクルタテヤマ, 78,武幸四,, 87,*  9,  14, 5,  9.2, ②②
 2, 3,Ｄライジングバイオ, 41,北村友, 1.3, 62,   5,* -6, 6, 23.1, ③③, 2, 8, マックスバリハイ,---,川田将, 0.3, 55,*  9, -22, 5, 26.5, ①①, 2, 7,Ｇキングベガロｰド, 60,難波剛, 0.0, 72,*  4,   5, 4, 11.2, ③③, 2, 9,Ｂハｰベストシｰズン, 79,福永祐, 0.4, 82,   8,  12, 1,  2.7, ②③
 3, 9,Ｃウォｰタｰショｰン, 42,高橋亮, 1.7, 64,* 12, -18, 4, 17.8, ②②, 3, 2, マｰブルファイブ,---,和田竜, 0.5, 55, -18,* 11, 3,  3.2, ⑥⑥, 3, 6,Ｄチェリｰピット, 63,高橋亮, 0.3, 73,  -3,* 11, 5, 14.8, ⑩⑧, 3, 7,Ｊアグネストラベル, 74,小牧太, 0.5, 85,   1,* 18, 7, 10.8, ⑪⑩
 4, 7,Ｂダｰクソルジャｰ, 47,小坂忠, 1.8, 57,   5, -10, 7, 23.3, ③④, 4, 6, ディｰプスカイ,---,松田大, 0.8, 45, -15,   3, 2,  2.8, ④④, 4,15,Ｂアクセルファイヤｰ, 68,浜中俊, 0.7, 63,  -2,   3, 9, 44.6, ⑦⑤, 4,10,Ｆウォｰタｰオｰレ, 77,藤岡佑, 0.5, 81,   7,  12,11, 39.4, ⑤⑤
 5,10,Ｆミステリアスバイオ, 36,長谷川, 2.4, 57,* 12, -26, 8, 47.2, ①①, 5, 3, トｰワミラクル,---,石橋守, 0.9, 43, -15,   1, 8, 82.6, ④④, 5, 4,Ｎナムララッシュ, 42,渡辺薫, 0.9, 59,*  5,  -6,12, 95.5, ①①, 5, 6,Ａアドマイヤキラメキ, 79,川田将, 0.5, 83,   4,  15, 3,  8.4, ⑦⑦
 6,15,Ｏライコウテンユウ,  9,角田晃, 2.7, 49,   4, -18, 5, 18.4, ⑤④, 6, 7, バトルユｰタロｰ,---,太宰啓, 0.9, 42, -13,  -2, 4, 15.2, ③③, 6,10,Ｃアレクシオス, 66,小牧太, 1.0, 65,  -6,*  8, 2,  4.5, ⑬⑪, 6, 1,Ｃビッグホワイト, 79,和田竜, 0.7, 81,   5,  13, 8, 12.9, ⑦⑦
 7, 2,Ｇファインブラヴォｰ, 32,小牧太, 2.8, 46,  -1, -12, 2,  9.3, ⑨⑪, 7, 4, メイショウヘルメス,---,高橋亮, 1.0, 46, -21,   8, 6, 31.8, ⑦⑦, 7, 9,Ｆシルクライムライト, 60,北村友, 1.1, 60,  -4,   2, 7, 26.0, ⑩⑪, 7, 3,Ｉメイショウディオ, 75,野元昭, 0.7, 79,  -1,* 16,13,108.2, ⑬⑫
 8, 8,Ｉニュｰロザリオ, 32,池添謙, 3.0, 46,  -1, -14, 9, 59.1, ⑪⑦, 8, 5, アスカマジック,---,藤岡佑, 3.7,-51, -24, -32, 7, 67.8, ⑧⑧, 8, 8,Ｌアマゾンリリｰ, 52,田中克, 1.5, 55,  -6,   0,15,268.3, ⑫⑪, 8, 2,Ｈヒカリアイ, 76,北村友, 0.8, 79,   1,  15, 6,  9.7, ⑪⑫
