07年 5月 5日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 5月 5日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 3 歳未勝利(抽) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.3,,,,,■ 4R  芝3000m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1300m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.4,,,,,■10R  芝1600m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.4,,,,
単勝:150円 複勝:11=100円 09=120円 07=130円 枠連:240円,,,,,,,,,,,,"単勝:210円 複勝:06=110円 05=360円 04=130円 枠連:2,430円",,,,,,,,,,,,"単勝:1,070円 複勝:07=250円 03=990円 14=190円 枠連:6,250円",,,,,,,,,,,,"単勝:450円 複勝:08=160円 04=480円 14=650円 枠連:1,150円",,,,,,,,,,,
馬連:330円 ワイド:09-11=160円 07-11=160円 07-09=310円,,,,,,,,,,,,"馬連:2,180円 ワイド:05-06=670円 04-06=190円 04-05=740円",,,,,,,,,,,,"馬連:23,720円 ワイド:03-07=4,790円 07-14=780円 03-14=2,850円",,,,,,,,,,,,"馬連:3,230円 ワイド:04-08=1,090円 08-14=1,900円 04-14=3,190円",,,,,,,,,,,
馬単:440円 3連複:410円,,,,,,,,,,,,"馬単:2,810円 3連複:1,520円",,,,,,,,,,,,"馬単:43,640円 3連複:28,300円",,,,,,,,,,,,"馬単:5,570円 3連複:21,310円 3連単:84,750円",,,,,,,,,,,
■ 2R  ダ1300m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.7,,,,,■ 5R  芝2400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.9,,,,,■ 8R  ダ1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.0,,,,,■11R  芝2000m 3 歳ｵｰﾌﾟﾝ 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾌﾟﾘﾝｼﾊﾟﾙS,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｊシｰリｰコｰト, 39,柴山雄,, 68,* -4,*  7, 4,  7.4, ②③, 1, 2,Ｇマチカネフクノカミ, 45,蛯名正,, 46,*-14,   7, 5,  7.9,①①①, 1,12,Ａリバｰスモｰド, 72,勝浦正,, 70,* -1,* 10, 1,  1.6, ②②, 1, 4,Ｈゴｰルデンダリア, 68,柴田善,, 80,   0,* 21, 1,  2.1,⑦⑤⑤
 2, 2,Ａコスモトノ, 60,田中剛, 0.1, 66,* -3,*  5, 1,  3.0, ②①, 2, 3,Ｃメジロアルタイス, 56,吉田豊, 0.3, 60, -19,* 16, 1,  2.2,⑩⑧⑨, 2,13,Ｆメンバｰズボンド, 58,小牧太, 0.5, 63,* -1,   6, 6, 35.1, ②②, 2, 9,Ａプラテアｰド, 77,北村宏, 0.3, 65,*  4,   7, 4, 11.3,③③③
 3, 1,Ｅセイサムシング, 51,田面木, 1.2, 51,  -5,  -3, 8, 44.8, ⑥⑥, 3, 4,Ａコスモビｰトアウト, 59,田中博, 0.4, 47, -20,* 10, 3,  5.1,⑦⑥⑤, 3,10,Ｃウイニングヒット, 64,北村宏, 0.6, 67,  -4,* 11, 3, 10.1, ⑥⑥, 3,13,Ｌコマンドｰルクロス, 45,田中博, 0.6, 61,*  4,   0,11, 72.3,①②②
 4, 3,Ｇチェリｰスイッチ, 43,武士沢, 1.4, 47,* -3,  -8, 7, 27.3, ①②, 4, 1,Ｂタマモバックボｰン, 56,北村宏, 0.7, 37,*-16,   2, 4,  6.6,③③③, 4, 7,Ｈリックチョモランマ, 53,柴山雄, 0.7, 69,  -7,* 14, 5, 22.8, ⑩⑧, 4, 3,Ｃキングオブチャド, 70,吉田豊, 0.6, 78,  -5,* 22, 5, 11.7,⑪⑪⑪
 5,10,Ｂベイジュ, 55,勝浦正, 1.6, 47,  -8,  -4, 2,  3.9, ⑧⑧, 5,12,Ｄアポロバンチョウ, 48,田中剛, 0.7, 34,*-15,  -2, 8, 48.9,②②②, 5, 2,Ｅラズベリｰタイム, 60,蛯名正, 0.9, 60,  -2,   5, 7, 37.8, ④④, 5, 7,Ｆニュｰビギニング, 68,勝浦正, 0.6, 76,  -4,* 21, 2,  4.7,⑫⑪⑨
 6,12,Ｃギルティストライク, 53,蛯名正, 1.7, 44,  -4,  -9, 3,  4.8, ②③, 6, 6,Ｋオンワｰドアリｰテ, 39,的場勇, 0.9, 42, -22,   8,12,234.6,⑪⑩⑩, 6, 3,Ｄフサイチギャロップ, 61,田中勝, 1.2, 58,  -5,   5, 4, 15.4, ⑦⑥,12, 1,Ｋウエイクアイランド, 48,柴山雄, 0.6, 67,  -1,  13, 7, 19.5,⑦⑥⑥
 7, 9, エイブルリｰフ,---,吉田豊, 1.7, 46, -10,  -3,10, 50.5, ⑫⑩, 7, 9,Ｈマイネルピｰク, 44,安藤光, 1.1, 32,*-16,  -4, 6, 38.4,⑤③③, 7, 8,Ｌスナｰクコンコルド, 46,大庭和, 1.3, 58,  -6,   6, 9,148.7, ⑧⑧, 6,12,Ｇビンチェロ, 68,小牧太, 0.7, 61,*  5,  -3, 9, 26.3,③①①
 8, 4,Ｄビッグクィｰン, 51,鈴来直, 1.8, 43,  -5,  -9, 6, 15.0, ⑥⑥, 8, 7,Ｅサザンウェルズ, 47,横山典, 1.2, 35, -22,   5, 2,  4.6,⑫⑩⑪, 8, 4,Ｂゲンキナシャチョウ, 69,横山典, 1.8, 56, -11,   8, 2,  3.0, ⑫⑪, 7,10,Ｂスクリｰンヒｰロｰ, 72,蛯名正, 0.8, 64,  -1,  11, 8, 19.7,③⑥⑥
 9, 6,Ｆイノチクレナイ, 50,田中博, 1.9, 40,  -9,  -8,12, 67.1, ⑧⑧, 9,10,Ｆエネルクルｰ, 46,柴山雄, 1.4, 30, -18,  -4, 7, 43.8,⑧⑧⑤, 9,11,Ｇウエダボｰイ, 55,的場勇, 2.2, 45,  -5,  -9,11,243.9, ④④, 8, 2,Ｅフサイチジュエル, 68,田中勝, 0.9, 65,  -3,  13, 3,  7.6,⑦⑧⑧
10,11,Ｈレインボｰアカリ, 41,小林淳, 2.2, 40, -11,  -7, 9, 49.8, ⑪⑪,10, 8,Ｉフラワｰマキシマム, 43,大庭和, 1.6, 29, -18,  -7,11,161.0,⑤⑥⑤,10, 9,Ｉグランレｰヴ, 52,吉田豊, 2.3, 48, -10,   3, 8,128.8, ⑪⑪, 9,11,Ｊケイアイハイタイド, 57,小林淳, 1.1, 59,*  4,  -6,12,110.2,②③③
11,14,Ｍデルマチャｰルズ,  4,伊藤直, 2.9, 34, -18,  -6,16,584.7, ⑬⑬,11, 5,Ｊオｰシンブルドッグ, 41,武士沢, 2.1, 25, -18, -15,10,129.2,③③⑤,11, 6,Ｋトｰアキンボシ, 47,安藤光, 2.5, 45,  -7,  -3,12,362.1, ⑧⑩, 9, 6,Ｄトップウィｰク, 70,安藤光, 1.1, 66,  -5,  16, 6, 18.6,⑬⑬⑫
12, 7,Ｌプレアｰオブトト, 33,小牧太, 3.0, 36, -24,   0,14,108.6, ⑮⑭,12,11,Ｌスプリングデザｰト, 31,岩部純, 2.4, 26, -21, -10, 9, 88.7,⑧⑩⑪,12, 5,Ｍダンルモンド, 39,田中博, 4.0, 13,* -2, -31,10,204.2, ①①,11, 5,Ｉマイネルランペｰジ, 65,武士沢, 1.1, 62,  -3,  11,13,111.2,⑦⑩⑨
13,13,Ｋリズムマシｰン, 35,大庭和, 3.0, 36, -24,   0,15,342.4, ⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,,13, 8,Ｍグレインアｰト, 34,横山典, 6.5, 6.5---,  -6, -67,10, 31.2,③⑧⑫
14,16, アポインテッドボブ,---,田中勝, 3.5, 31, -12, -19, 5, 10.6, ⑧⑪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15, 5,Ｎスウォｰドギフト, -6,安藤光, 3.6, 30,  -4, -28,13, 96.9, ②③,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,15,Ｉダンツクロフネ, 40,北村宏,10.5,-91, -45, -52,11, 58.2, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-6),,,,,,,,,,,
"単勝:740円 複勝:08=290円 02=150円 01=650円 枠連:1,460円",,,,,,,,,,,,単勝:790円 複勝:02=180円 03=110円 04=150円 枠連:780円,,,,,,,,,,,,"単勝:160円 複勝:12=110円 13=450円 10=210円 枠連:1,880円",,,,,,,,,,,,"単勝:210円 複勝:04=120円 09=250円 13=1,140円 枠連:730円",,,,,,,,,,,
"馬連:1,510円 ワイド:02-08=680円 01-08=3,700円 01-02=930円",,,,,,,,,,,,馬連:760円 ワイド:02-03=300円 02-04=560円 03-04=250円,,,,,,,,,,,,"馬連:2,220円 ワイド:12-13=770円 10-12=360円 10-13=2,060円",,,,,,,,,,,,"馬連:1,000円 ワイド:04-09=470円 04-13=2,790円 09-13=5,450円",,,,,,,,,,,
"馬単:3,230円 3連複:11,730円",,,,,,,,,,,,"馬単:2,040円 3連複:1,010円",,,,,,,,,,,,"馬単:2,390円 3連複:3,370円",,,,,,,,,,,,"馬単:1,440円 3連複:20,950円 3連単:69,040円",,,,,,,,,,,
■ 3R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6.5,,,,,■ 6R  芝1600m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.1,,,,,■ 9R  芝1600m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.5,,,,,■12R  ダ1300m 4歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,六社特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｆティティボス, 40,柴山雄,, 63,  -8,*  7, 2,  3.8, ③③, 1, 2,Ｇアドマイヤスペｰス, 57,的場勇,, 58,*  4,  -5, 3,  4.1, ②②, 1, 5,Ｃアフリカンビｰト, 73,小牧太,, 76,  12,*  5, 6, 12.6, ⑪⑪, 1, 5,Ｅエンドレスビジネス, 69,田中勝,, 75,  -1,* 14, 2,  3.3, ③④
 2, 1, ジェイケイセラヴィ,---,北村宏, 0.1, 59,* -6,   3, 5, 16.5, ①①, 2, 9,Ｅビｰアデビル, 60,武士沢, 0.2, 64,* 10, -14, 9, 62.2, ①①, 2, 7,Ｄウインクルセイド, 72,北村宏, 0.0, 77,  16,  -1, 1,  3.4, ⑤④, 2,11,Ｋトレトレジョリ, 67,吉田豊, 0.2, 68,*  2,   7, 7, 35.5, ①①
 3,16, セイウンガジデ,---,大庭和, 1.0, 54, -15,*  6,12,109.7, ⑬⑪, 3, 6,Ａエイワンキセキ, 75,横山典, 0.4, 75, -16,* 28, 1,  2.9, ⑨⑨, 3, 4,Ｊトウショウヴォイス, 66,小林淳, 0.2, 73,  11,*  5, 8, 21.0, ⑬⑬, 3, 2,Ｂヤマノルドルフ, 76,田中博, 0.7, 61,  -5,   7, 4,  8.7, ⑦⑦
 4,11,Ｅピｰチドラフト, 43,宗像徹, 1.3, 45, -10,  -3, 3,  8.3, ⑧⑦, 4, 5,Ｋヤマビコ, 35,勝浦正, 0.6, 58, -11,  15, 6, 22.0, ⑤⑤, 4,10,Ｌセキサンフジ, 65,蛯名正, 0.3, 75,  17,  -7, 2,  3.8, ⑦④, 4,16,Ｆプライベｰトエリア, 69,北村宏, 0.7, 63,  -1,   6, 8, 37.6, ⑤④
 5,10,Ｋナスノオスカｰ, 22,小牧太, 1.3, 44,  -8,  -5, 7, 24.4, ③③, 5,10,Ｌクロｰスハｰモニｰ, 13,北村宏, 0.6, 55,  -8,  11,10, 77.9, ③③, 5,17,Ｇフィｰルドルｰキｰ, 68,大庭和, 0.3, 73,  14,  -2,10, 36.3, ⑦⑧, 5, 7,Ｇプリンコックス, 68,勝浦正, 0.8, 61,* -1,   4, 3,  8.0, ③②
 6,15,Ｄダッシュタイカン, 44,安藤光, 1.5, 42,  -9,  -5, 4, 15.0, ⑥⑤, 6, 4,Ｆマジックビクトリア, 58,田中博, 0.8, 61, -19,* 21, 5, 13.6, ⑨⑪, 6, 6,Ｉアグネスパウエル, 68,田中博, 0.3, 71,   9,*  7,11, 44.8, ⑬⑮, 6, 9,Ｈゼンノエキスプレス, 68,小林淳, 0.8, 63,  -3,   7, 9, 42.8, ⑦⑦
 7,12,Ａトゥルｰノｰス, 51,横山典, 1.5, 42,  -9,  -5, 1,  1.9, ⑧⑤, 7, 8,Ｂエｰシンサｰフィン, 72,小牧太, 0.9, 64, -18,* 23, 2,  3.1, ⑫⑪, 7, 1,Ｏグロリアスアｰチ, 61,安藤光, 0.4, 70,   9,*  5, 9, 27.1, ⑯⑮, 7,12,Ｃアｰマメント, 74,蛯名正, 0.8, 60,*  0,   3, 6, 13.5, ②②
 8, 8,Ｉビッグセンチュリｰ, 29,小林淳, 2.2, 37, -17,  -3,15,499.7, ⑫⑬, 8, 7,Ｃエフテｰララｰヤ, 63,柴山雄, 1.1, 52, -15,  14, 8, 48.9, ⑥⑦, 8,13,Ａエスユｰグランド, 78,柴田善, 0.5, 72,  18, -12, 3,  5.6, ③②, 8, 8,Ａグリｰンアラモｰド, 78,柴山雄, 1.0, 63,  -7,  10, 1,  2.5, ⑩⑨
 9,13, キングハｰバｰ,---,勝浦正, 2.6, 42, -28,*  7,11, 67.7, ⑮⑮, 9, 1,Ｄマイネシャリマｰ, 61,安藤光, 1.3, 49, -16,  12, 4,  7.0, ⑨⑨, 9, 2,Ｒアグネススピリッツ, 34,横山典, 0.8, 66,  11,  -4, 4, 11.0, ⑬⑬, 9, 3,Ｍガイヤｰル, 62,横山義, 1.1, 60,  -7,   8,14,193.5, ⑩⑨
10, 9,Ｂサｰクルゲｰム, 50,千葉直, 2.7, 33, -12, -17, 9, 44.9, ⑥⑦,10,11,Ｈクレｰプシュゼット, 50,柴田善, 1.3, 47,  -9,   1, 7, 46.5, ④③,10,14,Ｎマイネジャｰダ, 62,勝浦正, 0.8, 67,  15, -10, 7, 17.5, ⑨⑧,10, 1,Ｊロｰドウィズダム, 68,小牧太, 1.2, 65, -14,* 15,12, 59.3, ⑮⑮
11, 5,Ｈカキノタネ, 33,武士沢, 2.8, 32, -18,  -7,13,192.5, ⑭⑭,11, 3,Ｉポエラヴァ, 50,吉田豊, 1.5, 44, -13,   4,11,135.6, ⑥⑥,11,16,Ｐトｰセンマンボ, 58,小林久, 0.9, 65,   7,   1,13, 54.6, ⑯⑰,11,10,Ｎニシノゴｰドン, 60,田中剛, 1.2, 61, -10,  10,13,161.3, ⑩⑫
12,14,Ｇゾルトンワｰジ, 40,田中剛, 3.3, 30, -12, -20, 6, 20.0, ⑪⑨,12,12,Ｊシュガｰタイム, 39,佐藤聖, 2.9,  9, -16, -16,12,515.8, ⑥⑦,12,18,Ｅオｰトゼウス, 69,矢原洋, 1.1, 63,  16, -18,15, 96.4, ⑤④,12,13,Ｐロングチェイサｰ, 47,大庭和, 1.3, 58,  -8,   7,16,333.3, ⑦⑪
13, 2,Ｊヤマニンフォルテ, 23,五十嵐, 3.7, 26, -31,   0,16,541.8, ⑯⑯,,,,,,,,,,,,,13,12,Ｍトウショウノｰティ, 63,吉田豊, 1.2, 64,* 19, -24, 5, 12.4, ②②,13,14,Ｌトワイニングイモン, 64,南田雅, 1.5, 57, -10,   8,11, 50.9, ⑬⑬
14, 4, トルネｰドウェイ,---,田中博, 4.8,-33, -15, -35,10, 53.7, ⑩⑩,,,,,,,,,,,,,14, 3,Ｑボストンキコウシ, 36,郷原洋, 1.6, 57,  12, -18,16,146.8, ⑪⑪,14,15,Ｄカフェリバティｰ, 70,柴田善, 1.6, 52,  -1,  -3, 5, 11.4, ⑤④
15, 6,Ｌレッドコサｰジュ, 17,的場勇, 5.1,-40, -16, -36,14,309.1, ⑤⑪,,,,,,,,,,,,,15, 9,Ｈブライティアミラ, 68,柴山雄, 1.8, 57,* 21, -37,12, 45.2, ①①,15, 4,Ｉフジマサビュｰティ, 68,安藤光, 1.6, 58, -14,  11,10, 43.8, ⑮⑮
16, 7,Ｃショウナンライジン, 46,吉田豊, 6.4,-90,* -6, -58, 8, 25.6, ②②,,,,,,,,,,,,,16,11,Ｋプラチナティアラ, 66,田中剛, 2.3, 50,  15, -33,17,160.1, ⑨⑧,16, 6,Ｏリネンセブン, 51,石神深, 1.7, 54, -10,   6,15,309.1, ⑬⑬
,,,,,,,,,,,,,,,,,,,,,,,,17,15,Ｆモエレコネクション, 69,武士沢, 2.4, 49,  17, -40,14, 76.6, ③④,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+18 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:+12 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:76 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-6),,,,,,,,,,,
