07年 6月30日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 6月30日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.0,,,,,■ 4R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.0,,,,,■ 7R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0.0,,,,,■10R  芝1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大森浜特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｄマイネブリッツ, 46,柴山雄,, 58,   4,* -5, 5, 16.0, ③③, 1, 8,Ｂアイビスビッテ, 53,横山典,, 60,* -3,*  1, 2,  3.5,②②②, 1, 8,Ｂランキング, 71,柴山雄,, 73,*  1,  12, 1,  1.9,②②②, 1,11,Ｊクサタロウ, 55,武幸四,, 73,*  5,   6, 4, 13.7,②②②
 2, 8,Ｃテイエムオｰスオｰ, 47,松田大, 0.0, 62,*  9, -10, 3,  7.3, ①①, 2, 6,Ａサンライトフェロｰ, 53,津村明, 0.1, 58,  -6,*  5, 3,  5.3,⑩⑥③, 2, 2,Ｃポｰカｰフェイス, 68,北村友, 0.1, 71,  -2,* 12, 3,  4.7,⑤④④, 2, 9,Ａスズカライアン, 71,安藤勝, 0.0, 70,   0,* 14, 2,  4.2,⑦⑩⑦
 3, 9,Ａシャドウデイル, 52,安藤勝, 0.2, 57,*  7, -11, 1,  1.5, ②②, 3, 2,Ｅメジロラスタバン, 45,菊沢隆, 0.7, 53,  -5,  -1,10, 60.5,⑨⑥⑤, 3,12,Ａタニノロッキｰ, 72,長谷川, 1.0, 59,* -1,   4, 5, 15.3,③③③, 3,10,Ｃコアレスウィｰク, 68,藤岡佑, 0.2, 70,*  6,  -1, 5, 15.8,①①①
 4, 3,Ｇテｰオｰブラック, 30,西原玲, 0.3, 51,   1,  -7, 7, 61.5, ⑥⑥, 4,11,Ｇタガノファントム, 44,藤田伸, 1.0, 50,  -6,  -3, 4,  7.6,⑦⑥⑨, 4, 5,Ｊソリッドシチｰ, 54,武英智, 1.1, 61,  -3,   7,10, 77.9,⑫⑥⑤, 4, 5,Ｂロｰドアルファｰド, 71,藤田伸, 0.3, 69,   4,   3, 1,  1.5,③③③
 5, 4,Ｅマイネベクルックス, 44,津村明, 0.4, 51,   2, -10, 4,  8.2, ③④, 5, 7,Ｄマルタｰズストｰム, 49,松田大, 1.1, 50,  -5,  -5, 7, 17.2,⑤⑥⑥, 5, 6,Ｇオｰキッドコｰト, 59,柴原央, 1.1, 66,  -5,  12, 6, 21.9,⑪⑩⑩, 5, 3,Ｄアイアムマイネル, 66,北村友, 0.5, 66,   2,   4, 7, 54.6,⑦⑦④
 6, 2,Ｆキヲウエタオトコ, 34,勝浦正, 0.5, 47,  -4,* -5, 6, 25.2, ⑦⑦, 6, 4,Ｆステイクｰル, 45,木幡初, 1.3, 49,* -3, -12, 6, 15.8,①①①, 6,11,Ｅピサノダイチ, 64,横山典, 1.3, 66,  -8,* 14, 4, 12.6,⑫⑬⑫, 6, 6,Ｅマイネルスパｰクル, 65,横山典, 0.6, 64,  -1,* 10, 3,  8.7,⑫⑪⑪
 7, 7,Ｂワイルドエキサイト, 51,藤田伸, 1.4, 36,   4, -27, 2,  5.2, ③④, 7, 1,Ｃメイショウゴルゴ, 52,古川吉, 1.5, 47,  -4, -11, 1,  2.7,③③③, 7,10,Ｆサンアントニオ, 60,田中博, 1.3, 55,  -3,   2, 7, 37.9,⑤⑤⑥, 7, 7,Ｆエリモブラスト, 64,長谷川, 0.8, 63,   3,  -2, 6, 39.6,⑤④④
 8, 5,Ｈメイショウヘディン, 17,藤岡佑, 1.9, 31,  -9, -22, 8,106.9, ⑧⑧, 8, 9,Ｊミナミノカチドキ, 39,武幸四, 2.1, 41,  -7, -12, 9, 60.3,⑪⑩⑪, 8, 7,Ｈマイネルマルス, 58,津村明, 1.4, 59,  -3,   6, 8, 58.2,⑨⑧⑦, 8, 4,Ｈクチベニ, 60,郷原洋, 1.0, 60,   1,  -2,11,104.1,⑨⑧⑦
 9, 1,Ｉノボウフフ,-73,田中博, 3.9,-59, -25, -41, 9,116.0, ⑨⑨, 9,10,Ｋオンワｰドトラップ, 35,丸田恭, 3.4, 29,  -8, -27,11,244.1,⑧⑩⑨, 9, 1,Ｋスリｰサンフレンチ, 54,小林徹, 1.5, 57,  -2,   3, 9, 66.0,③⑥⑧, 9, 2,Ｌジャイアンツオナｰ, 37,津村明, 1.5, 54,   1,  -9, 9, 96.9,⑨⑧⑦
,,,,,,,,,,,,10, 3,Ｈコンプリｰトラン, 43,田中博, 3.5, 29,  -6, -30, 5, 10.6,⑤⑤⑦,10, 4,Ｉノボプレゼンス, 54,藤岡佑, 1.6, 57,  -3,   4,11, 84.5,⑧⑧⑧,10, 1,Ｋマルゼンデピュティ, 53,勝浦正, 1.5, 55,   4, -14,12,150.9,③④④
,,,,,,,,,,,,11, 5,Ｉヨシヴァｰティカル, 41,勝浦正, 3.9, 29,  -4, -34, 8, 52.8,③③⑦,11, 3,Ｄウォｰタｰマｰク, 66,藤田伸, 1.7, 53,*  1,  -6, 2,  4.3,①①①,11, 8,Ｉウインレボルシオン, 57,木幡初, 1.7, 52,  -1,  -6, 8, 58.7,⑪⑪⑪
,,,,,,,,,,,,,,,,,,,,,,,,12, 9,Ｍテイエムゲンキボ, 49,菊沢隆, 2.2, 50,  -6,   1,13,178.6,⑨⑩⑩,12,12,Ｇエｰシンパｰティｰ, 61,田中博, 2.0, 47,   2, -21,10,103.8,⑤④⑦
,,,,,,,,,,,,,,,,,,,,,,,,13,13,Ｌニシノジャンヌ, 53,松田大, 3.1, 46,  -5,  -8,12,110.8,⑦⑩⑫,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
