07年 1月13日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 1月13日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.3,,,,,■ 4R  ダ1800m 3 歳新馬 馬齢,,,,,,,,,,,,■ 7R  ダ1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.8,,,,,■10R  芝1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,花見小路特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｅヴィアラクテア, 50,福永祐,, 80,*  0,* 12, 1,  1.7, ②②, 1, 4, ギブソンガｰル,---,四位洋,, 57, -16,* 10, 3,  5.5,④③③, 1,13,Ａカントリｰスタイル, 68,岩田康,, 64,  -5,   5, 1,  3.1, ⑦⑥, 1,13,Ａトウショウパワｰズ, 79,池添謙,, 78,   7,*  9, 2,  3.8, ⑥⑦
 2,11,Ｂエリモハルカ, 54,渡辺薫, 0.0, 80,*  1,* 11, 2,  5.0, ①①, 2, 5, ベンケイ,---,岩田康, 0.1, 52,*-15,*  7, 1,  2.4,②②①, 2, 7,Ｄメイショウヒミコ, 64,飯田祐, 0.1, 58,*  6,  -6, 3,  6.1, ①①, 2,16,Ｅホッコｰパドゥシャ, 77,渡辺薫, 0.0, 79,*  9,   4, 4,  7.6, ②②
 3,10,Ｃマルヨカレッジ, 54,北村友, 1.3, 59,  -4,   1, 5, 14.9, ④⑤, 3, 9, ティルフィング,---,幸英明, 0.8, 44, -17,   3, 2,  2.5,⑥④③, 3,16,Ｆミラキュラス, 63,池添謙, 0.4, 55,*  5,  -8, 9, 52.3, ②②, 3, 5,Ｊアｰスクリスハｰン, 73,野元昭, 0.0, 79,*  8,   6, 3,  7.6, ③③
 4, 5,Ａリッカメルド, 60,川田将, 1.5, 58,  -2,  -1, 3,  5.6, ④③, 4, 7, モンデフィ,---,和田竜, 2.2, 30, -20,  -5, 7, 36.8,⑥⑨⑨, 4, 8,Ｏシゲルユウボウカブ, 55,船曳文, 0.4, 55,  -6,   0,11, 70.6, ⑦⑥, 4, 6,Ｈマルブツライト, 75,福永祐, 0.0, 79,*  8,   6, 9, 27.6, ③③
 5, 2,Ｄハングインゼア, 51,本田優, 1.9, 54,  -6,  -1, 4, 13.0, ⑧⑥, 5, 8, セルリアンダルク,---,北村浩, 2.2, 31, -18,  -9, 8, 52.7,⑨⑥⑥, 5,10,Ｍクリテリウム, 55,藤岡佑, 0.4, 59,  -8,   4,13, 96.2, ⑨⑨, 5, 3,Ｄイントゥザグルｰヴ, 77,四位洋, 0.0, 79,*  8,   6, 1,  2.4, ③⑤
 6, 4,Ｇシャインジュエリｰ, 46,和田竜, 2.4, 47,  -6,  -6,12,141.0, ⑦⑧, 6, 6, ドリｰムオンシップ,---,北村友, 2.3, 30,*-17, -16, 5, 16.4,①①②, 6, 9,Ｇエジプシャン, 62,安藤勝, 0.5, 55,  -2,  -2, 6, 11.7, ⑤⑥, 6, 7,Ｂグッドネイバｰ, 78,小牧太, 0.1, 77,   7,   7, 7, 17.6, ⑨⑦
 7, 8,Ｈヒシカツフェアｰ, 44,長谷川, 2.6, 46, -12,  -2, 6, 29.8, ⑫⑫, 7, 2, タマモコマンダｰ,---,小牧太, 2.4, 30, -18, -10, 4,  9.8,④⑥⑦, 7,12,Ｃトップアクトレス, 65,田中克, 0.5, 52,   2,  -8,10, 53.9, ④④, 7,10,Ｆリキアイサイレンス, 76,秋山真, 0.1, 77,   5,* 10, 8, 25.0, ⑬⑩
 8, 9,Ｊフォｰユアスマイル, 39,鮫島良, 2.6, 43,  -6, -10, 7, 44.0, ⑥⑥, 8,10, アグネスボルテｰジ,---,渡辺薫, 3.1, 26, -18, -16,10,127.4,⑨⑥⑧, 8, 3,Ｂスズカパサｰ, 67,和田竜, 0.7, 52,  -1,  -5, 4,  8.1, ⑤④, 8,12,Ｃマヤノリバティ, 78,岩田康, 0.2, 76,   6,   7, 5, 15.4, ⑪⑩
