07年 9月29日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 9月29日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.1,,,,,■ 4R  芝2880m 3歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.2,,,,,■10R  芝1600m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2.1,,,,
 9, 8,Ｂセイカアレグロ, 51,石橋脩, 2.3, 40,  -5, -17, 4,  8.5,⑮⑧⑪, 9,14, リバルドボｰイ,,浜野谷, 7.7,,,, 3,  5.0,②⑩⑩, 9, 2,Ｃダンツクラフト, 62,石橋脩, 2.7, 49,*  1, -16, 7, 21.6,①①①, 9,12,Ｄユウタｰヴェｰル, 77,蛯名正, 0.5, 66,   4,   4, 5, 10.2,②⑤③
10, 7,Ｎチキリボｰイ,  5,北村宏, 2.6, 38,  -2, -26,10, 21.5,⑨④⑤,10,12, スガノスミレ,,平沢健,10.3,,,,12,162.6,⑬⑬⑪,10,11,Ｅサンアイブライト, 60,木幡初, 2.9, 49,  -2, -12, 4,  7.3,⑧⑥⑤,10, 2,Ｉタケデンサンバ, 70,吉田隼, 0.6, 65,   2,   6, 9, 29.8,⑧⑧⑧
11,11,Ｃボｰダｰ, 48,吉田隼, 3.3, 33,  -3, -30, 5, 11.9,②⑤⑤,,,,,,,,,,,,,11,12,Ａトｰセンレジェンド, 69,二本柳, 2.9, 50,  -1, -13, 2,  3.6,⑤⑥⑤,11, 8,Ｅマイネルランペｰジ, 75,武士沢, 0.8, 60,*  6,  -3, 6, 16.0,②②②
12, 3,Ｏタマモアｰト,-24,田中剛,11.4,-56, -11, -90,15,211.6,⑥⑫⑫,,,,,,,,,,,,,12,16,Ｄエｰルスタンス, 61,松岡正, 2.9, 51,  -3,  -9, 6, 16.5,⑩⑨⑩,12, 9,Ｆダイイチミラクル, 73,大野拓, 0.9, 58,*  5,  -5, 7, 23.3,②②③
,,,,,,,,,,,,,,,,,,,,,,,,13,14,Ｏサキノロｰレル, 41,石神深, 3.1, 49,  -5,  -9,15,432.1,⑫⑫⑫,13, 3,Ｍヤマビコ, 60,田中博, 0.9, 66,  -3,  11,11, 37.1,⑬⑬⑬
,,,,,,,,,,,,,,,,,,,,,,,,14, 8,Ｐエムアイティアラ, 36,安藤光, 3.7, 45,  -7, -10,13,162.8,⑭⑭⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15,10,Ｇナンヨｰアｰス, 60,北村宏, 4.5, 37,  -1, -29, 3,  5.2,③③⑩,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:0),,,,,,,,,,,
"単勝:650円 複勝:02=300円 01=4,030円 15=490円 枠連:22,830円",,,,,,,,,,,,"単勝:650円 複勝:01=210円 07=260円 11=310円 枠連:2,160円",,,,,,,,,,,,"単勝:2,740円 複勝:05=590円 09=160円 04=200円 枠連:2,160円",,,,,,,,,,,,"単勝:340円 複勝:10=180円 11=1,050円 05=150円 枠連:10,890円",,,,,,,,,,,
"馬連:68,790円 ワイド:01-02=13,070円 02-15=1,450円 01-15=19,880円",,,,,,,,,,,,"馬連:1,960円 ワイド:01-07=580円 01-11=820円 07-11=1,070円",,,,,,,,,,,,"馬連:4,210円 ワイド:05-09=1,490円 04-05=2,010円 04-09=510円",,,,,,,,,,,,"馬連:12,620円 ワイド:10-11=3,100円 05-10=320円 05-11=2,990円",,,,,,,,,,,
"馬単:95,120円 3連複:198,550円",,,,,,,,,,,,"馬単:3,480円 3連複:4,980円",,,,,,,,,,,,"馬単:13,370円 3連複:7,720円",,,,,,,,,,,,"馬単:18,820円 3連複:12,730円 3連単:89,720円",,,,,,,,,,,
■ 2R  芝1600m 2 歳未勝利(抽) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.1,,,,,■ 5R  芝1200m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-8.3,,,,,■11R  ダ1200m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,内房ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ａドゥｰビリｰヴイン, 71,田中博,, 47,*-19,   9, 2,  2.6,①①①, 1, 9, ジェヴォｰナ,---,小林淳,, 55,  -6,*  4, 7, 79.2, ④④, 1,13,Ｂジェイケイセラヴィ, 68,北村宏,, 81,* 10,*  9, 2,  3.0, ②②, 1, 3,Ｂヤマノルドルフ, 80,松岡正,, 90,   8,* 19, 6, 13.6, ⑤④
 2, 4,Ｂトップオブマジック, 61,吉田隼, 0.2, 52, -22,* 13, 1,  1.5,③③③, 2, 4, サマｰシルフィｰド,---,中舘英, 0.6, 51,*  4, -14, 2,  7.9, ①①, 2,11,Ｆレインボｰルシファ, 54,田中博, 0.8, 72,*  9,   1, 6, 28.9, ②②, 2,10,Ｅアントニオマグナム, 78,小野次, 0.2, 88,* 12,  14, 7, 20.5, ②②
 3, 1,Ｆミカヅキカムイ, 28,松岡正, 0.7, 47, -26,* 13, 3, 13.8,⑦⑥⑤, 3, 2, スピｰディセイコｰ,---,二本柳, 0.8, 48,*  4, -17, 1,  1.1, ②②, 3,16,Ｃチェリｰクラウン, 61,松岡正, 0.8, 68,  -2,* 12, 3,  5.7, ⑨⑧, 3, 2,Ｄエアアドニス, 79,蛯名正, 0.2, 87,   6,* 19, 1,  2.5, ⑨⑨
 4, 7,Ｉダイメイバｰド, 22,武士沢, 0.9, 41, -26,  10, 5, 33.3,⑥⑥⑧, 4, 8, スリｰミラクルズ,---,吉田隼, 0.8, 43,  -6,  -8, 4, 28.7, ④④, 4, 6,Ｉエビスグリｰン, 46,石橋脩, 1.0, 68,   3,   6, 5, 18.3, ⑥⑥, 4,11,Ａウエスタンウッズ, 81,石橋脩, 0.5, 85,* 14,   9, 3,  7.3, ①①
 5, 8,Ｄワンサイド, 36,木幡初, 1.5, 27, -25,  -1, 8,109.9,⑧⑥⑤, 5, 1, アミュｰズチェリｰ,---,北村宏, 0.9, 43, -15,*  0, 5, 36.6, ⑧⑧, 5,10,Ａサクラスウィｰプ, 75,蛯名正, 1.4, 68,* 11,  -5, 1,  2.3, ①①, 5, 6,Ｆエンドレスビジネス, 76,田中博, 0.6, 84,   8,  13, 2,  3.6, ⑤⑥
 6, 2,Ｈリリックス, 25,大野拓, 1.5, 28, -22,  -7, 4, 22.4,②③③, 6, 7, スｰパｰウｰマン,---,蛯名正, 1.2, 38,  -6, -14, 3, 21.2, ④⑥, 6, 1,Ｄキタグニノホシ, 57,大野拓, 1.7, 62,   5,  -4, 4,  7.8, ④④, 6, 7,Ｈオヤマハリケｰン, 72,大野拓, 0.6, 83,   5,  16, 9, 31.1, ⑨⑨
 7, 9,Ｅコスモアイ, 34,郷原洋, 1.6, 26, -26,  -1, 7, 54.1,⑨⑥⑧, 7, 3, ドリブラｰ,---,丹内祐, 1.5, 34,  -9, -16,10,204.8, ⑦⑥, 7,12,Ｇワンダフルライフ, 50,武士沢, 1.8, 62,   6,  -4, 9, 85.0, ④④, 7, 9,Ｊエイシンイッキ, 67,吉田隼, 0.8, 81,  10,   9, 8, 21.7, ③③
 8, 3,Ｃコスモレッドホｰク, 37,北村宏, 1.6, 27, -23,  -5, 6, 35.6,③⑤⑤, 8,10, スウェプトワｰルド,---,江田照, 1.5, 36,   2, -26, 6, 55.3, ③③, 8, 8,Ｅニシノタマテバコ, 54,宮崎北, 1.9, 54,  -7,   3, 7, 47.9, ⑫⑫, 8, 1,Ｇチョウカイミッキｰ, 72,北村宏, 1.0, 80,   7,  10,10, 46.6, ⑤⑥
 9, 5,Ｇコスモグラスゴｰ, 27,丹内祐, 2.1,  3,*-20, -19, 9,286.0,③②②, 9, 5, セラマットパオ,---,大庭和, 1.8, 26, -25,  -5, 8,124.8, ⑩⑩, 9, 2,Ｈカシノテンカ, 48,西田雄, 2.0, 56,  -2,   0,10, 93.5, ⑨⑨, 9, 5,Ｋアイアムアドｰタｰ, 58,安藤光, 1.8, 71,   2,   7,11, 54.9, ⑪⑪
,,,,,,,,,,,,10, 6, ココロノマド,---,木幡初, 2.9, -3, -17, -29, 9,176.9, ⑧⑨,10, 9,Ｊサンパレス, 45,田中剛, 2.1, 58,   3,  -5,13,182.9, ⑥⑥,10, 8,Ｃウエスタンビｰナス, 80,二本柳, 1.8, 72,   8,   1, 4, 10.3, ⑤⑥
,,,,,,,,,,,,,,,,,,,,,,,,11, 4,Ｍアトミック, 36,吉田隼, 2.4, 51,  -9,   2,11,160.5, ⑭⑭,11, 4,Ｉダブルアップ, 71,中舘英, 3.1, 59,  10, -12, 5, 10.5, ③④
,,,,,,,,,,,,,,,,,,,,,,,,12,14,Ｋルチェｰレ, 40,安藤光, 2.4, 51,  -9,   2,12,173.3, ⑭⑭,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13,15,Ｎシルクアプサラス, 34,田面木, 3.4, 43,  -1, -14,14,224.4, ⑧⑨,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14, 3,Ｏミヤギハｰバｰ, 30,柴田未, 3.5, 41,  -3, -13,16,616.7, ⑨⑪,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15, 7,Ｐシャイニンガｰル, 14,横山義, 3.6, 40,  -6, -11, 8, 65.7, ⑫⑫,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 5,Ｌコアレスタイガｰ, 38,小野次, 3.6, 39, -10,  -8,15,282.1, ⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:0),,,,,,,,,,,
単勝:260円 複勝:06=100円 04=100円 01=150円 枠連:140円,,,,,,,,,,,,"単勝:7,920円 複勝:09=410円 04=130円 02=100円 枠連:2,600円",,,,,,,,,,,,"単勝:300円 複勝:13=160円 11=640円 16=190円 枠連:3,090円",,,,,,,,,,,,"単勝:1,360円 複勝:03=340円 10=400円 02=130円 枠連:3,210円",,,,,,,,,,,
馬連:150円 ワイド:04-06=110円 01-06=290円 01-04=200円,,,,,,,,,,,,"馬連:5,410円 ワイド:04-09=850円 02-09=690円 02-04=140円",,,,,,,,,,,,"馬連:4,520円 ワイド:11-13=1,150円 13-16=370円 11-16=2,220円",,,,,,,,,,,,"馬連:8,130円 ワイド:03-10=2,310円 02-03=490円 02-10=730円",,,,,,,,,,,
馬単:360円 3連複:300円,,,,,,,,,,,,"馬単:21,760円 3連複:2,090円",,,,,,,,,,,,"馬単:6,550円 3連複:7,360円",,,,,,,,,,,,"馬単:20,090円 3連複:6,350円 3連単:71,190円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7.0,,,,,■ 6R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.8,,,,,■ 9R  芝1600m 2 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-0.9,,,,,■12R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,芙蓉ｽﾃｰｸｽ,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ａロングフォｰド, 64,北村宏,, 67,  -2,* 14, 1,  1.9, ⑪⑨, 1, 5,Ａダイワギブソン, 61,北村宏,, 74,* 14,  -7, 1,  2.2,①①①, 1, 1,Ｂフォｰチュンワｰド, 63,松岡正,, 64, -10,* 14, 3,  6.6,⑤④⑥, 1, 6,Ｅマシロンガｰル, 69,江田照,, 73,   8,  10, 4, 12.2, ⑥⑥
 2,13,Ｊレオメビウス, 44,江田照, 0.4, 68,   6,   2, 4, 10.6, ④③, 2, 4,Ｃソングバｰド, 59,蛯名正, 0.3, 68,   6,*  7, 2,  2.6,⑦⑧⑥, 2, 9,Ｆスマイルジャック, 52,小林淳, 0.0, 65, -11,* 16, 1,  2.1,②④③, 2,14,Ｃシゲルダイハッカイ, 70,石橋脩, 0.1, 74,  13,   4, 3,  9.0, ⑤③
 3, 5,Ｃトウキュウアジュデ, 59,丹内祐, 0.6, 69,*  9,  -3, 5, 14.2, ②②, 3,12,Ｅゼンシンゼンレイ, 50,江田照, 0.5, 67,   8,*  0, 6, 19.8,⑦⑥④, 3, 8,Ｄショウナンアクロス, 58,小野次, 0.3, 61, -13,* 14, 5, 14.5,⑥⑦⑦, 3,12,Ｉイｰサンラヴ, 62,吉田隼, 0.1, 70,   6,   9, 5, 17.9, ⑥⑥
 4, 7,Ｋダッシュタイカン, 42,武士沢, 0.7, 63,   3,   2,12,156.4, ⑦⑦, 4, 2,Ｉビュｰティブロンド, 44,田中博, 0.5, 65,   9,  -5, 5, 15.9,⑤④④, 4, 4,Ｈマイネフルｰレ, 47,石橋脩, 0.4, 60, -14,* 14, 9, 94.1,⑦⑦⑦, 4,15,Ｂロｰドスウェアｰ, 77,蛯名正, 0.3, 73,  16,  -2, 1,  1.7, ④③
 5, 6,Ｆグレイトセイヴィア, 55,木幡初, 0.7, 62,   1,   4, 7, 28.0, ⑧⑦, 5, 6,Ｂラビットジｰズニ, 61,小野次, 1.1, 62,* 14, -19, 4,  9.9,②②②, 5, 3,Ｇレオマイスタｰ, 49,木幡初, 0.6, 50, -10,   5, 6, 21.3,⑦④③, 5, 3,Ｌハｰドランナｰ, 61,武士沢, 0.3, 67,  -2,* 14, 7, 27.2, ⑩⑩
 6,10,Ｂノムクルｰズ, 61,松岡正, 0.8, 65,   7,  -3, 2,  5.2, ④⑤, 6,14,Ｊアプロｰズビコｰ, 44,大野拓, 1.2, 57,   7, -11,10,153.1,⑤⑥⑥, 6, 6,Ｉセレスブレイク, 44,蛯名正, 0.7, 47,* -7,  -1, 8, 91.2,②②②, 6, 7,Ｎダイメイザバリヤル, 60,村田一, 0.3, 67,  -4,* 16, 8, 28.9, ⑪⑫
 7, 1,Ｅエプソムアイリス, 58,大野拓, 1.2, 60,   7,  -7,10, 62.7, ④⑤, 7,13,Ｎスモｰキｰクォｰツ, 34,木幡初, 1.2, 57,   4,  -4, 7, 31.8,⑨⑨⑨, 7, 5,Ｅアルスマグナ, 57,吉田隼, 0.7, 47,* -6,  -2, 4,  7.6,②①①, 7, 2,Ｇコスモプリマ, 68,木幡初, 0.6, 63,  -4,  11, 6, 20.0, ⑪⑩
 8, 8,Ｈサウンドディｰバ, 48,中舘英, 1.6, 60,* 11, -14, 6, 14.6, ①①, 8, 8,Ｆドライマンハッタン, 48,武士沢, 1.3, 59,* 13, -21, 3,  9.1,②③③, 8, 2,Ａタケショウオｰジ, 73,北村宏, 0.9, 50, -16,  10, 2,  3.1,⑨⑨⑨, 8,11,Ｊタッソｰニｰ, 61,丹内祐, 0.8, 61,  -5,  10,16,138.1, ⑬⑬
 9, 9,Ｄミウラジェット, 59,村田一, 1.6, 53,   1,  -5, 3,  6.1, ⑧⑨, 9, 3,Ｈリノヴァティオ, 46,石橋脩, 1.7, 52,   4, -12, 9, 67.2,⑪⑨⑨, 9, 7,Ｃリバｰタウン, 60,中舘英, 2.2, 20,* -8, -22, 7, 31.6,①②③, 9,10,Ｄマルブツプリンス, 70,大野拓, 0.8, 62, -11,* 14,14, 67.4, ⑭⑬
10,15, スカｰレットドレス,---,田中博, 2.2, 49, -23,*  9, 8, 33.5, ⑭⑭,10, 1,Ｋオｰシンブルドッグ, 40,宗像徹, 2.0, 49,   2, -13,14,269.5,⑪⑪⑪,,,,,,,,,,,,,10, 1,Ａエｰスハｰバｰ, 84,宮崎北, 1.0, 65,* 22, -23, 2,  7.0, ①①
11,11,Ｍモｰニンググロｰリ,-44,宮崎北, 2.7, 45,*  7, -24,16,717.0, ②③,11, 9,Ｍスズコマンダｰ, 34,二本柳, 2.1, 48,   3, -16,12,184.4,⑨⑪⑫,,,,,,,,,,,,,11, 8,Ｆオリエンタルロｰズ, 69,西田雄, 1.3, 53,   8, -10,12, 56.4, ⑥⑧
12, 3,Ｌブルｰフェニックス, 19,嘉藤貴, 2.9, 40,  -6, -12,14,205.0, ⑬⑬,12, 7,Ｇアネモス, 47,小林淳, 2.3, 46,  10, -32, 8, 39.8,②④⑥,,,,,,,,,,,,,12, 9,Ｈプレシャスドロップ, 63,小林淳, 1.6, 49,   5, -12, 9, 30.4, ⑨⑧
13, 4,Ｉイエスドラゴン, 45,岩部純, 2.9, 40,  -3, -14, 9, 60.0, ⑫⑫,13,15,Ｏアイランドカフェ, 33,田面木, 2.3, 47,  -1, -13,13,234.3,⑪⑬⑬,,,,,,,,,,,,,13,13,Ｏクリノハッピｰデイ, 53,大庭和, 1.6, 54, -10,   2,15,118.2, ⑭⑬
14,12,Ｇウエスタンビｰバｰ, 53,石橋脩, 3.6, 33,   0, -23,11, 85.6, ⑧⑪,14,11,Ｌアプリシエイト, 35,丹内祐, 2.4, 48,  -8,  -3,11,156.4,⑭⑭⑭,,,,,,,,,,,,,14, 4,Ｍミハルザクラ, 60,松岡正, 1.9, 52,* 21, -32,10, 40.2, ③⑤
15,14, タイキモンタナ,---,小林淳, 4.6,-28, -32,  -4,13,201.7, ⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,,15,16,Ｐソロタｰン, 21,中舘英, 1.9, 55,* 24, -35,11, 40.3, ②②
16,16, キュプラ,---,中谷雄,23.3,23.3---, ---, ---,15,558.0, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,16, 5,Ｋアリマエンプレス, 61,田中博, 2.1, 38, -18,  -1,13, 60.0, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+19 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+16 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+14 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:0),,,,,,,,,,,
"単勝:190円 複勝:02=120円 13=260円 05=310円 枠連:1,170円",,,,,,,,,,,,単勝:220円 複勝:05=110円 04=120円 12=260円 枠連:310円,,,,,,,,,,,,単勝:660円 複勝:01=180円 09=120円 08=250円 枠連:460円,,,,,,,,,,,,"単勝:1,220円 複勝:06=340円 14=260円 12=510円 枠連:2,890円",,,,,,,,,,,
"馬連:1,100円 ワイド:02-13=460円 02-05=570円 05-13=1,510円",,,,,,,,,,,,馬連:300円 ワイド:04-05=150円 05-12=560円 04-12=670円,,,,,,,,,,,,"馬連:700円 ワイド:01-09=290円 01-08=1,050円 08-09=490円",,,,,,,,,,,,"馬連:3,110円 ワイド:06-14=1,120円 06-12=1,960円 12-14=1,800円",,,,,,,,,,,
"馬単:1,790円 3連複:3,420円",,,,,,,,,,,,"馬単:640円 3連複:1,290円",,,,,,,,,,,,"馬単:2,120円 3連複:2,490円 3連単:14,140円",,,,,,,,,,,,"馬単:7,190円 3連複:14,180円 3連単:77,040円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
