07年 9月 1日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 9月 1日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.5,,,,,■ 4R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2.0,,,,,■10R  芝2600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,富良野特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｄオリエンタルロック, 47,武幸四,, 61, -12,* 14, 4,  8.7,⑤④④, 1, 6, パッションロｰズ,---,藤岡佑,, 59,*  9, -11, 3,  4.7, ①①, 1,11,Ｂレッドキャタピラｰ, 72,池添謙,, 81,* 11,*  6, 1,  1.8, ②②, 1, 4,Ｇデュオトｰン, 67,藤田伸,, 61,*-12,  18, 1,  2.4,⑤⑤⑥
 2, 6,Ｃリアルヴィクトリｰ, 47,岩田康, 0.0, 65, -14,* 17, 3,  7.6,⑥⑥④, 2, 9, マイネルカルナバル,---,横山典, 0.3, 54,  -9,   1, 4,  6.9, ⑨⑧, 2, 1,Ｇフェｰヴ, 63,柴山雄, 0.9, 66,   6,   0, 7, 42.7, ③③,14, 5,Ｂタニノディキディキ, 72,岩田康, 0.0, 63,*-11,  19, 2,  3.4,⑥⑤②
 3, 2,Ａテｰオｰブラック, 61,北村友, 0.3, 51, -12,   7, 5, 10.0,④④③, 3, 7, バクシンミノル,---,古川吉, 0.5, 51,   2, -13, 1,  3.6, ③②, 3, 9,Ｋマルタｰズクラシカ, 50,津村明, 1.0, 70,* 11,  -4, 9, 53.8, ①①, 2, 9,Ｈエアジパング, 67,松田大, 0.0, 68, -12,* 22, 8, 31.9,⑨⑦⑥
 4,10,Ｅシルクイｰグル, 43,津村明, 0.4, 46,* -8,  -1, 6, 38.5,①①①, 4,11, ニシノマルス,---,岩田康, 0.5, 51, -21,* 10, 2,  4.0, ⑪⑩, 4, 8,Ｌフィリアルドｰタｰ, 46,藤岡佑, 1.1, 60,   2,   1,11,168.0, ⑦⑥, 3, 7,Ｄケイエスシンケイト, 68,小林徹, 0.1, 65, -12,* 20, 5, 11.0,⑥⑦⑧
 5, 4,Ｆライダｰカップ, 38,古川吉, 1.2, 39, -15,   2, 9, 60.6,⑨⑨⑦, 5,12, グラｰフ,---,北村浩, 0.6, 50,  -1, -11, 8, 22.0, ⑦⑥, 5, 3,Ｉディｰプスマｰト, 62,武幸四, 1.2, 58, -11,*  8, 8, 44.6, ⑪⑨, 4, 6,Ｃミスタｰシｰザ, 69,川島信, 0.2, 67, -13,* 22, 6, 14.9,⑨⑩⑩
 6, 9,Ｉメジロジｰニｰ, 28,小林徹, 1.5, 36, -14,  -6, 7, 43.2,⑥⑥⑦, 6, 1, メインヴォｰカル,---,勝浦正, 1.0, 44,   2, -20, 5, 11.1, ③③, 6,12,Ｅバンビｰナココ, 64,北村浩, 1.4, 59,   5,  -4, 4,  8.3, ⑤⑤, 5,12,Ｆピエナグッドラック, 68,柴山雄, 0.4, 59, -14,  18, 3,  9.8,⑪⑩⑩
 7, 5,Ｈサントシャペル, 28,横山典, 1.5, 36, -16,  -1, 8, 57.5,⑩⑨⑩, 7,14, シｰクレットホｰス,---,菊沢隆, 1.1, 42,  -4, -16,12, 82.7, ⑧⑧, 7, 7,Ａオネストジョン, 79,古川吉, 2.0, 48,  -5,  -4, 6, 20.0, ⑨⑨, 6,13,Ａマイネインティマ, 73,北村友, 0.6, 53, -14,  15, 4, 10.2,⑫⑩⑩
 8, 8,Ｂマルカベスト, 60,池添謙, 1.6, 39, -10, -15, 1,  1.7,③②④, 8, 2, エチセロ,---,津村明, 1.2, 40, -26,   4,13,171.9, ⑫⑩, 8, 4,Ｆバロンハｰバｰ, 63,横山典, 2.0, 49,   0,  -7, 5, 17.9, ⑦⑧, 7,10,Ｍボｰンホルム, 56,勝浦正, 0.6, 63, -14,* 20,13,107.4,⑫⑬⑭
