07年 6月10日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 6月10日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5.8,,,,,■ 4R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.8,,,,,■ 7R  芝1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.3,,,,,■10R  芝2000m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-7.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｼﾞｭｰﾝｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｄヤマニンノベリスト, 55,藤田伸,, 56,   1,* -2, 5, 11.7, ⑪⑩, 1, 9,Ｃビｰビｰファルコン, 58,田中勝,, 67,* 13,*-15, 3,  4.3,③③③, 1, 1,Ｉウエイクアイランド, 61,藤田伸,, 80,  15,   0, 1,  3.5,⑦④④, 1, 3,Ｅミュｰジックホｰク, 75,佐藤哲,, 81,*  8,  11, 7, 25.2,②③①
 2,12,Ｃトキノミスオｰス, 57,坂井英, 0.0, 59,   6,* -9, 2,  4.1, ⑥⑥, 2,15,Ｂワキノパワｰ, 59,松岡正, 0.5, 61,   8,*-11, 2,  4.0,⑪⑭⑫, 2,10,Ａマイネルグラシュｰ, 69,田中勝, 0.2, 76,  13,   1, 2,  3.6,⑨⑨⑧, 2, 8,Ｍカフェベネチアン, 71,横山典, 0.3, 78,   3,* 18, 5, 12.1,⑪⑨⑨
 3, 7,Ｈアスクデピュティ, 42,横山典, 0.7, 51, -10,*  5, 7, 19.4, ⑭⑭, 3, 8,Ｄエアシャムス, 56,横山典, 0.8, 58,  11, -23, 1,  3.8,④⑥⑥, 3, 6,Ｂコスモフリｰダム, 69,福永祐, 0.5, 74,* 17, -11, 5, 12.4,②②②, 3, 6,Ｄトロフィｰディｰル, 75,武豊  , 0.3, 78,*  7,  10, 1,  2.0,⑤③③
 4,14,Ｆアワｰオアシス, 54,松岡正, 1.3, 48,   7, -23, 6, 16.2, ④④, 4, 2,Ｅトｰセンサンクス, 55,田中博, 0.9, 54,  10, -29, 6, 18.2,④③④, 4,13,Ｇブルｰマｰテル, 61,小野次, 0.5, 71,   7,* 10, 8, 18.2,⑬⑯⑯, 4, 2,Ａアクレイム, 80,吉田隼, 0.4, 77,   3,* 17, 2,  5.8,⑨⑨⑨
 5, 6,Ｅショウナンワイズ, 54,吉田隼, 1.4, 49,* 10, -28, 1,  3.9, ①①, 5,12,Ａコスモアンファング, 63,藤田伸, 1.0, 56,  12, -29, 4,  4.6,④⑤④, 5,18,Ｌマイネカンナ, 56,吉田隼, 0.5, 72,  10,*  3,14,102.7,⑨⑪⑫, 5, 9,Ｈドリｰムパｰトナｰ, 73,蛯名正, 0.7, 73,   2,* 15, 3,  6.3,⑪⑬⑬
 6, 1, ワイメア,---,後藤浩, 2.0, 43,* 10, -34,11, 39.3, ②②, 6, 5,Ｊマルマツフェロｰ, 46,吉田豊, 1.1, 56,* 15, -36, 9, 54.1,②②①, 6,12,Ｊムｰンレスナイト, 60,武豊  , 0.6, 71,  11,   0, 3,  6.4,⑫⑪⑪, 6,12,Ｉマルタカハｰモニｰ, 72,御神本, 0.7, 73,   2,* 15, 6, 19.5,⑮⑬⑬
 7, 4, ロイヤルタバスコ,---,武豊  , 2.0, 42,*  9, -32, 3,  4.5, ③③, 7,14,Ｆサドラｰズボｰイ, 52,江田照, 1.1, 55,  11, -27, 8, 35.4,⑩⑨⑥, 7,11,Ｅユウタｰヴェｰル, 63,後藤浩, 0.9, 67,   7,*  4, 9, 24.7,⑰⑱⑯, 7, 7,Ｂゴｰジャスディナｰ, 77,藤田伸, 0.7, 73,*  8,   0,12, 60.0,①①②
 8, 3,Ｉダンシングノｰヴァ, 36,江田照, 3.1, 31,   2, -34,13,108.3, ⑧⑦, 8,13,Ｈモハチビスティｰ, 48,柴田善, 1.5, 52,   7, -24, 5, 13.8,⑭⑮⑭, 8, 8,Ｎジョイザラス, 54,北村宏, 1.0, 66,   9,  -2, 7, 16.4,⑬⑮⑮, 8,11,Ｇモリノミヤコ, 74,北村宏, 1.2, 67,   5,   0, 4, 11.2,⑥⑥⑥
 9, 9,Ａフランシｰル, 58,田中博, 3.2, 28,   0, -36, 8, 20.8, ⑧⑦, 9,16,Ｉプｰクン, 47,塚田祥, 1.7, 49,   3, -21,14,164.1,⑯⑯⑯, 9,16,Ｃデルマアン, 65,勝浦正, 1.2, 65,  12, -13,10, 25.2,⑨⑨⑩, 9, 1,Ｌチョウカイフライト, 71,福永祐, 1.2, 67,   5,   0,11, 51.1,⑥⑥⑥
10,11,Ｂマイムマイム, 58,蛯名正, 3.3, 30,   7, -42, 4,  6.7, ④④,10, 3,Ｇアポロバンチョウ, 48,田中剛, 1.8, 50,  10, -36, 7, 19.3,⑦⑥⑨,10, 2,Ｆコウヨウアイリｰン, 62,蛯名正, 1.2, 65,  15, -19, 4, 10.3,⑦⑦④,10,14,Ｃワンダｰドリｰム, 76,吉田豊, 1.3, 66,   4,   2,13, 77.8,⑨⑨⑨
11,10, グラスティアラ,---,塚田祥, 3.4, 30,  -5, -29,14,114.3, ⑫⑫,11,11,Ｎアポロニウス, 40,蛯名正, 1.9, 49,   8, -32,10, 57.4,⑦⑪⑫,11,14,Ｈケイアイハイタイド, 61,石橋脩, 1.9, 58,  15, -29, 6, 14.2,③④④,11,10,Ｋオｰトゼウス, 71,小林淳, 1.4, 65,*  7,  -7, 9, 34.4,③②③
12,16,Ｊカネコメスパｰクｰ,-36,的場直, 3.5, 31,  -8, -26,12,104.4, ⑬⑬,12, 1,Ｐロｰレルオリオン, 28,西田雄, 2.0, 48,  11, -41,15,172.2,⑦⑥⑥,12, 4,Ｏラスカｰラ, 50,御神本, 2.3, 54,* 18, -40,12, 50.4,①①①,12,13,Ｆウォｰライクトニｰ, 74,田中勝, 1.4, 65,   2,   5, 8, 29.5,⑪⑮⑬
13,13,Ｇベルモントムｰラン, 47,武士沢, 3.9, 25,   2, -41,10, 29.4, ⑦⑦,13, 4,Ｌエネルクルｰ, 44,坂井英, 2.0, 48,   9, -36,13,124.6,⑪⑨⑩,13, 9,Ｄビｰアデビル, 64,武士沢, 2.5, 52,* 16, -40,11, 46.4,⑤③③,13, 5,Ｊトウカイハッスル, 72,左海誠, 1.4, 65,*  7,  -7,14, 91.3,⑥③③
14, 5, クレバｰジｰン,---,加藤士, 4.6,-26, -23, -17,16,280.9, ⑯⑯,14, 7,Ｍファンシｰショップ, 42,御神本, 2.6, 45,   8, -44,11, 73.0,⑬⑪⑪,14, 5,Ｍロｰドキャニオン, 55,田中博, 2.7, 46,  13, -42,15,108.6,③④⑦,14,15,Ｎファイトクラブ, 66,坂井英, 2.7, 51,   3, -18,10, 41.9,⑪⑫⑨
